INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=69, T=1, D=3] true=0.605404 pred=0.218069 diff=-0.387335 abs_err=0.387335
INFO | EPOCH_009 | [B=182, T=2, D=4] true=-0.689673 pred=-1.240722 diff=-0.551050 abs_err=0.551050
INFO | EPOCH_009 | [B=134, T=0, D=2] true=-0.173762 pred=-0.055013 diff=+0.118750 abs_err=0.118750
INFO | EPOCH_009 | [B=44, T=5, D=3] true=0.700883 pred=0.801744 diff=+0.100861 abs_err=0.100861
INFO | EPOCH_009 | [B=88, T=6, D=2] true=-0.173762 pred=-0.121065 diff=+0.052697 abs_err=0.052697
INFO | EPOCH_009 | [B=104, T=2, D=3] true=1.273759 pred=1.137533 diff=-0.136226 abs_err=0.136226
INFO | EPOCH_009 | [B=68, T=6, D=1] true=-0.127970 pred=-0.118914 diff=+0.009056 abs_err=0.009056
INFO | EPOCH_009 | [B=117, T=2, D=0] true=-0.305700 pred=-0.077426 diff=+0.228274 abs_err=0.228274
INFO | EPOCH_009 | [B=96, T=0, D=1] true=-0.127970 pred=0.091937 diff=+0.219907 abs_err=0.219907
INFO | EPOCH_009 | [B=127, T=3, D=1] true=-0.127970 pred=-0.137709 diff=-0.009739 abs_err=0.009739
INFO | EPOCH_009 | [B=39, T=5, D=2] true=-0.173762 pred=-0.118733 diff=+0.055029 abs_err=0.055029
INFO | EPOCH_009 | [B=75, T=3, D=3] true=0.080268 pred=-0.253878 diff=-0.334146 abs_err=0.334146
INFO | EPOCH_009 | [B=162, T=3, D=4] true=1.292973 pred=0.992423 diff=-0.300549 abs_err=0.300549
INFO | EPOCH_009 | [B=89, T=5, D=4] true=0.666874 pred=0.435325 diff=-0.231549 abs_err=0.231549
INFO | EPOCH_009 | [B=22, T=2, D=3] true=-0.588087 pred=-1.033645 diff=-0.445558 abs_err=0.445558
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=185, T=5, D=0] true=11.843333 pred=0.114929 diff=-11.728404 abs_err=11.728404
INFO | EPOCH_009 | [B=110, T=3, D=1] true=6.881000 pred=-0.041835 diff=-6.922835 abs_err=6.922835
INFO | EPOCH_009 | [B=8, T=4, D=0] true=6.308774 pred=0.018660 diff=-6.290114 abs_err=6.290114
INFO | EPOCH_009 | [B=138, T=7, D=0] true=6.275026 pred=0.124089 diff=-6.150936 abs_err=6.150936
INFO | EPOCH_009 | [B=73, T=7, D=1] true=6.004879 pred=0.173126 diff=-5.831753 abs_err=5.831753
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=183, T=3, D=2] true=-0.173762 pred=-0.173755 diff=+0.000007 abs_err=0.000007
INFO | EPOCH_009 | [B=151, T=4, D=1] true=-0.127970 pred=-0.127689 diff=+0.000281 abs_err=0.000281
INFO | EPOCH_009 | [B=112, T=7, D=3] true=0.653144 pred=0.652848 diff=-0.000296 abs_err=0.000296
INFO | EPOCH_009 | [B=153, T=5, D=2] true=-0.173762 pred=-0.173359 diff=+0.000403 abs_err=0.000403
INFO | EPOCH_009 | [B=117, T=2, D=1] true=-0.127970 pred=-0.128375 diff=-0.000405 abs_err=0.000405
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=55, T=5, D=4] true=1.136448 pred=0.696214 diff=-0.440234 abs_err=0.440234
INFO | EPOCH_019 | [B=60, T=0, D=1] true=-0.127970 pred=0.546856 diff=+0.674826 abs_err=0.674826
INFO | EPOCH_019 | [B=110, T=3, D=0] true=-0.305700 pred=-0.124349 diff=+0.181351 abs_err=0.181351
INFO | EPOCH_019 | [B=171, T=2, D=4] true=0.458175 pred=0.287698 diff=-0.170477 abs_err=0.170477
INFO | EPOCH_019 | [B=172, T=3, D=1] true=-0.127970 pred=-0.119088 diff=+0.008882 abs_err=0.008882
INFO | EPOCH_019 | [B=98, T=4, D=3] true=-0.683566 pred=-0.238461 diff=+0.445105 abs_err=0.445105
INFO | EPOCH_019 | [B=155, T=0, D=1] true=-0.127970 pred=0.063651 diff=+0.191621 abs_err=0.191621
INFO | EPOCH_019 | [B=83, T=2, D=3] true=-1.495139 pred=-0.896812 diff=+0.598327 abs_err=0.598327
INFO | EPOCH_019 | [B=77, T=6, D=4] true=0.406000 pred=-0.048539 diff=-0.454539 abs_err=0.454539
INFO | EPOCH_019 | [B=120, T=6, D=2] true=-0.173762 pred=-0.093544 diff=+0.080219 abs_err=0.080219
INFO | EPOCH_019 | [B=135, T=3, D=4] true=0.197300 pred=-0.333475 diff=-0.530775 abs_err=0.530775
INFO | EPOCH_019 | [B=54, T=4, D=3] true=0.796362 pred=0.746692 diff=-0.049670 abs_err=0.049670
INFO | EPOCH_019 | [B=86, T=3, D=0] true=-0.305700 pred=-0.029146 diff=+0.276554 abs_err=0.276554
INFO | EPOCH_019 | [B=93, T=2, D=0] true=-0.305700 pred=0.059770 diff=+0.365470 abs_err=0.365470
INFO | EPOCH_019 | [B=88, T=3, D=1] true=-0.127970 pred=-0.075385 diff=+0.052586 abs_err=0.052586
INFO | EPOCH_019 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_019 | [B=72, T=4, D=1] true=28.258360 pred=0.422109 diff=-27.836250 abs_err=27.836250
INFO | EPOCH_019 | [B=48, T=3, D=1] true=15.642213 pred=0.693074 diff=-14.949139 abs_err=14.949139
INFO | EPOCH_019 | [B=41, T=9, D=0] true=13.699435 pred=-0.032226 diff=-13.731662 abs_err=13.731662
INFO | EPOCH_019 | [B=96, T=6, D=1] true=12.137728 pred=0.510979 diff=-11.626749 abs_err=11.626749
INFO | EPOCH_019 | [B=72, T=10, D=1] true=11.261606 pred=0.421092 diff=-10.840514 abs_err=10.840514
INFO | EPOCH_019 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_019 | [B=189, T=6, D=2] true=-0.173762 pred=-0.173742 diff=+0.000020 abs_err=0.000020
INFO | EPOCH_019 | [B=18, T=0, D=2] true=-0.173762 pred=-0.173811 diff=-0.000049 abs_err=0.000049
INFO | EPOCH_019 | [B=69, T=5, D=2] true=-0.173762 pred=-0.173708 diff=+0.000054 abs_err=0.000054
INFO | EPOCH_019 | [B=177, T=5, D=1] true=-0.127970 pred=-0.127832 diff=+0.000138 abs_err=0.000138
INFO | EPOCH_019 | [B=127, T=5, D=1] true=-0.127970 pred=-0.128109 diff=-0.000138 abs_err=0.000138
INFO | EPOCH_029 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_029 | [B=158, T=5, D=0] true=1.010445 pred=-0.028238 diff=-1.038683 abs_err=1.038683
INFO | EPOCH_029 | [B=6, T=7, D=1] true=-0.127970 pred=-0.174315 diff=-0.046345 abs_err=0.046345
INFO | EPOCH_029 | [B=183, T=0, D=0] true=-0.305700 pred=-0.142890 diff=+0.162810 abs_err=0.162810
INFO | EPOCH_029 | [B=185, T=6, D=2] true=-0.173762 pred=-0.245717 diff=-0.071955 abs_err=0.071955
INFO | EPOCH_029 | [B=110, T=2, D=1] true=-0.127970 pred=0.527950 diff=+0.655920 abs_err=0.655920
INFO | EPOCH_029 | [B=158, T=2, D=0] true=-0.305700 pred=-0.027698 diff=+0.278002 abs_err=0.278002
INFO | EPOCH_029 | [B=119, T=3, D=3] true=-2.784109 pred=-2.067798 diff=+0.716311 abs_err=0.716311
INFO | EPOCH_029 | [B=9, T=3, D=2] true=-0.173762 pred=-0.245749 diff=-0.071987 abs_err=0.071987
INFO | EPOCH_029 | [B=39, T=7, D=4] true=0.092950 pred=0.134259 diff=+0.041309 abs_err=0.041309
INFO | EPOCH_029 | [B=61, T=5, D=4] true=-1.054897 pred=-1.303661 diff=-0.248764 abs_err=0.248764
INFO | EPOCH_029 | [B=80, T=0, D=0] true=-0.305700 pred=-0.168240 diff=+0.137460 abs_err=0.137460
INFO | EPOCH_029 | [B=167, T=1, D=4] true=-1.211421 pred=-1.603809 diff=-0.392387 abs_err=0.392387
INFO | EPOCH_029 | [B=112, T=1, D=3] true=0.891842 pred=0.275819 diff=-0.616023 abs_err=0.616023
INFO | EPOCH_029 | [B=68, T=0, D=0] true=0.133015 pred=-0.106942 diff=-0.239957 abs_err=0.239957
INFO | EPOCH_029 | [B=173, T=6, D=4] true=1.345147 pred=0.658966 diff=-0.686182 abs_err=0.686182
INFO | EPOCH_029 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_029 | [B=171, T=4, D=1] true=8.633243 pred=0.036277 diff=-8.596965 abs_err=8.596965
INFO | EPOCH_029 | [B=123, T=9, D=0] true=7.996139 pred=0.060510 diff=-7.935629 abs_err=7.935629
INFO | EPOCH_029 | [B=6, T=2, D=0] true=6.679994 pred=0.097940 diff=-6.582054 abs_err=6.582054
INFO | EPOCH_029 | [B=116, T=2, D=0] true=6.106289 pred=-0.159302 diff=-6.265591 abs_err=6.265591
INFO | EPOCH_029 | [B=183, T=3, D=1] true=5.128757 pred=0.041615 diff=-5.087143 abs_err=5.087143
INFO | EPOCH_029 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_029 | [B=19, T=4, D=2] true=-0.173762 pred=-0.173709 diff=+0.000053 abs_err=0.000053
INFO | EPOCH_029 | [B=147, T=2, D=1] true=-0.127970 pred=-0.128047 diff=-0.000077 abs_err=0.000077
INFO | EPOCH_029 | [B=19, T=3, D=2] true=-0.173762 pred=-0.173681 diff=+0.000081 abs_err=0.000081
INFO | EPOCH_029 | [B=19, T=5, D=2] true=-0.173762 pred=-0.173849 diff=-0.000087 abs_err=0.000087
INFO | EPOCH_029 | [B=147, T=0, D=2] true=-0.173762 pred=-0.173666 diff=+0.000096 abs_err=0.000096
INFO | EPOCH_039 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_039 | [B=101, T=7, D=1] true=-0.127970 pred=-0.119697 diff=+0.008273 abs_err=0.008273
INFO | EPOCH_039 | [B=163, T=2, D=3] true=1.321498 pred=1.045317 diff=-0.276181 abs_err=0.276181
