INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=27, T=48, D=61] true=0.200000 pred=0.154769 diff=-0.045231 abs_err=0.045231
INFO | EPOCH_009 | [B=18, T=8, D=6] true=0.045576 pred=0.039922 diff=-0.005655 abs_err=0.005655
INFO | EPOCH_009 | [B=8, T=4, D=32] true=0.792500 pred=0.817292 diff=+0.024792 abs_err=0.024792
INFO | EPOCH_009 | [B=28, T=3, D=49] true=0.350000 pred=0.327417 diff=-0.022583 abs_err=0.022583
INFO | EPOCH_009 | [B=4, T=1, D=25] true=0.458042 pred=0.446564 diff=-0.011478 abs_err=0.011478
INFO | EPOCH_009 | [B=15, T=30, D=73] true=0.058824 pred=0.032933 diff=-0.025891 abs_err=0.025891
INFO | EPOCH_009 | [B=29, T=1, D=5] true=0.043590 pred=0.059592 diff=+0.016003 abs_err=0.016003
INFO | EPOCH_009 | [B=28, T=7, D=50] true=0.192771 pred=0.197536 diff=+0.004765 abs_err=0.004765
INFO | EPOCH_009 | [B=14, T=0, D=55] true=0.428822 pred=0.187685 diff=-0.241138 abs_err=0.241138
INFO | EPOCH_009 | [B=13, T=66, D=43] true=0.054983 pred=0.064656 diff=+0.009673 abs_err=0.009673
INFO | EPOCH_009 | [B=14, T=1, D=0] true=0.185185 pred=0.202424 diff=+0.017238 abs_err=0.017238
INFO | EPOCH_009 | [B=26, T=2, D=3] true=0.500000 pred=0.505773 diff=+0.005773 abs_err=0.005773
INFO | EPOCH_009 | [B=15, T=35, D=18] true=0.020000 pred=0.071887 diff=+0.051887 abs_err=0.051887
INFO | EPOCH_009 | [B=15, T=35, D=4] true=0.014388 pred=0.016449 diff=+0.002060 abs_err=0.002060
INFO | EPOCH_009 | [B=21, T=11, D=26] true=0.409953 pred=0.388421 diff=-0.021531 abs_err=0.021531
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=13, T=83, D=45] true=0.993049 pred=0.071680 diff=-0.921369 abs_err=0.921369
INFO | EPOCH_009 | [B=13, T=40, D=45] true=0.993049 pred=0.073030 diff=-0.920019 abs_err=0.920019
INFO | EPOCH_009 | [B=26, T=0, D=34] true=1.000000 pred=0.094988 diff=-0.905012 abs_err=0.905012
INFO | EPOCH_009 | [B=22, T=0, D=34] true=1.000000 pred=0.147573 diff=-0.852427 abs_err=0.852427
INFO | EPOCH_009 | [B=23, T=60, D=45] true=0.993049 pred=0.141808 diff=-0.851241 abs_err=0.851241
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=5, T=1, D=27] true=0.011665 pred=0.011663 diff=-0.000001 abs_err=0.000001
INFO | EPOCH_009 | [B=4, T=13, D=50] true=0.204819 pred=0.204814 diff=-0.000005 abs_err=0.000005
INFO | EPOCH_009 | [B=4, T=5, D=27] true=0.019830 pred=0.019813 diff=-0.000017 abs_err=0.000017
INFO | EPOCH_009 | [B=25, T=9, D=27] true=0.017997 pred=0.018015 diff=+0.000018 abs_err=0.000018
INFO | EPOCH_009 | [B=15, T=22, D=53] true=0.016129 pred=0.016096 diff=-0.000033 abs_err=0.000033
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=16, T=1, D=3] true=0.603448 pred=0.567903 diff=-0.035546 abs_err=0.035546
INFO | EPOCH_019 | [B=3, T=5, D=42] true=0.053663 pred=0.069046 diff=+0.015383 abs_err=0.015383
INFO | EPOCH_019 | [B=3, T=31, D=36] true=0.499917 pred=0.489098 diff=-0.010818 abs_err=0.010818
INFO | EPOCH_019 | [B=30, T=1, D=50] true=0.234940 pred=0.186340 diff=-0.048600 abs_err=0.048600
INFO | EPOCH_019 | [B=24, T=56, D=59] true=0.095752 pred=0.120131 diff=+0.024380 abs_err=0.024380
INFO | EPOCH_019 | [B=26, T=59, D=67] true=0.164833 pred=0.163462 diff=-0.001371 abs_err=0.001371
INFO | EPOCH_019 | [B=9, T=2, D=1] true=0.444444 pred=0.422917 diff=-0.021528 abs_err=0.021528
