INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=27, T=48, D=61] true=0.200000 pred=0.251957 diff=+0.051957 abs_err=0.051957
INFO | EPOCH_009 | [B=18, T=8, D=6] true=0.045576 pred=0.057314 diff=+0.011737 abs_err=0.011737
INFO | EPOCH_009 | [B=8, T=4, D=32] true=0.792500 pred=0.798233 diff=+0.005733 abs_err=0.005733
INFO | EPOCH_009 | [B=28, T=3, D=49] true=0.350000 pred=0.361121 diff=+0.011121 abs_err=0.011121
INFO | EPOCH_009 | [B=4, T=1, D=25] true=0.458042 pred=0.512879 diff=+0.054837 abs_err=0.054837
INFO | EPOCH_009 | [B=15, T=30, D=73] true=0.058824 pred=0.058863 diff=+0.000040 abs_err=0.000040
INFO | EPOCH_009 | [B=29, T=1, D=5] true=0.043590 pred=0.065879 diff=+0.022289 abs_err=0.022289
INFO | EPOCH_009 | [B=28, T=7, D=50] true=0.192771 pred=0.229166 diff=+0.036395 abs_err=0.036395
INFO | EPOCH_009 | [B=14, T=0, D=55] true=0.428822 pred=0.174878 diff=-0.253944 abs_err=0.253944
INFO | EPOCH_009 | [B=13, T=66, D=43] true=0.054983 pred=0.070102 diff=+0.015119 abs_err=0.015119
INFO | EPOCH_009 | [B=14, T=1, D=0] true=0.185185 pred=0.223917 diff=+0.038731 abs_err=0.038731
INFO | EPOCH_009 | [B=26, T=2, D=3] true=0.500000 pred=0.535615 diff=+0.035615 abs_err=0.035615
INFO | EPOCH_009 | [B=15, T=35, D=18] true=0.020000 pred=0.079660 diff=+0.059660 abs_err=0.059660
INFO | EPOCH_009 | [B=15, T=35, D=4] true=0.014388 pred=0.043967 diff=+0.029578 abs_err=0.029578
INFO | EPOCH_009 | [B=21, T=11, D=26] true=0.409953 pred=0.390388 diff=-0.019565 abs_err=0.019565
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=13, T=83, D=45] true=0.993049 pred=0.111638 diff=-0.881411 abs_err=0.881411
INFO | EPOCH_009 | [B=13, T=40, D=45] true=0.993049 pred=0.113310 diff=-0.879739 abs_err=0.879739
INFO | EPOCH_009 | [B=26, T=0, D=34] true=1.000000 pred=0.130695 diff=-0.869305 abs_err=0.869305
INFO | EPOCH_009 | [B=3, T=0, D=34] true=1.000000 pred=0.153938 diff=-0.846062 abs_err=0.846062
INFO | EPOCH_009 | [B=25, T=0, D=34] true=1.000000 pred=0.159019 diff=-0.840981 abs_err=0.840981
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=26, T=85, D=29] true=0.080906 pred=0.080887 diff=-0.000019 abs_err=0.000019
INFO | EPOCH_009 | [B=26, T=82, D=2] true=0.218107 pred=0.218082 diff=-0.000025 abs_err=0.000025
INFO | EPOCH_009 | [B=19, T=0, D=16] true=0.472834 pred=0.472806 diff=-0.000028 abs_err=0.000028
INFO | EPOCH_009 | [B=5, T=1, D=6] true=0.056300 pred=0.056267 diff=-0.000034 abs_err=0.000034
INFO | EPOCH_009 | [B=15, T=30, D=73] true=0.058824 pred=0.058863 diff=+0.000040 abs_err=0.000040
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=16, T=1, D=3] true=0.603448 pred=0.628469 diff=+0.025021 abs_err=0.025021
INFO | EPOCH_019 | [B=3, T=5, D=42] true=0.053663 pred=0.050283 diff=-0.003379 abs_err=0.003379
INFO | EPOCH_019 | [B=3, T=31, D=36] true=0.499917 pred=0.463070 diff=-0.036847 abs_err=0.036847
INFO | EPOCH_019 | [B=30, T=1, D=50] true=0.234940 pred=0.189151 diff=-0.045789 abs_err=0.045789
INFO | EPOCH_019 | [B=24, T=56, D=59] true=0.095752 pred=0.104409 diff=+0.008658 abs_err=0.008658
INFO | EPOCH_019 | [B=26, T=59, D=67] true=0.164833 pred=0.150317 diff=-0.014516 abs_err=0.014516
INFO | EPOCH_019 | [B=9, T=2, D=1] true=0.444444 pred=0.414189 diff=-0.030255 abs_err=0.030255
INFO | EPOCH_019 | [B=18, T=113, D=45] true=0.022715 pred=0.323946 diff=+0.301230 abs_err=0.301230
INFO | EPOCH_019 | [B=22, T=150, D=42] true=0.191746 pred=0.131336 diff=-0.060410 abs_err=0.060410
INFO | EPOCH_019 | [B=14, T=2, D=16] true=0.421439 pred=0.351380 diff=-0.070059 abs_err=0.070059
INFO | EPOCH_019 | [B=28, T=1, D=4] true=0.057554 pred=0.037878 diff=-0.019676 abs_err=0.019676
INFO | EPOCH_019 | [B=4, T=45, D=45] true=0.132406 pred=0.109585 diff=-0.022821 abs_err=0.022821
INFO | EPOCH_019 | [B=5, T=1, D=4] true=0.021583 pred=0.022263 diff=+0.000680 abs_err=0.000680
INFO | EPOCH_019 | [B=25, T=3, D=30] true=0.045839 pred=0.039862 diff=-0.005977 abs_err=0.005977
INFO | EPOCH_019 | [B=24, T=1, D=51] true=0.108142 pred=0.124437 diff=+0.016294 abs_err=0.016294
INFO | EPOCH_019 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_019 | [B=3, T=40, D=62] true=0.000000 pred=0.899026 diff=+0.899026 abs_err=0.899026
INFO | EPOCH_019 | [B=29, T=0, D=34] true=1.000000 pred=0.143596 diff=-0.856404 abs_err=0.856404
INFO | EPOCH_019 | [B=17, T=60, D=45] true=0.993049 pred=0.155420 diff=-0.837628 abs_err=0.837628
INFO | EPOCH_019 | [B=26, T=136, D=38] true=0.900000 pred=0.114965 diff=-0.785035 abs_err=0.785035
INFO | EPOCH_019 | [B=18, T=0, D=34] true=1.000000 pred=0.226797 diff=-0.773203 abs_err=0.773203
INFO | EPOCH_019 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_019 | [B=12, T=43, D=38] true=0.112069 pred=0.112075 diff=+0.000006 abs_err=0.000006
INFO | EPOCH_019 | [B=23, T=7, D=53] true=0.012903 pred=0.012909 diff=+0.000006 abs_err=0.000006
INFO | EPOCH_019 | [B=22, T=53, D=53] true=0.011290 pred=0.011276 diff=-0.000014 abs_err=0.000014
INFO | EPOCH_019 | [B=27, T=1, D=53] true=0.025806 pred=0.025784 diff=-0.000022 abs_err=0.000022
INFO | EPOCH_019 | [B=15, T=0, D=4] true=0.032374 pred=0.032398 diff=+0.000024 abs_err=0.000024
INFO | EPOCH_029 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_029 | [B=2, T=106, D=51] true=0.123410 pred=0.158611 diff=+0.035201 abs_err=0.035201
INFO | EPOCH_029 | [B=24, T=58, D=47] true=0.223071 pred=0.140962 diff=-0.082109 abs_err=0.082109
INFO | EPOCH_029 | [B=11, T=72, D=85] true=0.157193 pred=0.202596 diff=+0.045403 abs_err=0.045403
INFO | EPOCH_029 | [B=24, T=41, D=54] true=0.074074 pred=0.120214 diff=+0.046140 abs_err=0.046140
INFO | EPOCH_029 | [B=17, T=136, D=42] true=0.907357 pred=0.171597 diff=-0.735760 abs_err=0.735760
INFO | EPOCH_029 | [B=2, T=40, D=21] true=0.604317 pred=0.641673 diff=+0.037357 abs_err=0.037357
INFO | EPOCH_029 | [B=0, T=17, D=30] true=0.032440 pred=0.050473 diff=+0.018033 abs_err=0.018033
INFO | EPOCH_029 | [B=14, T=63, D=53] true=0.004839 pred=0.036192 diff=+0.031353 abs_err=0.031353
INFO | EPOCH_029 | [B=2, T=161, D=49] true=0.287500 pred=0.298064 diff=+0.010564 abs_err=0.010564
INFO | EPOCH_029 | [B=20, T=3, D=24] true=0.044143 pred=0.073365 diff=+0.029221 abs_err=0.029221
INFO | EPOCH_029 | [B=24, T=9, D=51] true=0.131043 pred=0.164921 diff=+0.033878 abs_err=0.033878
INFO | EPOCH_029 | [B=2, T=18, D=45] true=0.018950 pred=0.046174 diff=+0.027224 abs_err=0.027224
INFO | EPOCH_029 | [B=12, T=197, D=45] true=0.014816 pred=0.185942 diff=+0.171126 abs_err=0.171126
INFO | EPOCH_029 | [B=18, T=3, D=13] true=0.260714 pred=0.259259 diff=-0.001456 abs_err=0.001456
INFO | EPOCH_029 | [B=4, T=150, D=42] true=0.052873 pred=0.057650 diff=+0.004777 abs_err=0.004777
INFO | EPOCH_029 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_029 | [B=11, T=17, D=45] true=0.993049 pred=0.043793 diff=-0.949256 abs_err=0.949256
INFO | EPOCH_029 | [B=10, T=181, D=45] true=0.993049 pred=0.056047 diff=-0.937002 abs_err=0.937002
INFO | EPOCH_029 | [B=11, T=47, D=34] true=1.000000 pred=0.072861 diff=-0.927139 abs_err=0.927139
INFO | EPOCH_029 | [B=2, T=215, D=67] true=1.041667 pred=0.117511 diff=-0.924155 abs_err=0.924155
INFO | EPOCH_029 | [B=2, T=211, D=67] true=1.041667 pred=0.117740 diff=-0.923926 abs_err=0.923926
INFO | EPOCH_029 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_029 | [B=14, T=116, D=21] true=0.618705 pred=0.618681 diff=-0.000024 abs_err=0.000024
INFO | EPOCH_029 | [B=2, T=217, D=42] true=0.068157 pred=0.068188 diff=+0.000031 abs_err=0.000031
INFO | EPOCH_029 | [B=2, T=30, D=42] true=0.068455 pred=0.068497 diff=+0.000042 abs_err=0.000042
INFO | EPOCH_029 | [B=2, T=26, D=42] true=0.068455 pred=0.068507 diff=+0.000052 abs_err=0.000052
INFO | EPOCH_029 | [B=20, T=3, D=27] true=0.030995 pred=0.030938 diff=-0.000057 abs_err=0.000057
INFO | EPOCH_039 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_039 | [B=27, T=138, D=59] true=0.072775 pred=0.124237 diff=+0.051462 abs_err=0.051462
INFO | EPOCH_039 | [B=24, T=36, D=42] true=0.026908 pred=0.218879 diff=+0.191971 abs_err=0.191971
INFO | EPOCH_039 | [B=3, T=137, D=48] true=0.020000 pred=0.009824 diff=-0.010176 abs_err=0.010176
INFO | EPOCH_039 | [B=22, T=1, D=32] true=0.797500 pred=0.808334 diff=+0.010834 abs_err=0.010834
INFO | EPOCH_039 | [B=10, T=1, D=20] true=0.744318 pred=0.723140 diff=-0.021178 abs_err=0.021178
INFO | EPOCH_039 | [B=17, T=7, D=51] true=0.108142 pred=0.142486 diff=+0.034344 abs_err=0.034344
INFO | EPOCH_039 | [B=16, T=6, D=13] true=0.060714 pred=0.079967 diff=+0.019253 abs_err=0.019253
INFO | EPOCH_039 | [B=27, T=1, D=11] true=0.001154 pred=0.016047 diff=+0.014894 abs_err=0.014894
INFO | EPOCH_039 | [B=22, T=54, D=53] true=0.016129 pred=0.036624 diff=+0.020495 abs_err=0.020495
INFO | EPOCH_039 | [B=31, T=146, D=49] true=0.412500 pred=0.307573 diff=-0.104927 abs_err=0.104927
INFO | EPOCH_039 | [B=22, T=1, D=26] true=0.508294 pred=0.466044 diff=-0.042250 abs_err=0.042250
INFO | EPOCH_039 | [B=12, T=0, D=20] true=0.698864 pred=0.743512 diff=+0.044649 abs_err=0.044649
INFO | EPOCH_039 | [B=27, T=91, D=59] true=0.072775 pred=0.121514 diff=+0.048739 abs_err=0.048739
INFO | EPOCH_039 | [B=6, T=0, D=13] true=0.039286 pred=0.049077 diff=+0.009791 abs_err=0.009791
INFO | EPOCH_039 | [B=0, T=5, D=1] true=0.466667 pred=0.458819 diff=-0.007847 abs_err=0.007847
INFO | EPOCH_039 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_039 | [B=25, T=42, D=45] true=0.993049 pred=0.074567 diff=-0.918482 abs_err=0.918482
INFO | EPOCH_039 | [B=26, T=0, D=45] true=0.993049 pred=0.132911 diff=-0.860137 abs_err=0.860137
INFO | EPOCH_039 | [B=26, T=28, D=45] true=0.993049 pred=0.136471 diff=-0.856578 abs_err=0.856578
INFO | EPOCH_039 | [B=26, T=56, D=45] true=0.993049 pred=0.139706 diff=-0.853342 abs_err=0.853342
INFO | EPOCH_039 | [B=24, T=21, D=45] true=0.993049 pred=0.140498 diff=-0.852551 abs_err=0.852551
INFO | EPOCH_039 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_039 | [B=22, T=1, D=5] true=0.044017 pred=0.044007 diff=-0.000010 abs_err=0.000010
INFO | EPOCH_039 | [B=2, T=0, D=8] true=0.156028 pred=0.156072 diff=+0.000044 abs_err=0.000044
INFO | EPOCH_039 | [B=12, T=46, D=3] true=0.568965 pred=0.569027 diff=+0.000061 abs_err=0.000061
