INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=27, T=48, D=61] true=0.200000 pred=0.240620 diff=+0.040620 abs_err=0.040620
INFO | EPOCH_009 | [B=18, T=8, D=6] true=0.045576 pred=0.061658 diff=+0.016081 abs_err=0.016081
INFO | EPOCH_009 | [B=8, T=4, D=32] true=0.792500 pred=0.810753 diff=+0.018253 abs_err=0.018253
INFO | EPOCH_009 | [B=28, T=3, D=49] true=0.350000 pred=0.359605 diff=+0.009605 abs_err=0.009605
INFO | EPOCH_009 | [B=4, T=1, D=25] true=0.458042 pred=0.504112 diff=+0.046071 abs_err=0.046071
INFO | EPOCH_009 | [B=15, T=30, D=73] true=0.058824 pred=0.066843 diff=+0.008020 abs_err=0.008020
INFO | EPOCH_009 | [B=29, T=1, D=5] true=0.043590 pred=0.070647 diff=+0.027057 abs_err=0.027057
INFO | EPOCH_009 | [B=28, T=7, D=50] true=0.192771 pred=0.239433 diff=+0.046662 abs_err=0.046662
INFO | EPOCH_009 | [B=14, T=0, D=55] true=0.428822 pred=0.176413 diff=-0.252409 abs_err=0.252409
INFO | EPOCH_009 | [B=13, T=66, D=43] true=0.054983 pred=0.074952 diff=+0.019969 abs_err=0.019969
INFO | EPOCH_009 | [B=14, T=1, D=0] true=0.185185 pred=0.216842 diff=+0.031657 abs_err=0.031657
INFO | EPOCH_009 | [B=26, T=2, D=3] true=0.500000 pred=0.557552 diff=+0.057552 abs_err=0.057552
INFO | EPOCH_009 | [B=15, T=35, D=18] true=0.020000 pred=0.090901 diff=+0.070901 abs_err=0.070901
INFO | EPOCH_009 | [B=15, T=35, D=4] true=0.014388 pred=0.031356 diff=+0.016967 abs_err=0.016967
INFO | EPOCH_009 | [B=21, T=11, D=26] true=0.409953 pred=0.383275 diff=-0.026678 abs_err=0.026678
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=13, T=83, D=45] true=0.993049 pred=0.106326 diff=-0.886723 abs_err=0.886723
INFO | EPOCH_009 | [B=13, T=40, D=45] true=0.993049 pred=0.107550 diff=-0.885499 abs_err=0.885499
INFO | EPOCH_009 | [B=26, T=0, D=34] true=1.000000 pred=0.155905 diff=-0.844095 abs_err=0.844095
INFO | EPOCH_009 | [B=23, T=60, D=45] true=0.993049 pred=0.164880 diff=-0.828169 abs_err=0.828169
INFO | EPOCH_009 | [B=25, T=0, D=34] true=1.000000 pred=0.178016 diff=-0.821984 abs_err=0.821984
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=1, T=23, D=13] true=0.064286 pred=0.064306 diff=+0.000020 abs_err=0.000020
INFO | EPOCH_009 | [B=10, T=1, D=19] true=0.604167 pred=0.604200 diff=+0.000033 abs_err=0.000033
INFO | EPOCH_009 | [B=11, T=9, D=24] true=0.072552 pred=0.072515 diff=-0.000037 abs_err=0.000037
INFO | EPOCH_009 | [B=11, T=11, D=43] true=0.069444 pred=0.069398 diff=-0.000046 abs_err=0.000046
INFO | EPOCH_009 | [B=26, T=61, D=70] true=0.096000 pred=0.096055 diff=+0.000055 abs_err=0.000055
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=16, T=1, D=3] true=0.603448 pred=0.592416 diff=-0.011032 abs_err=0.011032
INFO | EPOCH_019 | [B=3, T=5, D=42] true=0.053663 pred=0.046387 diff=-0.007276 abs_err=0.007276
INFO | EPOCH_019 | [B=3, T=31, D=36] true=0.499917 pred=0.510453 diff=+0.010536 abs_err=0.010536
INFO | EPOCH_019 | [B=30, T=1, D=50] true=0.234940 pred=0.220485 diff=-0.014455 abs_err=0.014455
