INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=2, T=13, D=33] true=0.180000 pred=0.156293 diff=-0.023707 abs_err=0.023707
INFO | EPOCH_009 | [B=29, T=6, D=26] true=0.406077 pred=0.329946 diff=-0.076132 abs_err=0.076132
INFO | EPOCH_009 | [B=20, T=7, D=22] true=0.077273 pred=0.061932 diff=-0.015340 abs_err=0.015340
INFO | EPOCH_009 | [B=5, T=0, D=4] true=0.204863 pred=0.185144 diff=-0.019719 abs_err=0.019719
INFO | EPOCH_009 | [B=12, T=23, D=35] true=0.421053 pred=0.462223 diff=+0.041170 abs_err=0.041170
INFO | EPOCH_009 | [B=31, T=4, D=39] true=0.036364 pred=0.006649 diff=-0.029715 abs_err=0.029715
INFO | EPOCH_009 | [B=29, T=2, D=13] true=0.241758 pred=0.223020 diff=-0.018738 abs_err=0.018738
INFO | EPOCH_009 | [B=9, T=15, D=39] true=0.010909 pred=0.004778 diff=-0.006131 abs_err=0.006131
INFO | EPOCH_009 | [B=28, T=10, D=19] true=0.406619 pred=0.392866 diff=-0.013753 abs_err=0.013753
INFO | EPOCH_009 | [B=29, T=0, D=35] true=0.389474 pred=0.398260 diff=+0.008786 abs_err=0.008786
INFO | EPOCH_009 | [B=24, T=4, D=22] true=0.086364 pred=0.081692 diff=-0.004671 abs_err=0.004671
INFO | EPOCH_009 | [B=2, T=23, D=27] true=0.420140 pred=0.390861 diff=-0.029279 abs_err=0.029279
INFO | EPOCH_009 | [B=3, T=7, D=4] true=0.105074 pred=0.106701 diff=+0.001627 abs_err=0.001627
INFO | EPOCH_009 | [B=28, T=16, D=39] true=0.003636 pred=0.007404 diff=+0.003768 abs_err=0.003768
INFO | EPOCH_009 | [B=22, T=4, D=39] true=0.004091 pred=0.004793 diff=+0.000703 abs_err=0.000703
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=2, T=24, D=15] true=0.000000 pred=0.977045 diff=+0.977045 abs_err=0.977045
INFO | EPOCH_009 | [B=2, T=21, D=34] true=0.290000 pred=1.052582 diff=+0.762582 abs_err=0.762582
INFO | EPOCH_009 | [B=2, T=20, D=15] true=0.250000 pred=0.976631 diff=+0.726631 abs_err=0.726631
INFO | EPOCH_009 | [B=2, T=16, D=15] true=0.250000 pred=0.976072 diff=+0.726072 abs_err=0.726072
INFO | EPOCH_009 | [B=24, T=23, D=15] true=0.000000 pred=0.688652 diff=+0.688652 abs_err=0.688652
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=9, T=19, D=4] true=0.150106 pred=0.150104 diff=-0.000002 abs_err=0.000002
INFO | EPOCH_009 | [B=9, T=1, D=39] true=0.004545 pred=0.004547 diff=+0.000002 abs_err=0.000002
INFO | EPOCH_009 | [B=27, T=1, D=19] true=0.432624 pred=0.432621 diff=-0.000003 abs_err=0.000003
INFO | EPOCH_009 | [B=20, T=9, D=19] true=0.359338 pred=0.359331 diff=-0.000007 abs_err=0.000007
INFO | EPOCH_009 | [B=29, T=8, D=35] true=0.378947 pred=0.378936 diff=-0.000011 abs_err=0.000011
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=9, T=16, D=36] true=0.923333 pred=0.943897 diff=+0.020564 abs_err=0.020564
INFO | EPOCH_019 | [B=25, T=20, D=36] true=0.916667 pred=0.946974 diff=+0.030307 abs_err=0.030307
INFO | EPOCH_019 | [B=2, T=19, D=19] true=0.307329 pred=0.320010 diff=+0.012682 abs_err=0.012682
INFO | EPOCH_019 | [B=19, T=12, D=4] true=0.156448 pred=0.168288 diff=+0.011840 abs_err=0.011840
INFO | EPOCH_019 | [B=1, T=13, D=39] true=0.004545 pred=0.013771 diff=+0.009226 abs_err=0.009226
INFO | EPOCH_019 | [B=3, T=7, D=26] true=0.176796 pred=0.269307 diff=+0.092512 abs_err=0.092512
INFO | EPOCH_019 | [B=4, T=0, D=29] true=0.440000 pred=0.364752 diff=-0.075248 abs_err=0.075248
INFO | EPOCH_019 | [B=21, T=5, D=19] true=0.449173 pred=0.465809 diff=+0.016637 abs_err=0.016637
INFO | EPOCH_019 | [B=31, T=15, D=28] true=0.432398 pred=0.453001 diff=+0.020603 abs_err=0.020603
INFO | EPOCH_019 | [B=19, T=10, D=30] true=0.188000 pred=0.258161 diff=+0.070161 abs_err=0.070161
INFO | EPOCH_019 | [B=0, T=13, D=39] true=0.002727 pred=0.012523 diff=+0.009795 abs_err=0.009795
INFO | EPOCH_019 | [B=24, T=2, D=23] true=0.352349 pred=0.330751 diff=-0.021598 abs_err=0.021598
INFO | EPOCH_019 | [B=25, T=15, D=31] true=0.009619 pred=0.004577 diff=-0.005042 abs_err=0.005042
INFO | EPOCH_019 | [B=24, T=9, D=30] true=0.110000 pred=0.179458 diff=+0.069458 abs_err=0.069458
INFO | EPOCH_019 | [B=4, T=6, D=8] true=0.004134 pred=0.010775 diff=+0.006641 abs_err=0.006641
INFO | EPOCH_019 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_019 | [B=16, T=4, D=15] true=0.166667 pred=0.962626 diff=+0.795959 abs_err=0.795959
INFO | EPOCH_019 | [B=4, T=0, D=15] true=0.000000 pred=0.715698 diff=+0.715698 abs_err=0.715698
