INFO | EPOCH_009 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_009 | [B=27, T=48, D=61] true=0.200000 pred=0.171005 diff=-0.028995 abs_err=0.028995
INFO | EPOCH_009 | [B=18, T=8, D=6] true=0.045576 pred=0.042497 diff=-0.003080 abs_err=0.003080
INFO | EPOCH_009 | [B=8, T=4, D=32] true=0.792500 pred=0.796699 diff=+0.004199 abs_err=0.004199
INFO | EPOCH_009 | [B=28, T=3, D=49] true=0.350000 pred=0.320788 diff=-0.029212 abs_err=0.029212
INFO | EPOCH_009 | [B=4, T=1, D=25] true=0.458042 pred=0.487376 diff=+0.029334 abs_err=0.029334
INFO | EPOCH_009 | [B=15, T=30, D=73] true=0.058824 pred=0.066469 diff=+0.007646 abs_err=0.007646
INFO | EPOCH_009 | [B=29, T=1, D=5] true=0.043590 pred=0.051488 diff=+0.007899 abs_err=0.007899
INFO | EPOCH_009 | [B=28, T=7, D=50] true=0.192771 pred=0.201774 diff=+0.009003 abs_err=0.009003
INFO | EPOCH_009 | [B=14, T=0, D=55] true=0.428822 pred=0.185114 diff=-0.243708 abs_err=0.243708
INFO | EPOCH_009 | [B=13, T=66, D=43] true=0.054983 pred=0.055049 diff=+0.000066 abs_err=0.000066
INFO | EPOCH_009 | [B=14, T=1, D=0] true=0.185185 pred=0.205180 diff=+0.019994 abs_err=0.019994
INFO | EPOCH_009 | [B=26, T=2, D=3] true=0.500000 pred=0.548374 diff=+0.048374 abs_err=0.048374
INFO | EPOCH_009 | [B=15, T=35, D=18] true=0.020000 pred=0.094036 diff=+0.074036 abs_err=0.074036
INFO | EPOCH_009 | [B=15, T=35, D=4] true=0.014388 pred=0.023082 diff=+0.008693 abs_err=0.008693
INFO | EPOCH_009 | [B=21, T=11, D=26] true=0.409953 pred=0.385923 diff=-0.024029 abs_err=0.024029
INFO | EPOCH_009 | TOP 5 WORST masked points (largest abs_err):
INFO | EPOCH_009 | [B=13, T=40, D=45] true=0.993049 pred=0.081543 diff=-0.911505 abs_err=0.911505
INFO | EPOCH_009 | [B=13, T=83, D=45] true=0.993049 pred=0.083164 diff=-0.909885 abs_err=0.909885
INFO | EPOCH_009 | [B=23, T=60, D=45] true=0.993049 pred=0.100301 diff=-0.892747 abs_err=0.892747
INFO | EPOCH_009 | [B=26, T=0, D=34] true=1.000000 pred=0.133130 diff=-0.866870 abs_err=0.866870
INFO | EPOCH_009 | [B=22, T=0, D=34] true=1.000000 pred=0.135484 diff=-0.864516 abs_err=0.864516
INFO | EPOCH_009 | TOP 5 BEST/CORRECT masked points (smallest abs_err):
INFO | EPOCH_009 | [B=8, T=5, D=49] true=0.275000 pred=0.274997 diff=-0.000003 abs_err=0.000003
INFO | EPOCH_009 | [B=27, T=15, D=13] true=0.032143 pred=0.032137 diff=-0.000006 abs_err=0.000006
INFO | EPOCH_009 | [B=31, T=2, D=30] true=0.035966 pred=0.035975 diff=+0.000008 abs_err=0.000008
INFO | EPOCH_009 | [B=13, T=65, D=43] true=0.054983 pred=0.054967 diff=-0.000016 abs_err=0.000016
INFO | EPOCH_009 | [B=13, T=6, D=43] true=0.052222 pred=0.052245 diff=+0.000023 abs_err=0.000023
INFO | EPOCH_019 | RANDOM 15 masked points (true, pred, diff, abs_err):
INFO | EPOCH_019 | [B=16, T=1, D=3] true=0.603448 pred=0.605825 diff=+0.002377 abs_err=0.002377
