2025-12-22 03:37:33,430 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.089986 diff=-0.910014 abs_err=0.910014
2025-12-22 03:37:33,431 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=3 t=59 var_idx=62 tp=1.388889 y_true=0.857988 y_pred=0.326728 diff=-0.531260 abs_err=0.531260
2025-12-22 03:37:33,431 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=3 t=54 var_idx=62 tp=1.368056 y_true=0.857988 y_pred=0.326736 diff=-0.531252 abs_err=0.531252
2025-12-22 03:37:33,431 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=3 t=19 var_idx=62 tp=1.106250 y_true=0.857988 y_pred=0.326766 diff=-0.531222 abs_err=0.531222
2025-12-22 03:37:33,431 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=3 t=24 var_idx=62 tp=1.127083 y_true=0.857988 y_pred=0.326769 diff=-0.531219 abs_err=0.531219
2025-12-22 03:37:33,432 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=1 t=45 var_idx=60 tp=1.744445 y_true=0.799197 y_pred=0.326536 diff=-0.472661 abs_err=0.472661
2025-12-22 03:37:33,432 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=1 t=40 var_idx=60 tp=1.728472 y_true=0.799197 y_pred=0.326560 diff=-0.472636 abs_err=0.472636
2025-12-22 03:37:33,432 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=1 t=5 var_idx=28 tp=1.463889 y_true=0.621586 y_pred=0.150085 diff=-0.471501 abs_err=0.471501
2025-12-22 03:37:33,432 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=3 t=58 var_idx=43 tp=1.379167 y_true=0.555556 y_pred=0.157678 diff=-0.397878 abs_err=0.397878
2025-12-22 03:37:33,432 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=3 t=50 var_idx=43 tp=1.352083 y_true=0.555556 y_pred=0.157702 diff=-0.397853 abs_err=0.397853
2025-12-22 03:37:33,433 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=2 t=21 var_idx=53 tp=1.750000 y_true=0.032258 y_pred=0.032247 diff=-0.000011 abs_err=0.000011
2025-12-22 03:37:33,433 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=2 t=3 var_idx=53 tp=1.083333 y_true=0.032258 y_pred=0.032279 diff=0.000021 abs_err=0.000021
2025-12-22 03:37:33,433 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=2 t=1 var_idx=53 tp=1.041667 y_true=0.032258 y_pred=0.032232 diff=-0.000026 abs_err=0.000026
2025-12-22 03:37:33,434 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 03:40:33,170 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=1 t=0 var_idx=34 tp=1.000000 y_true=1.000000 y_pred=0.075256 diff=-0.924744 abs_err=0.924744
2025-12-22 03:40:33,170 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=3 t=59 var_idx=62 tp=1.388889 y_true=0.857988 y_pred=0.442384 diff=-0.415604 abs_err=0.415604
