INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.252645 diff=-28.005715 abs_err=28.005714
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.302471 diff=-15.339742 abs_err=15.339742
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.354354 diff=-11.783374 abs_err=11.783374
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.252464 diff=-11.009142 abs_err=11.009142
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.164332 diff=-9.316689 abs_err=9.316689
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.583489 diff=-6.998409 abs_err=6.998408
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.425053 diff=-6.105498 abs_err=6.105498
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.143532 diff=-5.473633 abs_err=5.473632
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.097016 diff=-4.549687 abs_err=4.549687
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.583443 diff=-4.370090 abs_err=4.370090
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=176 t=3 var_idx=1 tp=0.682500 y_true=-0.127970 y_pred=-0.128651 diff=-0.000681 abs_err=0.000681
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=176 t=5 var_idx=1 tp=0.686500 y_true=-0.127970 y_pred=-0.128711 diff=-0.000741 abs_err=0.000741
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=180 t=3 var_idx=0 tp=0.759000 y_true=-0.103216 y_pred=-0.102225 diff=0.000992 abs_err=0.000992
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=1 t=2 var_idx=3 tp=0.529000 y_true=-1.065483 y_pred=-1.116120
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=11 t=7 var_idx=3 tp=0.747000 y_true=-1.017743 y_pred=-1.052083
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=12 t=5 var_idx=4 tp=0.763000 y_true=-0.637498 y_pred=-0.656117
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.163237 diff=-28.095123 abs_err=28.095123
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.220931 diff=-15.421282 abs_err=15.421282
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.255109 diff=-11.882619 abs_err=11.882619
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.162981 diff=-11.098626 abs_err=11.098625
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.013434 diff=-9.467587 abs_err=9.467587
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.365666 diff=-7.216232 abs_err=7.216231
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.263787 diff=-6.266764 abs_err=6.266764
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.177346 diff=-5.507447 abs_err=5.507447
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.152957 diff=-4.605628 abs_err=4.605628
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.365633 diff=-4.587901 abs_err=4.587901
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=161 t=8 var_idx=1 tp=0.874500 y_true=-0.127970 y_pred=-0.128061 diff=-0.000090 abs_err=0.000090
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=161 t=2 var_idx=1 tp=0.862000 y_true=-0.127970 y_pred=-0.127703 diff=0.000267 abs_err=0.000267
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=184 t=7 var_idx=1 tp=0.847000 y_true=-0.127970 y_pred=-0.127394 diff=0.000576 abs_err=0.000576
INFO | TOP_OK | split=test epoch=1 rank=1/3 b=7 t=0 var_idx=2 tp=0.646500 y_true=-0.173762 y_pred=-0.172735
INFO | TOP_OK | split=test epoch=1 rank=2/3 b=7 t=5 var_idx=2 tp=0.656000 y_true=-0.173762 y_pred=-0.172974
INFO | TOP_OK | split=test epoch=1 rank=3/3 b=8 t=0 var_idx=2 tp=0.668000 y_true=-0.173762 y_pred=-0.172335
INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.363603 diff=-27.894757 abs_err=27.894756
INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.483716 diff=-15.158497 abs_err=15.158497
INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.544215 diff=-11.593513 abs_err=11.593513
INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.363291 diff=-10.898315 abs_err=10.898315
INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.138406 diff=-9.342615 abs_err=9.342615
INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.599908 diff=-6.981989 abs_err=6.981989
INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.501182 diff=-6.029369 abs_err=6.029369
INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.080641 diff=-5.410742 abs_err=5.410742
INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.033616 diff=-4.486287 abs_err=4.486287
INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.599863 diff=-4.353670 abs_err=4.353670
INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=169 t=3 var_idx=4 tp=0.529500 y_true=-0.480973 y_pred=-0.481162 diff=-0.000189 abs_err=0.000189
INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=118 t=0 var_idx=4 tp=0.964500 y_true=-0.950547 y_pred=-0.952446 diff=-0.001899 abs_err=0.001899
INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=151 t=2 var_idx=3 tp=0.655000 y_true=1.226019 y_pred=1.227995 diff=0.001976 abs_err=0.001976
INFO | TOP_OK | split=test epoch=2 rank=1/3 b=7 t=4 var_idx=3 tp=0.654500 y_true=1.082800 y_pred=1.129197
INFO | TOP_OK | split=test epoch=2 rank=2/3 b=8 t=1 var_idx=4 tp=0.674500 y_true=1.188623 y_pred=1.168585
INFO | TOP_OK | split=test epoch=2 rank=3/3 b=19 t=4 var_idx=3 tp=0.916000 y_true=1.082800 y_pred=1.092750
INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.139365 diff=-28.118995 abs_err=28.118996
INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.267653 diff=-15.374560 abs_err=15.374560
INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.316631 diff=-11.821096 abs_err=11.821096
INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.139013 diff=-11.122593 abs_err=11.122593
INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.009465 diff=-9.471556 abs_err=9.471557
INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.390057 diff=-7.191840 abs_err=7.191840
INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.275657 diff=-6.254895 abs_err=6.254895
INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.176293 diff=-5.506394 abs_err=5.506394
INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.161670 diff=-4.614341 abs_err=4.614341
INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.390004 diff=-4.563529 abs_err=4.563529
INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=43 t=0 var_idx=2 tp=0.899500 y_true=-0.173762 y_pred=-0.173795 diff=-0.000033 abs_err=0.000033
INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=43 t=3 var_idx=2 tp=0.909000 y_true=-0.173762 y_pred=-0.174069 diff=-0.000307 abs_err=0.000307
INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=43 t=5 var_idx=2 tp=0.913000 y_true=-0.173762 y_pred=-0.174184 diff=-0.000422 abs_err=0.000422
INFO | TOP_OK | split=test epoch=3 rank=1/3 b=5 t=1 var_idx=3 tp=0.611000 y_true=0.557664 y_pred=0.561500
INFO | TOP_OK | split=test epoch=3 rank=2/3 b=8 t=4 var_idx=4 tp=0.680500 y_true=1.084273 y_pred=1.086029
INFO | TOP_OK | split=test epoch=3 rank=3/3 b=9 t=1 var_idx=2 tp=0.688000 y_true=-0.173762 y_pred=-0.172358
INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.212916 diff=-28.045444 abs_err=28.045444
INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.315529 diff=-15.326684 abs_err=15.326684
INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.408908 diff=-11.728820 abs_err=11.728820
INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.212537 diff=-11.049070 abs_err=11.049069
INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.012913 diff=-9.468107 abs_err=9.468107
INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.385038 diff=-7.196859 abs_err=7.196859
INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.321858 diff=-6.208694 abs_err=6.208694
INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.084088 diff=-5.414189 abs_err=5.414189
INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.384979 diff=-4.568554 abs_err=4.568554
INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.069159 diff=-4.521830 abs_err=4.521831
INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=180 t=3 var_idx=0 tp=0.759000 y_true=-0.103216 y_pred=-0.102910 diff=0.000306 abs_err=0.000306
INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=152 t=0 var_idx=1 tp=0.667000 y_true=-0.127970 y_pred=-0.127556 diff=0.000414 abs_err=0.000414
INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=113 t=1 var_idx=2 tp=0.860500 y_true=-0.173762 y_pred=-0.173248 diff=0.000514 abs_err=0.000514
INFO | TOP_OK | split=test epoch=4 rank=1/3 b=7 t=4 var_idx=3 tp=0.654500 y_true=1.082800 y_pred=1.061642
INFO | TOP_OK | split=test epoch=4 rank=2/3 b=8 t=0 var_idx=2 tp=0.668000 y_true=-0.173762 y_pred=-0.179951
INFO | TOP_OK | split=test epoch=4 rank=3/3 b=8 t=2 var_idx=2 tp=0.678000 y_true=-0.173762 y_pred=-0.180291
INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.207131 diff=-28.051229 abs_err=28.051229
INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.383569 diff=-15.258644 abs_err=15.258644
INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.531064 diff=-11.606664 abs_err=11.606664
INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.206733 diff=-11.054874 abs_err=11.054873
INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=-0.006759 diff=-9.487780 abs_err=9.487780
INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.480505 diff=-7.101392 abs_err=7.101392
INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.397528 diff=-6.133023 abs_err=6.133023
INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.108060 diff=-5.438161 abs_err=5.438161
INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.083768 diff=-4.536439 abs_err=4.536439
INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.480443 diff=-4.473090 abs_err=4.473090
INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=19 t=2 var_idx=2 tp=0.908000 y_true=-0.173762 y_pred=-0.173712 diff=0.000050 abs_err=0.000050
INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=19 t=1 var_idx=2 tp=0.907500 y_true=-0.173762 y_pred=-0.173695 diff=0.000068 abs_err=0.000068
INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=35 t=7 var_idx=4 tp=0.744500 y_true=-1.472296 y_pred=-1.472730 diff=-0.000434 abs_err=0.000434
INFO | TOP_OK | split=test epoch=5 rank=1/3 b=9 t=8 var_idx=2 tp=0.703500 y_true=-0.173762 y_pred=-0.165240
INFO | TOP_OK | split=test epoch=5 rank=2/3 b=11 t=7 var_idx=3 tp=0.747000 y_true=-1.017743 y_pred=-1.037063
INFO | TOP_OK | split=test epoch=5 rank=3/3 b=18 t=2 var_idx=3 tp=0.882000 y_true=0.987321 y_pred=1.033600
INFO | TOP_ERR | split=test epoch=9 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.363011 diff=-27.895349 abs_err=27.895350
INFO | TOP_ERR | split=test epoch=9 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.615050 diff=-15.027163 abs_err=15.027163
INFO | TOP_ERR | split=test epoch=9 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.709828 diff=-11.427900 abs_err=11.427900
INFO | TOP_ERR | split=test epoch=9 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.362662 diff=-10.898944 abs_err=10.898944
INFO | TOP_ERR | split=test epoch=9 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.043990 diff=-9.437030 abs_err=9.437031
INFO | TOP_ERR | split=test epoch=9 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.593659 diff=-6.988238 abs_err=6.988238
INFO | TOP_ERR | split=test epoch=9 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.399831 diff=-6.130720 abs_err=6.130720
INFO | TOP_ERR | split=test epoch=9 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.053488 diff=-5.383589 abs_err=5.383589
INFO | TOP_ERR | split=test epoch=9 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.013943 diff=-4.466614 abs_err=4.466614
INFO | TOP_ERR | split=test epoch=9 rank=10/10 b=95 t=8 var_idx=1 tp=0.997500 y_true=4.953533 y_pred=0.593574 diff=-4.359959 abs_err=4.359959
INFO | TOP_BEST | split=test epoch=9 rank=1/3 b=89 t=1 var_idx=3 tp=0.857000 y_true=0.509925 y_pred=0.510655 diff=0.000730 abs_err=0.000730
INFO | TOP_BEST | split=test epoch=9 rank=2/3 b=65 t=0 var_idx=2 tp=0.855000 y_true=-0.173762 y_pred=-0.174711 diff=-0.000949 abs_err=0.000949
INFO | TOP_BEST | split=test epoch=9 rank=3/3 b=65 t=1 var_idx=2 tp=0.856500 y_true=-0.173762 y_pred=-0.174761 diff=-0.000999 abs_err=0.000999
INFO | TOP_OK | split=test epoch=9 rank=1/3 b=1 t=2 var_idx=3 tp=0.529000 y_true=-1.065483 y_pred=-1.028137
INFO | TOP_OK | split=test epoch=9 rank=2/3 b=4 t=1 var_idx=4 tp=0.600000 y_true=0.406000 y_pred=0.425713
INFO | TOP_OK | split=test epoch=9 rank=3/3 b=8 t=1 var_idx=4 tp=0.674500 y_true=1.188623 y_pred=1.211149
INFO | TOP_ERR | split=test epoch=15 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.105874 diff=-28.152486 abs_err=28.152485
INFO | TOP_ERR | split=test epoch=15 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.366980 diff=-15.275233 abs_err=15.275233
INFO | TOP_ERR | split=test epoch=15 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.452265 diff=-11.685462 abs_err=11.685463
INFO | TOP_ERR | split=test epoch=15 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.105683 diff=-11.155923 abs_err=11.155923
INFO | TOP_ERR | split=test epoch=15 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.045186 diff=-9.435835 abs_err=9.435835
INFO | TOP_ERR | split=test epoch=15 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=0.486376 diff=-7.095521 abs_err=7.095521
INFO | TOP_ERR | split=test epoch=15 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.148205 diff=-6.382346 abs_err=6.382346
INFO | TOP_ERR | split=test epoch=15 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.045203 diff=-5.375304 abs_err=5.375304
INFO | TOP_ERR | split=test epoch=15 rank=9/10 b=72 t=8 var_idx=1 tp=0.517500 y_true=4.603085 y_pred=0.105721 diff=-4.497363 abs_err=4.497363
INFO | TOP_ERR | split=test epoch=15 rank=10/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.021522 diff=-4.474193 abs_err=4.474193
INFO | TOP_BEST | split=test epoch=15 rank=1/3 b=151 t=3 var_idx=1 tp=0.657000 y_true=-0.127970 y_pred=-0.128072 diff=-0.000101 abs_err=0.000101
INFO | TOP_BEST | split=test epoch=15 rank=2/3 b=182 t=4 var_idx=0 tp=0.806000 y_true=0.031773 y_pred=0.031505 diff=-0.000268 abs_err=0.000268
INFO | TOP_BEST | split=test epoch=15 rank=3/3 b=19 t=1 var_idx=2 tp=0.907500 y_true=-0.173762 y_pred=-0.174271 diff=-0.000509 abs_err=0.000509
INFO | TOP_OK | split=test epoch=15 rank=1/3 b=7 t=1 var_idx=1 tp=0.647000 y_true=-0.127970 y_pred=-0.121794
INFO | TOP_OK | split=test epoch=15 rank=2/3 b=7 t=4 var_idx=3 tp=0.654500 y_true=1.082800 y_pred=1.108644
INFO | TOP_OK | split=test epoch=15 rank=3/3 b=7 t=6 var_idx=1 tp=0.661000 y_true=-0.127970 y_pred=-0.122086
INFO | TOP_ERR | split=test epoch=23 rank=1/10 b=72 t=4 var_idx=1 tp=0.509500 y_true=28.258360 y_pred=0.363475 diff=-27.894885 abs_err=27.894884
INFO | TOP_ERR | split=test epoch=23 rank=2/10 b=48 t=3 var_idx=1 tp=0.511500 y_true=15.642213 y_pred=0.632343 diff=-15.009869 abs_err=15.009870
INFO | TOP_ERR | split=test epoch=23 rank=3/10 b=96 t=6 var_idx=1 tp=0.511000 y_true=12.137728 y_pred=0.661387 diff=-11.476341 abs_err=11.476341
INFO | TOP_ERR | split=test epoch=23 rank=4/10 b=72 t=10 var_idx=1 tp=0.519500 y_true=11.261606 y_pred=0.363726 diff=-10.897880 abs_err=10.897880
INFO | TOP_ERR | split=test epoch=23 rank=5/10 b=1 t=1 var_idx=0 tp=0.524000 y_true=9.481021 y_pred=0.073143 diff=-9.407878 abs_err=9.407879
INFO | TOP_ERR | split=test epoch=23 rank=6/10 b=95 t=7 var_idx=1 tp=0.995500 y_true=7.581897 y_pred=1.075998 diff=-6.505900 abs_err=6.505899
INFO | TOP_ERR | split=test epoch=23 rank=7/10 b=73 t=1 var_idx=1 tp=0.526000 y_true=6.530551 y_pred=0.545401 diff=-5.985150 abs_err=5.985150
INFO | TOP_ERR | split=test epoch=23 rank=8/10 b=173 t=2 var_idx=0 tp=0.609000 y_true=5.330101 y_pred=-0.017201 diff=-5.347302 abs_err=5.347302
INFO | TOP_ERR | split=test epoch=23 rank=9/10 b=0 t=3 var_idx=0 tp=0.511000 y_true=4.452671 y_pred=-0.012668 diff=-4.465339 abs_err=4.465339
INFO | TOP_ERR | split=test epoch=23 rank=10/10 b=72 t=8 var_idx=1 tp=0.517500 y_true=4.603085 y_pred=0.363676 diff=-4.239409 abs_err=4.239408
INFO | TOP_BEST | split=test epoch=23 rank=1/3 b=177 t=5 var_idx=1 tp=0.694000 y_true=-0.127970 y_pred=-0.128034 diff=-0.000064 abs_err=0.000064
