INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=0 t=16 var_idx=3 tp=0.894224 y_true=0.286878 y_pred=0.570370 diff=0.283492 abs_err=0.283492
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=6 t=8 var_idx=6 tp=0.819705 y_true=0.691351 y_pred=0.411182 diff=-0.280170 abs_err=0.280170
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=23 t=22 var_idx=10 tp=0.932733 y_true=0.175382 y_pred=0.420957 diff=0.245575 abs_err=0.245575
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=0 t=26 var_idx=3 tp=0.975244 y_true=0.338598 y_pred=0.570276 diff=0.231678 abs_err=0.231678
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=0 t=22 var_idx=3 tp=0.948237 y_true=0.342712 y_pred=0.570318 diff=0.227605 abs_err=0.227605
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=0 t=20 var_idx=0 tp=0.934734 y_true=0.324134 y_pred=0.542610 diff=0.218476 abs_err=0.218476
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=22 t=16 var_idx=5 tp=0.878720 y_true=0.498780 y_pred=0.702603 diff=0.203822 abs_err=0.203822
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=0 t=20 var_idx=1 tp=0.934734 y_true=0.234539 y_pred=0.430198 diff=0.195658 abs_err=0.195658
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=0 t=23 var_idx=9 tp=0.954989 y_true=0.267899 y_pred=0.457398 diff=0.189499 abs_err=0.189499
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=8 t=22 var_idx=2 tp=0.934734 y_true=0.578466 y_pred=0.391216 diff=-0.187249 abs_err=0.187249
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=17 t=0 var_idx=5 tp=0.750188 y_true=0.704120 y_pred=0.704123 diff=0.000003 abs_err=0.000003
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=18 t=26 var_idx=3 tp=0.959740 y_true=0.616572 y_pred=0.616563 diff=-0.000009 abs_err=0.000009
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=13 t=6 var_idx=5 tp=0.804201 y_true=0.704829 y_pred=0.704854 diff=0.000025 abs_err=0.000025
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=0 var_idx=7 tp=0.752188 y_true=0.531649 y_pred=0.524854
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=0 var_idx=8 tp=0.752188 y_true=0.710290 y_pred=0.714056
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=2 var_idx=2 tp=0.772443 y_true=0.375762 y_pred=0.391426
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=6 t=8 var_idx=6 tp=0.819705 y_true=0.691351 y_pred=0.418580 diff=-0.272771 abs_err=0.272771
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=23 t=22 var_idx=10 tp=0.932733 y_true=0.175382 y_pred=0.414779 diff=0.239397 abs_err=0.239397
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=0 t=16 var_idx=3 tp=0.894224 y_true=0.286878 y_pred=0.520687 diff=0.233809 abs_err=0.233809
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=22 t=16 var_idx=5 tp=0.878720 y_true=0.498780 y_pred=0.701941 diff=0.203160 abs_err=0.203160
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=8 t=22 var_idx=2 tp=0.934734 y_true=0.578466 y_pred=0.389411 diff=-0.189054 abs_err=0.189054
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=0 t=26 var_idx=3 tp=0.975244 y_true=0.338598 y_pred=0.520806 diff=0.182207 abs_err=0.182207
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=0 t=22 var_idx=3 tp=0.948237 y_true=0.342712 y_pred=0.520778 diff=0.178066 abs_err=0.178066
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=0 t=20 var_idx=1 tp=0.934734 y_true=0.234539 y_pred=0.409834 diff=0.175295 abs_err=0.175295
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=22 t=25 var_idx=5 tp=0.959740 y_true=0.873462 y_pred=0.701950 diff=-0.171512 abs_err=0.171512
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=0 t=23 var_idx=9 tp=0.954989 y_true=0.267899 y_pred=0.438386 diff=0.170486 abs_err=0.170486
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=16 t=0 var_idx=3 tp=0.756939 y_true=0.602310 y_pred=0.602298 diff=-0.000012 abs_err=0.000012
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=31 t=24 var_idx=8 tp=0.946487 y_true=0.583969 y_pred=0.584002 diff=0.000033 abs_err=0.000033
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=17 t=9 var_idx=0 tp=0.817704 y_true=0.526365 y_pred=0.526320 diff=-0.000045 abs_err=0.000045
INFO | TOP_OK | split=test epoch=1 rank=1/3 b=0 t=0 var_idx=7 tp=0.752188 y_true=0.531649 y_pred=0.510042
INFO | TOP_OK | split=test epoch=1 rank=2/3 b=0 t=0 var_idx=8 tp=0.752188 y_true=0.710290 y_pred=0.698391
INFO | TOP_OK | split=test epoch=1 rank=3/3 b=0 t=2 var_idx=2 tp=0.772443 y_true=0.375762 y_pred=0.391594
