INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.014873 diff=0.848206 abs_err=0.848206
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.759556 diff=0.759556 abs_err=0.759556
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.759547 diff=0.759547 abs_err=0.759547
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.759546 diff=0.759546 abs_err=0.759546
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.759544 diff=0.759544 abs_err=0.759544
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.434336 diff=-0.565664 abs_err=0.565664
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.434433 diff=-0.565567 abs_err=0.565567
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=3 t=13 var_idx=15 tp=0.791667 y_true=0.416667 y_pred=0.956575 diff=0.539909 abs_err=0.539909
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=3 t=10 var_idx=15 tp=0.729167 y_true=0.416667 y_pred=0.956552 diff=0.539885 abs_err=0.539885
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=19 t=0 var_idx=15 tp=0.500000 y_true=1.000000 y_pred=0.483250 diff=-0.516750 abs_err=0.516750
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=14 t=6 var_idx=39 tp=0.625000 y_true=0.009091 y_pred=0.009099 diff=0.000008 abs_err=0.000008
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=6 t=16 var_idx=19 tp=0.833333 y_true=0.444444 y_pred=0.444425 diff=-0.000020 abs_err=0.000020
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=16 t=21 var_idx=39 tp=0.937500 y_true=0.010909 y_pred=0.010885 diff=-0.000024 abs_err=0.000024
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=1 var_idx=29 tp=0.520833 y_true=0.390000 y_pred=0.408518
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=1 var_idx=30 tp=0.520833 y_true=0.322000 y_pred=0.319212
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=1 var_idx=34 tp=0.520833 y_true=0.970000 y_pred=1.009943
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=0.967960 diff=0.801293 abs_err=0.801293
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=30 t=9 var_idx=15 tp=0.687500 y_true=0.000000 y_pred=0.611347 diff=0.611347 abs_err=0.611347
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=30 t=7 var_idx=15 tp=0.645833 y_true=0.000000 y_pred=0.611176 diff=0.611176 abs_err=0.611176
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=30 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.610915 diff=0.610915 abs_err=0.610915
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=30 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.610557 diff=0.610557 abs_err=0.610557
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=2 t=18 var_idx=14 tp=0.937500 y_true=1.000000 y_pred=0.412288 diff=-0.587712 abs_err=0.587712
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=2 t=21 var_idx=14 tp=1.000000 y_true=1.000000 y_pred=0.412647 diff=-0.587353 abs_err=0.587353
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=30 t=20 var_idx=14 tp=0.916667 y_true=1.000000 y_pred=0.491582 diff=-0.508418 abs_err=0.508418
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=24 t=24 var_idx=35 tp=1.000000 y_true=0.000000 y_pred=0.503750 diff=0.503750 abs_err=0.503750
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=24 t=23 var_idx=35 tp=0.979167 y_true=0.000000 y_pred=0.503675 diff=0.503675 abs_err=0.503675
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=26 t=5 var_idx=39 tp=0.604167 y_true=0.009091 y_pred=0.009081 diff=-0.000009 abs_err=0.000009
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=10 t=11 var_idx=4 tp=0.729167 y_true=0.276956 y_pred=0.276945 diff=-0.000010 abs_err=0.000010
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=9 t=2 var_idx=33 tp=0.541667 y_true=0.150000 y_pred=0.149982 diff=-0.000018 abs_err=0.000018
INFO | TOP_OK | split=test epoch=1 rank=1/3 b=0 t=1 var_idx=13 tp=0.520833 y_true=0.212454 y_pred=0.209612
INFO | TOP_OK | split=test epoch=1 rank=2/3 b=0 t=1 var_idx=14 tp=0.520833 y_true=0.240506 y_pred=0.240950
INFO | TOP_OK | split=test epoch=1 rank=3/3 b=0 t=1 var_idx=29 tp=0.520833 y_true=0.390000 y_pred=0.378270
INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=16 t=4 var_idx=15 tp=0.583333 y_true=0.166667 y_pred=1.024284 diff=0.857618 abs_err=0.857618
