2025-12-21 11:18:23,687 | INFO | SYSTEM | epoch=0 time=37.80s lr=0.0001 grad_norm=18.441875 mask_ratio_lastbatch=0.178110 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3181.56
2025-12-21 11:19:00,902 | INFO | SYSTEM | epoch=1 time=37.21s lr=0.0001 grad_norm=18.826659 mask_ratio_lastbatch=0.167409 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:19:38,172 | INFO | SYSTEM | epoch=2 time=37.27s lr=0.0001 grad_norm=19.098995 mask_ratio_lastbatch=0.176220 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:20:11,722 | INFO | SYSTEM | epoch=3 time=33.55s lr=0.0001 grad_norm=19.053173 mask_ratio_lastbatch=0.164939 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:20:49,078 | INFO | SYSTEM | epoch=4 time=37.36s lr=0.0001 grad_norm=19.129381 mask_ratio_lastbatch=0.171159 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:21:26,464 | INFO | SYSTEM | epoch=5 time=37.39s lr=0.0001 grad_norm=19.431681 mask_ratio_lastbatch=0.167683 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:22:00,172 | INFO | SYSTEM | epoch=6 time=33.71s lr=0.0001 grad_norm=19.485908 mask_ratio_lastbatch=0.168628 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:22:33,824 | INFO | SYSTEM | epoch=7 time=33.65s lr=0.0001 grad_norm=19.435957 mask_ratio_lastbatch=0.160701 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:23:07,612 | INFO | SYSTEM | epoch=8 time=33.79s lr=0.0001 grad_norm=19.515358 mask_ratio_lastbatch=0.178841 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:23:41,274 | INFO | SYSTEM | epoch=9 time=33.66s lr=0.0001 grad_norm=19.562888 mask_ratio_lastbatch=0.175884 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:24:14,917 | INFO | SYSTEM | epoch=10 time=33.64s lr=0.0001 grad_norm=19.463364 mask_ratio_lastbatch=0.167957 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:24:52,438 | INFO | SYSTEM | epoch=11 time=37.52s lr=0.0001 grad_norm=19.643989 mask_ratio_lastbatch=0.176646 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
2025-12-21 11:25:26,245 | INFO | SYSTEM | epoch=12 time=33.81s lr=0.0001 grad_norm=19.542935 mask_ratio_lastbatch=0.163567 cuda_mem_alloc_mb=243.32 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3182.92
