2025-12-21 12:49:03,812 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.378031 diff=-0.621969 abs_err=0.621969
2025-12-21 12:49:03,812 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.468667 diff=0.468667 abs_err=0.468667
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.475738 diff=-0.465161 abs_err=0.465161
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.399733 diff=0.399733 abs_err=0.399733
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.394036 diff=0.394036 abs_err=0.394036
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.390256 diff=0.390256 abs_err=0.390256
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.385924 diff=0.385924 abs_err=0.385924
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.282478 diff=-0.384189 abs_err=0.384189
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.284267 diff=-0.382400 abs_err=0.382400
2025-12-21 12:49:03,813 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.285903 diff=-0.380763 abs_err=0.380763
2025-12-21 12:49:03,814 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=23 t=22 var_idx=28 tp=1.916667 y_true=0.405612 y_pred=0.405616 diff=0.000003 abs_err=0.000003
2025-12-21 12:49:03,814 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=4 t=10 var_idx=31 tp=1.416667 y_true=0.010136 y_pred=0.010127 diff=-0.000009 abs_err=0.000009
