2025-12-21 06:09:29,859 | INFO | SYSTEM | epoch=0 time=28.98s lr=0.0001 grad_norm=14.475170 mask_ratio_lastbatch=0.173079 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2580.00 cuda_mem_max_alloc_mb=2379.58
2025-12-21 06:09:58,452 | INFO | SYSTEM | epoch=1 time=28.59s lr=0.0001 grad_norm=14.627443 mask_ratio_lastbatch=0.167927 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2580.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:10:26,760 | INFO | SYSTEM | epoch=2 time=28.31s lr=0.0001 grad_norm=14.805398 mask_ratio_lastbatch=0.162927 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2582.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:10:55,095 | INFO | SYSTEM | epoch=3 time=28.33s lr=0.0001 grad_norm=14.830198 mask_ratio_lastbatch=0.177774 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:11:20,739 | INFO | SYSTEM | epoch=4 time=25.64s lr=0.0001 grad_norm=14.899695 mask_ratio_lastbatch=0.162073 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:11:49,117 | INFO | SYSTEM | epoch=5 time=28.38s lr=0.0001 grad_norm=14.957881 mask_ratio_lastbatch=0.167134 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:12:14,812 | INFO | SYSTEM | epoch=6 time=25.69s lr=0.0001 grad_norm=15.065438 mask_ratio_lastbatch=0.180152 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:12:40,561 | INFO | SYSTEM | epoch=7 time=25.75s lr=0.0001 grad_norm=15.011986 mask_ratio_lastbatch=0.173720 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:13:09,014 | INFO | SYSTEM | epoch=8 time=28.45s lr=0.0001 grad_norm=15.016930 mask_ratio_lastbatch=0.173506 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:13:34,709 | INFO | SYSTEM | epoch=9 time=25.69s lr=0.0001 grad_norm=14.986453 mask_ratio_lastbatch=0.178201 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:14:00,374 | INFO | SYSTEM | epoch=10 time=25.66s lr=0.0001 grad_norm=15.034939 mask_ratio_lastbatch=0.176494 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:14:28,841 | INFO | SYSTEM | epoch=11 time=28.47s lr=0.0001 grad_norm=15.021278 mask_ratio_lastbatch=0.184055 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:14:57,307 | INFO | SYSTEM | epoch=12 time=28.46s lr=0.0001 grad_norm=15.049535 mask_ratio_lastbatch=0.182988 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:15:23,000 | INFO | SYSTEM | epoch=13 time=25.69s lr=0.0001 grad_norm=15.104365 mask_ratio_lastbatch=0.173445 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:15:48,698 | INFO | SYSTEM | epoch=14 time=25.70s lr=0.0001 grad_norm=14.993466 mask_ratio_lastbatch=0.171921 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:16:14,839 | INFO | SYSTEM | epoch=15 time=26.14s lr=0.0001 grad_norm=15.027583 mask_ratio_lastbatch=0.169146 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:16:40,951 | INFO | SYSTEM | epoch=16 time=26.11s lr=0.0001 grad_norm=15.013578 mask_ratio_lastbatch=0.168079 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:17:06,567 | INFO | SYSTEM | epoch=17 time=25.62s lr=0.0001 grad_norm=15.077592 mask_ratio_lastbatch=0.159329 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:17:34,917 | INFO | SYSTEM | epoch=18 time=28.35s lr=0.0001 grad_norm=15.081564 mask_ratio_lastbatch=0.178018 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:18:00,549 | INFO | SYSTEM | epoch=19 time=25.63s lr=0.0001 grad_norm=15.020843 mask_ratio_lastbatch=0.182134 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:18:26,167 | INFO | SYSTEM | epoch=20 time=25.62s lr=0.0001 grad_norm=15.128683 mask_ratio_lastbatch=0.165244 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:18:51,825 | INFO | SYSTEM | epoch=21 time=25.66s lr=0.0001 grad_norm=15.071155 mask_ratio_lastbatch=0.172226 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:19:17,435 | INFO | SYSTEM | epoch=22 time=25.61s lr=0.0001 grad_norm=15.001224 mask_ratio_lastbatch=0.175518 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:19:43,012 | INFO | SYSTEM | epoch=23 time=25.58s lr=0.0001 grad_norm=15.097488 mask_ratio_lastbatch=0.163659 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:20:11,403 | INFO | SYSTEM | epoch=24 time=28.39s lr=0.0001 grad_norm=15.047975 mask_ratio_lastbatch=0.181037 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:20:37,238 | INFO | SYSTEM | epoch=25 time=25.83s lr=0.0001 grad_norm=15.060346 mask_ratio_lastbatch=0.165213 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:21:05,617 | INFO | SYSTEM | epoch=26 time=28.38s lr=0.0001 grad_norm=15.048879 mask_ratio_lastbatch=0.171890 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:21:31,261 | INFO | SYSTEM | epoch=27 time=25.64s lr=0.0001 grad_norm=15.108842 mask_ratio_lastbatch=0.166159 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:21:56,918 | INFO | SYSTEM | epoch=28 time=25.66s lr=0.0001 grad_norm=15.040635 mask_ratio_lastbatch=0.165518 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:22:22,564 | INFO | SYSTEM | epoch=29 time=25.64s lr=0.0001 grad_norm=15.069439 mask_ratio_lastbatch=0.173933 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:22:50,961 | INFO | SYSTEM | epoch=30 time=28.40s lr=0.0001 grad_norm=15.037329 mask_ratio_lastbatch=0.170305 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:23:19,370 | INFO | SYSTEM | epoch=31 time=28.41s lr=0.0001 grad_norm=15.134174 mask_ratio_lastbatch=0.173354 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:23:45,017 | INFO | SYSTEM | epoch=32 time=25.65s lr=0.0001 grad_norm=15.064432 mask_ratio_lastbatch=0.167012 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:24:10,662 | INFO | SYSTEM | epoch=33 time=25.64s lr=0.0001 grad_norm=15.082897 mask_ratio_lastbatch=0.175000 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:24:36,305 | INFO | SYSTEM | epoch=34 time=25.64s lr=0.0001 grad_norm=15.182221 mask_ratio_lastbatch=0.162134 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:25:01,968 | INFO | SYSTEM | epoch=35 time=25.66s lr=0.0001 grad_norm=15.107299 mask_ratio_lastbatch=0.165640 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:25:27,772 | INFO | SYSTEM | epoch=36 time=25.80s lr=0.0001 grad_norm=15.075744 mask_ratio_lastbatch=0.184909 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:25:56,199 | INFO | SYSTEM | epoch=37 time=28.43s lr=0.0001 grad_norm=15.075803 mask_ratio_lastbatch=0.161677 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:26:21,843 | INFO | SYSTEM | epoch=38 time=25.64s lr=0.0001 grad_norm=15.086387 mask_ratio_lastbatch=0.152134 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:26:47,503 | INFO | SYSTEM | epoch=39 time=25.66s lr=0.0001 grad_norm=15.128325 mask_ratio_lastbatch=0.163628 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:27:15,922 | INFO | SYSTEM | epoch=40 time=28.42s lr=0.0001 grad_norm=15.075731 mask_ratio_lastbatch=0.167317 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:27:41,582 | INFO | SYSTEM | epoch=41 time=25.66s lr=0.0001 grad_norm=15.083190 mask_ratio_lastbatch=0.171860 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:28:07,233 | INFO | SYSTEM | epoch=42 time=25.65s lr=0.0001 grad_norm=15.115906 mask_ratio_lastbatch=0.161555 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:28:32,883 | INFO | SYSTEM | epoch=43 time=25.65s lr=0.0001 grad_norm=15.088001 mask_ratio_lastbatch=0.169665 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:28:58,524 | INFO | SYSTEM | epoch=44 time=25.64s lr=0.0001 grad_norm=15.099082 mask_ratio_lastbatch=0.165061 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:29:24,183 | INFO | SYSTEM | epoch=45 time=25.66s lr=0.0001 grad_norm=15.129249 mask_ratio_lastbatch=0.183872 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:29:49,887 | INFO | SYSTEM | epoch=46 time=25.70s lr=0.0001 grad_norm=15.148783 mask_ratio_lastbatch=0.174055 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:30:15,549 | INFO | SYSTEM | epoch=47 time=25.66s lr=0.0001 grad_norm=15.117586 mask_ratio_lastbatch=0.175091 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:30:41,178 | INFO | SYSTEM | epoch=48 time=25.63s lr=0.0001 grad_norm=15.155899 mask_ratio_lastbatch=0.173262 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:31:06,793 | INFO | SYSTEM | epoch=49 time=25.61s lr=0.0001 grad_norm=15.163560 mask_ratio_lastbatch=0.165488 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:31:32,410 | INFO | SYSTEM | epoch=50 time=25.62s lr=0.0001 grad_norm=15.194763 mask_ratio_lastbatch=0.180213 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:32:00,860 | INFO | SYSTEM | epoch=51 time=28.45s lr=0.0001 grad_norm=15.128142 mask_ratio_lastbatch=0.168567 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:32:26,523 | INFO | SYSTEM | epoch=52 time=25.66s lr=0.0001 grad_norm=15.205704 mask_ratio_lastbatch=0.168750 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:32:52,184 | INFO | SYSTEM | epoch=53 time=25.66s lr=0.0001 grad_norm=15.173467 mask_ratio_lastbatch=0.178232 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:33:17,813 | INFO | SYSTEM | epoch=54 time=25.63s lr=0.0001 grad_norm=15.149985 mask_ratio_lastbatch=0.166006 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:33:43,452 | INFO | SYSTEM | epoch=55 time=25.64s lr=0.0001 grad_norm=15.206610 mask_ratio_lastbatch=0.172896 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:34:09,103 | INFO | SYSTEM | epoch=56 time=25.65s lr=0.0001 grad_norm=15.121572 mask_ratio_lastbatch=0.179665 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:34:34,750 | INFO | SYSTEM | epoch=57 time=25.65s lr=0.0001 grad_norm=15.249769 mask_ratio_lastbatch=0.174726 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:35:00,397 | INFO | SYSTEM | epoch=58 time=25.65s lr=0.0001 grad_norm=15.257371 mask_ratio_lastbatch=0.170762 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:35:26,067 | INFO | SYSTEM | epoch=59 time=25.67s lr=0.0001 grad_norm=15.231273 mask_ratio_lastbatch=0.170427 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:35:51,704 | INFO | SYSTEM | epoch=60 time=25.64s lr=0.0001 grad_norm=15.264468 mask_ratio_lastbatch=0.172713 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:36:17,332 | INFO | SYSTEM | epoch=61 time=25.63s lr=0.0001 grad_norm=15.271689 mask_ratio_lastbatch=0.189146 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:36:43,000 | INFO | SYSTEM | epoch=62 time=25.67s lr=0.0001 grad_norm=15.178867 mask_ratio_lastbatch=0.173384 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:37:08,658 | INFO | SYSTEM | epoch=63 time=25.66s lr=0.0001 grad_norm=15.244342 mask_ratio_lastbatch=0.168933 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
2025-12-21 06:37:34,330 | INFO | SYSTEM | epoch=64 time=25.67s lr=0.0001 grad_norm=15.323841 mask_ratio_lastbatch=0.168689 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2584.00 cuda_mem_max_alloc_mb=2380.93
