2025-12-21 11:23:05,154 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.432461 diff=-0.567539 abs_err=0.567539
2025-12-21 11:23:05,154 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.457157 diff=-0.483741 abs_err=0.483741
2025-12-21 11:23:05,154 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=15 t=23 var_idx=5 tp=1.958333 y_true=0.600000 y_pred=0.155114 diff=-0.444886 abs_err=0.444886
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.442585 diff=0.442585 abs_err=0.442585
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.415467 diff=0.415467 abs_err=0.415467
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.414973 diff=0.414973 abs_err=0.414973
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.414969 diff=0.414969 abs_err=0.414969
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=2 t=13 var_idx=5 tp=1.541667 y_true=0.600000 y_pred=0.186841 diff=-0.413159 abs_err=0.413159
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.410974 diff=0.410974 abs_err=0.410974
2025-12-21 11:23:05,155 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=2 t=4 var_idx=5 tp=1.166667 y_true=0.600000 y_pred=0.190536 diff=-0.409464 abs_err=0.409464
2025-12-21 11:23:05,156 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=16 t=17 var_idx=4 tp=1.708333 y_true=0.173784 y_pred=0.173785 diff=0.000000 abs_err=0.000000
2025-12-21 11:23:05,156 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=27 t=13 var_idx=27 tp=1.583333 y_true=0.345721 y_pred=0.345728 diff=0.000007 abs_err=0.000007
2025-12-21 11:23:05,156 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=16 t=11 var_idx=23 tp=1.458333 y_true=0.280201 y_pred=0.280190 diff=-0.000012 abs_err=0.000012
2025-12-21 11:23:05,156 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-21 11:23:42,521 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.494721 diff=-0.505279 abs_err=0.505279
2025-12-21 11:23:42,522 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.484218 diff=-0.456680 abs_err=0.456680
2025-12-21 11:23:42,522 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.443925 diff=0.443925 abs_err=0.443925
2025-12-21 11:23:42,522 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.443670 diff=0.443670 abs_err=0.443670
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.443161 diff=0.443161 abs_err=0.443161
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.440046 diff=0.440046 abs_err=0.440046
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.242086 diff=-0.424580 abs_err=0.424580
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.243835 diff=-0.422831 abs_err=0.422831
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.245471 diff=-0.421196 abs_err=0.421196
2025-12-21 11:23:42,523 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.246991 diff=-0.419675 abs_err=0.419675
2025-12-21 11:23:42,524 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=3 t=23 var_idx=26 tp=1.958333 y_true=0.270718 y_pred=0.270713 diff=-0.000006 abs_err=0.000006
2025-12-21 11:23:42,524 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=20 t=22 var_idx=35 tp=1.916667 y_true=0.368421 y_pred=0.368413 diff=-0.000008 abs_err=0.000008
2025-12-21 11:23:42,524 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=18 t=14 var_idx=28 tp=1.583333 y_true=0.459184 y_pred=0.459198 diff=0.000014 abs_err=0.000014
2025-12-21 11:23:42,524 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-21 11:24:54,301 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.484459 diff=0.484459 abs_err=0.484459
