2025-12-21 10:15:06,049 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.556540 diff=0.556540 abs_err=0.556540
2025-12-21 10:15:06,049 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.554793 diff=0.554793 abs_err=0.554793
2025-12-21 10:15:06,049 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.553030 diff=0.553030 abs_err=0.553030
2025-12-21 10:15:06,049 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.549482 diff=0.549482 abs_err=0.549482
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.524825 diff=0.524825 abs_err=0.524825
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.480292 diff=-0.460606 abs_err=0.460606
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.542697 diff=-0.457303 abs_err=0.457303
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=8 t=0 var_idx=15 tp=1.000000 y_true=0.000000 y_pred=0.427646 diff=0.427646 abs_err=0.427646
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=8 t=2 var_idx=15 tp=1.083333 y_true=0.000000 y_pred=0.426884 diff=0.426884 abs_err=0.426884
2025-12-21 10:15:06,050 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=21 t=20 var_idx=19 tp=1.875000 y_true=0.851064 y_pred=0.479688 diff=-0.371375 abs_err=0.371375
2025-12-21 10:15:06,051 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=20 t=5 var_idx=39 tp=1.208333 y_true=0.002273 y_pred=0.002248 diff=-0.000025 abs_err=0.000025
2025-12-21 10:15:06,051 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=12 t=13 var_idx=27 tp=1.541667 y_true=0.328698 y_pred=0.328661 diff=-0.000037 abs_err=0.000037
2025-12-21 10:15:06,051 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=7 t=4 var_idx=13 tp=1.166667 y_true=0.142857 y_pred=0.142810 diff=-0.000048 abs_err=0.000048
2025-12-21 10:15:06,051 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-21 10:15:34,645 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.515477 diff=0.515477 abs_err=0.515477
2025-12-21 10:15:34,645 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.513966 diff=0.513966 abs_err=0.513966
2025-12-21 10:15:34,645 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.512440 diff=0.512440 abs_err=0.512440
2025-12-21 10:15:34,645 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.509373 diff=0.509373 abs_err=0.509373
2025-12-21 10:15:34,645 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.466005 diff=0.466005 abs_err=0.466005
2025-12-21 10:15:34,646 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.538756 diff=-0.461244 abs_err=0.461244
2025-12-21 10:15:34,646 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.502122 diff=-0.438776 abs_err=0.438776
2025-12-21 10:15:34,646 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=8 t=0 var_idx=15 tp=1.000000 y_true=0.000000 y_pred=0.392499 diff=0.392499 abs_err=0.392499
2025-12-21 10:15:34,646 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=8 t=2 var_idx=15 tp=1.083333 y_true=0.000000 y_pred=0.391743 diff=0.391743 abs_err=0.391743
2025-12-21 10:15:34,646 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=21 t=20 var_idx=19 tp=1.875000 y_true=0.851064 y_pred=0.501658 diff=-0.349406 abs_err=0.349406
2025-12-21 10:15:34,647 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=22 t=2 var_idx=14 tp=1.083333 y_true=0.367089 y_pred=0.367094 diff=0.000005 abs_err=0.000005
2025-12-21 10:15:34,647 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=27 t=12 var_idx=4 tp=1.541667 y_true=0.217759 y_pred=0.217749 diff=-0.000010 abs_err=0.000010
2025-12-21 10:15:34,647 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=12 t=11 var_idx=26 tp=1.458333 y_true=0.292818 y_pred=0.292831 diff=0.000013 abs_err=0.000013
2025-12-21 10:15:34,647 | INFO | TOP_OK | split=test epoch=1 rank=1/3 b=16 t=16 var_idx=25 tp=1.708333 y_true=0.500000 y_pred=0.500000
2025-12-21 10:16:02,912 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.473410 diff=-0.526590 abs_err=0.526590
2025-12-21 10:16:02,912 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.472687 diff=0.472687 abs_err=0.472687
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.501002 diff=-0.439897 abs_err=0.439897
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.426543 diff=0.426543 abs_err=0.426543
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.425031 diff=0.425031 abs_err=0.425031
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.423504 diff=0.423504 abs_err=0.423504
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.420432 diff=0.420432 abs_err=0.420432
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.193599 diff=-0.389734 abs_err=0.389734
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.194693 diff=-0.388640 abs_err=0.388640
2025-12-21 10:16:02,913 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.195800 diff=-0.387534 abs_err=0.387534
2025-12-21 10:16:02,914 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=16 t=11 var_idx=19 tp=1.458333 y_true=0.425532 y_pred=0.425523 diff=-0.000009 abs_err=0.000009
2025-12-21 10:16:02,914 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=27 t=12 var_idx=39 tp=1.541667 y_true=0.004545 y_pred=0.004558 diff=0.000012 abs_err=0.000012
2025-12-21 10:16:02,914 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=30 t=8 var_idx=31 tp=1.333333 y_true=0.010095 y_pred=0.010109 diff=0.000014 abs_err=0.000014
2025-12-21 10:16:02,914 | INFO | TOP_OK | split=test epoch=2 rank=1/3 b=27 t=12 var_idx=13 tp=1.500000 y_true=0.278388 y_pred=0.278388
2025-12-21 10:16:31,236 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.479666 diff=-0.520334 abs_err=0.520334
