2025-12-21 10:18:05,137 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=13 t=4 var_idx=34 tp=1.166667 y_true=0.980000 y_pred=0.363437 diff=-0.616563 abs_err=0.616563
2025-12-21 10:18:05,137 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=13 t=6 var_idx=34 tp=1.250000 y_true=0.970000 y_pred=0.363439 diff=-0.606561 abs_err=0.606561
2025-12-21 10:18:05,137 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=14 t=20 var_idx=34 tp=1.833333 y_true=0.950000 y_pred=0.404793 diff=-0.545207 abs_err=0.545207
2025-12-21 10:18:05,137 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=10 t=3 var_idx=34 tp=1.125000 y_true=0.970000 y_pred=0.431039 diff=-0.538961 abs_err=0.538961
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.522160 diff=-0.477840 abs_err=0.477840
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.475983 diff=0.475983 abs_err=0.475983
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.508418 diff=-0.432480 abs_err=0.432480
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.175272 diff=-0.408061 abs_err=0.408061
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.175306 diff=-0.408027 abs_err=0.408027
2025-12-21 10:18:05,138 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.175390 diff=-0.407944 abs_err=0.407944
2025-12-21 10:18:05,139 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=25 t=1 var_idx=24 tp=1.041667 y_true=0.000000 y_pred=0.000000 diff=0.000000 abs_err=0.000000
2025-12-21 10:18:05,139 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=18 t=9 var_idx=24 tp=1.375000 y_true=0.000000 y_pred=-0.000008 diff=-0.000008 abs_err=0.000008
2025-12-21 10:18:05,139 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=15 t=18 var_idx=39 tp=1.750000 y_true=0.009091 y_pred=0.009101 diff=0.000010 abs_err=0.000010
2025-12-21 10:18:05,139 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-21 10:18:31,400 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.517049 diff=-0.482951 abs_err=0.482951
2025-12-21 10:18:31,400 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.497830 diff=-0.443069 abs_err=0.443069
2025-12-21 10:18:31,400 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.431369 diff=0.431369 abs_err=0.431369
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.238864 diff=-0.427803 abs_err=0.427803
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.238886 diff=-0.427780 abs_err=0.427780
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.238916 diff=-0.427751 abs_err=0.427751
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.238952 diff=-0.427714 abs_err=0.427714
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.238997 diff=-0.427670 abs_err=0.427670
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.239049 diff=-0.427618 abs_err=0.427618
2025-12-21 10:18:31,401 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.239108 diff=-0.427558 abs_err=0.427558
2025-12-21 10:18:31,402 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=8 t=10 var_idx=23 tp=1.416667 y_true=0.255034 y_pred=0.255023 diff=-0.000011 abs_err=0.000011
2025-12-21 10:18:31,402 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=0 t=19 var_idx=39 tp=1.833333 y_true=0.009091 y_pred=0.009108 diff=0.000017 abs_err=0.000017
2025-12-21 10:18:31,402 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=20 t=4 var_idx=13 tp=1.166667 y_true=0.205128 y_pred=0.205155 diff=0.000026 abs_err=0.000026
2025-12-21 10:18:31,402 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-21 10:18:57,730 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.471061 diff=-0.528939 abs_err=0.528939
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.127806 diff=-0.455528 abs_err=0.455528
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.127884 diff=-0.455449 abs_err=0.455449
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.128017 diff=-0.455316 abs_err=0.455316
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.446617 diff=0.446617 abs_err=0.446617
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.506017 diff=-0.434882 abs_err=0.434882
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.251202 diff=-0.415465 abs_err=0.415465
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.251343 diff=-0.415324 abs_err=0.415324
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.251491 diff=-0.415176 abs_err=0.415176
2025-12-21 10:18:57,731 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.251597 diff=-0.415070 abs_err=0.415070
2025-12-21 10:18:57,732 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=14 t=20 var_idx=39 tp=1.833333 y_true=0.010909 y_pred=0.010914 diff=0.000005 abs_err=0.000005
2025-12-21 10:18:57,732 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=21 t=16 var_idx=28 tp=1.708333 y_true=0.443878 y_pred=0.443883 diff=0.000005 abs_err=0.000005
2025-12-21 10:18:57,732 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=19 t=3 var_idx=39 tp=1.125000 y_true=0.011818 y_pred=0.011828 diff=0.000009 abs_err=0.000009
2025-12-21 10:18:57,732 | INFO | TOP_OK | split=test epoch=2 rank=1/3 b=15 t=19 var_idx=27 tp=1.791667 y_true=0.398442 y_pred=0.398442
2025-12-21 10:20:12,322 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.466793 diff=-0.533207 abs_err=0.533207
2025-12-21 10:20:12,322 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.217613 diff=-0.449054 abs_err=0.449054
2025-12-21 10:20:12,322 | INFO | TOP_ERR | split=test epoch=5 rank=3/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.217615 diff=-0.449051 abs_err=0.449051
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=4/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.217619 diff=-0.449048 abs_err=0.449048
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=5/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.217626 diff=-0.449041 abs_err=0.449041
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=6/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.217633 diff=-0.449034 abs_err=0.449034
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=7/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.217643 diff=-0.449023 abs_err=0.449023
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=8/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.217655 diff=-0.449012 abs_err=0.449012
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=9/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.217668 diff=-0.448998 abs_err=0.448998
2025-12-21 10:20:12,323 | INFO | TOP_ERR | split=test epoch=5 rank=10/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.217686 diff=-0.448980 abs_err=0.448980
2025-12-21 10:20:12,324 | INFO | TOP_BEST | split=test epoch=5 rank=1/3 b=16 t=13 var_idx=4 tp=1.541667 y_true=0.173784 y_pred=0.173784 diff=-0.000001 abs_err=0.000001
2025-12-21 10:20:12,324 | INFO | TOP_BEST | split=test epoch=5 rank=2/3 b=9 t=16 var_idx=4 tp=1.666667 y_true=0.172304 y_pred=0.172306 diff=0.000002 abs_err=0.000002
2025-12-21 10:20:12,324 | INFO | TOP_BEST | split=test epoch=5 rank=3/3 b=22 t=17 var_idx=39 tp=1.708333 y_true=0.010909 y_pred=0.010907 diff=-0.000002 abs_err=0.000002
2025-12-21 10:20:12,324 | INFO | TOP_OK | split=test epoch=5 none_found (no exact matches)
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.512044 diff=-0.487956 abs_err=0.487956
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=2/10 b=8 t=20 var_idx=15 tp=1.833333 y_true=0.666667 y_pred=0.210121 diff=-0.456546 abs_err=0.456546
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=3/10 b=8 t=18 var_idx=15 tp=1.750000 y_true=0.666667 y_pred=0.210262 diff=-0.456405 abs_err=0.456405
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=4/10 b=8 t=16 var_idx=15 tp=1.666667 y_true=0.666667 y_pred=0.210410 diff=-0.456256 abs_err=0.456256
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=5/10 b=8 t=14 var_idx=15 tp=1.583333 y_true=0.666667 y_pred=0.210567 diff=-0.456100 abs_err=0.456100
2025-12-21 10:21:02,845 | INFO | TOP_ERR | split=test epoch=7 rank=6/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.210730 diff=-0.455936 abs_err=0.455936
2025-12-21 10:21:02,846 | INFO | TOP_ERR | split=test epoch=7 rank=7/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.210902 diff=-0.455765 abs_err=0.455765
2025-12-21 10:21:02,846 | INFO | TOP_ERR | split=test epoch=7 rank=8/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.211081 diff=-0.455586 abs_err=0.455586
2025-12-21 10:21:02,846 | INFO | TOP_ERR | split=test epoch=7 rank=9/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.211267 diff=-0.455399 abs_err=0.455399
2025-12-21 10:21:02,846 | INFO | TOP_ERR | split=test epoch=7 rank=10/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.211388 diff=-0.455278 abs_err=0.455278
2025-12-21 10:21:02,846 | INFO | TOP_BEST | split=test epoch=7 rank=1/3 b=22 t=11 var_idx=39 tp=1.458333 y_true=0.008182 y_pred=0.008191 diff=0.000009 abs_err=0.000009
2025-12-21 10:21:02,847 | INFO | TOP_BEST | split=test epoch=7 rank=2/3 b=11 t=21 var_idx=24 tp=1.875000 y_true=0.000000 y_pred=-0.000016 diff=-0.000016 abs_err=0.000016
2025-12-21 10:21:02,847 | INFO | TOP_BEST | split=test epoch=7 rank=3/3 b=3 t=6 var_idx=39 tp=1.250000 y_true=0.009091 y_pred=0.009075 diff=-0.000016 abs_err=0.000016
2025-12-21 10:21:02,847 | INFO | TOP_OK | split=test epoch=7 none_found (no exact matches)
2025-12-21 10:24:42,382 | INFO | TOP_ERR | split=test epoch=16 rank=1/10 b=8 t=4 var_idx=15 tp=1.166667 y_true=0.666667 y_pred=0.121752 diff=-0.544915 abs_err=0.544915
2025-12-21 10:24:42,383 | INFO | TOP_ERR | split=test epoch=16 rank=2/10 b=8 t=6 var_idx=15 tp=1.250000 y_true=0.666667 y_pred=0.122359 diff=-0.544308 abs_err=0.544308
2025-12-21 10:24:42,383 | INFO | TOP_ERR | split=test epoch=16 rank=3/10 b=8 t=8 var_idx=15 tp=1.333333 y_true=0.666667 y_pred=0.122969 diff=-0.543697 abs_err=0.543697
2025-12-21 10:24:42,383 | INFO | TOP_ERR | split=test epoch=16 rank=4/10 b=8 t=10 var_idx=15 tp=1.416667 y_true=0.666667 y_pred=0.123582 diff=-0.543085 abs_err=0.543085
2025-12-21 10:24:42,383 | INFO | TOP_ERR | split=test epoch=16 rank=5/10 b=8 t=12 var_idx=15 tp=1.500000 y_true=0.666667 y_pred=0.124197 diff=-0.542469 abs_err=0.542469
