2025-12-21 11:23:20,118 | INFO | SYSTEM | epoch=0 time=39.92s lr=0.0001 grad_norm=15.994967 mask_ratio_lastbatch=0.170061 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3500.00 cuda_mem_max_alloc_mb=3190.90
2025-12-21 11:23:57,694 | INFO | SYSTEM | epoch=1 time=37.57s lr=0.0001 grad_norm=16.357185 mask_ratio_lastbatch=0.180457 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:24:35,886 | INFO | SYSTEM | epoch=2 time=38.19s lr=0.0001 grad_norm=16.612965 mask_ratio_lastbatch=0.163750 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:25:14,156 | INFO | SYSTEM | epoch=3 time=38.27s lr=0.0001 grad_norm=16.667214 mask_ratio_lastbatch=0.192073 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:25:48,177 | INFO | SYSTEM | epoch=4 time=34.02s lr=0.0001 grad_norm=16.788271 mask_ratio_lastbatch=0.179604 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:26:26,384 | INFO | SYSTEM | epoch=5 time=38.21s lr=0.0001 grad_norm=16.863074 mask_ratio_lastbatch=0.176311 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:27:02,058 | INFO | SYSTEM | epoch=6 time=35.67s lr=0.0001 grad_norm=16.851190 mask_ratio_lastbatch=0.175762 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:27:35,951 | INFO | SYSTEM | epoch=7 time=33.89s lr=0.0001 grad_norm=16.818220 mask_ratio_lastbatch=0.179604 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:28:09,840 | INFO | SYSTEM | epoch=8 time=33.89s lr=0.0001 grad_norm=16.917417 mask_ratio_lastbatch=0.176677 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:28:45,859 | INFO | SYSTEM | epoch=9 time=36.02s lr=0.0001 grad_norm=16.860908 mask_ratio_lastbatch=0.167134 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:29:25,900 | INFO | SYSTEM | epoch=10 time=40.04s lr=0.0001 grad_norm=16.985342 mask_ratio_lastbatch=0.174939 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:30:01,993 | INFO | SYSTEM | epoch=11 time=36.09s lr=0.0001 grad_norm=16.994495 mask_ratio_lastbatch=0.172104 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:30:36,648 | INFO | SYSTEM | epoch=12 time=34.65s lr=0.0001 grad_norm=16.853830 mask_ratio_lastbatch=0.174299 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:31:16,714 | INFO | SYSTEM | epoch=13 time=40.07s lr=0.0001 grad_norm=16.961407 mask_ratio_lastbatch=0.169878 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:31:51,716 | INFO | SYSTEM | epoch=14 time=35.00s lr=0.0001 grad_norm=17.022801 mask_ratio_lastbatch=0.173201 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:32:27,484 | INFO | SYSTEM | epoch=15 time=35.77s lr=0.0001 grad_norm=16.979024 mask_ratio_lastbatch=0.181159 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:33:01,898 | INFO | SYSTEM | epoch=16 time=34.41s lr=0.0001 grad_norm=16.929776 mask_ratio_lastbatch=0.166463 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:33:37,753 | INFO | SYSTEM | epoch=17 time=35.85s lr=0.0001 grad_norm=16.945928 mask_ratio_lastbatch=0.163811 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:34:17,291 | INFO | SYSTEM | epoch=18 time=39.54s lr=0.0001 grad_norm=17.023720 mask_ratio_lastbatch=0.174848 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:34:51,337 | INFO | SYSTEM | epoch=19 time=34.05s lr=0.0001 grad_norm=16.961168 mask_ratio_lastbatch=0.173018 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:35:29,081 | INFO | SYSTEM | epoch=20 time=37.74s lr=0.0001 grad_norm=16.991355 mask_ratio_lastbatch=0.174512 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
2025-12-21 11:36:04,551 | INFO | SYSTEM | epoch=21 time=35.47s lr=0.0001 grad_norm=16.914775 mask_ratio_lastbatch=0.173720 cuda_mem_alloc_mb=243.47 cuda_mem_reserved_mb=3502.00 cuda_mem_max_alloc_mb=3192.25
