2025-12-21 10:45:32,650 | INFO | SYSTEM | epoch=0 time=30.66s lr=0.001 grad_norm=1.502092 mask_ratio_lastbatch=0.173079 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2598.00 cuda_mem_max_alloc_mb=2406.57
2025-12-21 10:46:02,628 | INFO | SYSTEM | epoch=1 time=29.98s lr=0.001 grad_norm=1.602581 mask_ratio_lastbatch=0.167927 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2598.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:46:32,709 | INFO | SYSTEM | epoch=2 time=30.08s lr=0.001 grad_norm=1.651515 mask_ratio_lastbatch=0.162927 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2598.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:46:59,882 | INFO | SYSTEM | epoch=3 time=27.17s lr=0.001 grad_norm=1.767408 mask_ratio_lastbatch=0.177774 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2598.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:47:27,066 | INFO | SYSTEM | epoch=4 time=27.18s lr=0.001 grad_norm=1.826572 mask_ratio_lastbatch=0.169604 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:47:57,069 | INFO | SYSTEM | epoch=5 time=30.00s lr=0.001 grad_norm=1.901049 mask_ratio_lastbatch=0.179177 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:48:27,065 | INFO | SYSTEM | epoch=6 time=29.99s lr=0.001 grad_norm=1.997729 mask_ratio_lastbatch=0.173232 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:48:54,069 | INFO | SYSTEM | epoch=7 time=27.00s lr=0.001 grad_norm=2.100328 mask_ratio_lastbatch=0.173720 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:49:20,995 | INFO | SYSTEM | epoch=8 time=26.92s lr=0.001 grad_norm=2.186652 mask_ratio_lastbatch=0.173506 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:49:47,907 | INFO | SYSTEM | epoch=9 time=26.91s lr=0.001 grad_norm=2.283056 mask_ratio_lastbatch=0.167317 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:50:14,997 | INFO | SYSTEM | epoch=10 time=27.09s lr=0.001 grad_norm=2.383534 mask_ratio_lastbatch=0.170549 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:50:45,009 | INFO | SYSTEM | epoch=11 time=30.01s lr=0.001 grad_norm=2.447703 mask_ratio_lastbatch=0.179695 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:51:11,981 | INFO | SYSTEM | epoch=12 time=26.97s lr=0.001 grad_norm=2.566073 mask_ratio_lastbatch=0.180335 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:51:38,948 | INFO | SYSTEM | epoch=13 time=26.97s lr=0.001 grad_norm=2.628082 mask_ratio_lastbatch=0.169482 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:52:08,942 | INFO | SYSTEM | epoch=14 time=29.99s lr=0.001 grad_norm=2.723145 mask_ratio_lastbatch=0.162530 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:52:35,906 | INFO | SYSTEM | epoch=15 time=26.96s lr=0.001 grad_norm=2.804854 mask_ratio_lastbatch=0.174756 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:53:02,898 | INFO | SYSTEM | epoch=16 time=26.99s lr=0.001 grad_norm=2.922304 mask_ratio_lastbatch=0.186921 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:53:29,918 | INFO | SYSTEM | epoch=17 time=27.02s lr=0.001 grad_norm=3.007380 mask_ratio_lastbatch=0.176616 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:53:56,927 | INFO | SYSTEM | epoch=18 time=27.01s lr=0.001 grad_norm=3.078275 mask_ratio_lastbatch=0.172530 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:54:23,905 | INFO | SYSTEM | epoch=19 time=26.98s lr=0.001 grad_norm=3.219359 mask_ratio_lastbatch=0.182043 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
2025-12-21 10:54:50,897 | INFO | SYSTEM | epoch=20 time=26.99s lr=0.001 grad_norm=3.271353 mask_ratio_lastbatch=0.175579 cuda_mem_alloc_mb=240.55 cuda_mem_reserved_mb=2600.00 cuda_mem_max_alloc_mb=2407.92
