2025-12-21 12:48:14,955 | INFO | SYSTEM | epoch=0 time=47.46s lr=0.0001 grad_norm=2.582854 mask_ratio_lastbatch=0.171860 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4220.00 cuda_mem_max_alloc_mb=3931.39
2025-12-21 12:49:01,865 | INFO | SYSTEM | epoch=1 time=46.91s lr=0.0001 grad_norm=2.805754 mask_ratio_lastbatch=0.169177 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4220.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:49:44,512 | INFO | SYSTEM | epoch=2 time=42.65s lr=0.0001 grad_norm=2.820073 mask_ratio_lastbatch=0.172256 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4220.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:50:31,530 | INFO | SYSTEM | epoch=3 time=47.02s lr=0.0001 grad_norm=2.856707 mask_ratio_lastbatch=0.165701 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4220.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:51:18,869 | INFO | SYSTEM | epoch=4 time=47.34s lr=0.0001 grad_norm=2.937285 mask_ratio_lastbatch=0.176189 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4220.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:52:01,392 | INFO | SYSTEM | epoch=5 time=42.52s lr=0.0001 grad_norm=3.012357 mask_ratio_lastbatch=0.179878 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4222.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:52:43,951 | INFO | SYSTEM | epoch=6 time=42.56s lr=0.0001 grad_norm=3.004456 mask_ratio_lastbatch=0.183902 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4222.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:53:27,571 | INFO | SYSTEM | epoch=7 time=43.62s lr=0.0001 grad_norm=2.970053 mask_ratio_lastbatch=0.164207 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4222.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:54:10,943 | INFO | SYSTEM | epoch=8 time=43.37s lr=0.0001 grad_norm=3.072583 mask_ratio_lastbatch=0.179634 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4222.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:54:54,375 | INFO | SYSTEM | epoch=9 time=43.43s lr=0.0001 grad_norm=3.062125 mask_ratio_lastbatch=0.164146 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4224.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:55:36,566 | INFO | SYSTEM | epoch=10 time=42.19s lr=0.0001 grad_norm=3.059296 mask_ratio_lastbatch=0.162591 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4224.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:56:18,645 | INFO | SYSTEM | epoch=11 time=42.08s lr=0.0001 grad_norm=3.132304 mask_ratio_lastbatch=0.178476 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4224.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:57:05,588 | INFO | SYSTEM | epoch=12 time=46.94s lr=0.0001 grad_norm=3.147681 mask_ratio_lastbatch=0.168994 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4224.00 cuda_mem_max_alloc_mb=3932.74
2025-12-21 12:57:48,962 | INFO | SYSTEM | epoch=13 time=43.37s lr=0.0001 grad_norm=3.239952 mask_ratio_lastbatch=0.179909 cuda_mem_alloc_mb=260.83 cuda_mem_reserved_mb=4224.00 cuda_mem_max_alloc_mb=3932.74
