2025-12-21 07:48:41,319 | INFO | SYSTEM | epoch=0 time=48.48s lr=0.0001 grad_norm=6.593857 mask_ratio_lastbatch=0.183750 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4860.00 cuda_mem_max_alloc_mb=4522.48
2025-12-21 07:49:29,388 | INFO | SYSTEM | epoch=1 time=48.07s lr=0.0001 grad_norm=6.803752 mask_ratio_lastbatch=0.179451 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:50:17,467 | INFO | SYSTEM | epoch=2 time=48.08s lr=0.0001 grad_norm=6.874015 mask_ratio_lastbatch=0.167927 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:51:05,734 | INFO | SYSTEM | epoch=3 time=48.27s lr=0.0001 grad_norm=6.711673 mask_ratio_lastbatch=0.167134 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:51:54,039 | INFO | SYSTEM | epoch=4 time=48.30s lr=0.0001 grad_norm=6.846146 mask_ratio_lastbatch=0.173628 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:52:37,662 | INFO | SYSTEM | epoch=5 time=43.62s lr=0.0001 grad_norm=6.814216 mask_ratio_lastbatch=0.178994 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:53:26,022 | INFO | SYSTEM | epoch=6 time=48.36s lr=0.0001 grad_norm=6.817815 mask_ratio_lastbatch=0.172957 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:54:14,371 | INFO | SYSTEM | epoch=7 time=48.35s lr=0.0001 grad_norm=6.782777 mask_ratio_lastbatch=0.175305 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4864.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:54:57,849 | INFO | SYSTEM | epoch=8 time=43.48s lr=0.0001 grad_norm=6.760483 mask_ratio_lastbatch=0.172012 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:55:46,115 | INFO | SYSTEM | epoch=9 time=48.26s lr=0.0001 grad_norm=6.830525 mask_ratio_lastbatch=0.172683 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:56:29,638 | INFO | SYSTEM | epoch=10 time=43.52s lr=0.0001 grad_norm=6.836271 mask_ratio_lastbatch=0.168963 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:57:13,152 | INFO | SYSTEM | epoch=11 time=43.51s lr=0.0001 grad_norm=6.779228 mask_ratio_lastbatch=0.166220 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:58:01,419 | INFO | SYSTEM | epoch=12 time=48.27s lr=0.0001 grad_norm=6.850887 mask_ratio_lastbatch=0.184146 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:58:49,758 | INFO | SYSTEM | epoch=13 time=48.34s lr=0.0001 grad_norm=6.769942 mask_ratio_lastbatch=0.176250 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 07:59:38,105 | INFO | SYSTEM | epoch=14 time=48.35s lr=0.0001 grad_norm=6.690152 mask_ratio_lastbatch=0.186463 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:00:26,362 | INFO | SYSTEM | epoch=15 time=48.26s lr=0.0001 grad_norm=6.735781 mask_ratio_lastbatch=0.174543 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:01:09,858 | INFO | SYSTEM | epoch=16 time=43.49s lr=0.0001 grad_norm=6.772551 mask_ratio_lastbatch=0.178933 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:01:58,163 | INFO | SYSTEM | epoch=17 time=48.30s lr=0.0001 grad_norm=6.708992 mask_ratio_lastbatch=0.177622 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:02:46,462 | INFO | SYSTEM | epoch=18 time=48.30s lr=0.0001 grad_norm=6.699749 mask_ratio_lastbatch=0.172043 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:03:29,981 | INFO | SYSTEM | epoch=19 time=43.52s lr=0.0001 grad_norm=6.731613 mask_ratio_lastbatch=0.175610 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:04:13,502 | INFO | SYSTEM | epoch=20 time=43.52s lr=0.0001 grad_norm=6.693002 mask_ratio_lastbatch=0.175701 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:04:57,023 | INFO | SYSTEM | epoch=21 time=43.52s lr=0.0001 grad_norm=6.716430 mask_ratio_lastbatch=0.175793 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:05:40,486 | INFO | SYSTEM | epoch=22 time=43.46s lr=0.0001 grad_norm=6.715039 mask_ratio_lastbatch=0.166159 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:06:24,089 | INFO | SYSTEM | epoch=23 time=43.60s lr=0.0001 grad_norm=6.732102 mask_ratio_lastbatch=0.162744 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:07:07,604 | INFO | SYSTEM | epoch=24 time=43.51s lr=0.0001 grad_norm=6.712699 mask_ratio_lastbatch=0.182622 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:07:51,129 | INFO | SYSTEM | epoch=25 time=43.52s lr=0.0001 grad_norm=6.732017 mask_ratio_lastbatch=0.171982 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:08:34,663 | INFO | SYSTEM | epoch=26 time=43.53s lr=0.0001 grad_norm=6.707967 mask_ratio_lastbatch=0.176890 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:09:23,017 | INFO | SYSTEM | epoch=27 time=48.35s lr=0.0001 grad_norm=6.666287 mask_ratio_lastbatch=0.175793 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:10:06,514 | INFO | SYSTEM | epoch=28 time=43.50s lr=0.0001 grad_norm=6.740153 mask_ratio_lastbatch=0.170335 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:10:50,028 | INFO | SYSTEM | epoch=29 time=43.51s lr=0.0001 grad_norm=6.689842 mask_ratio_lastbatch=0.162957 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:11:33,522 | INFO | SYSTEM | epoch=30 time=43.49s lr=0.0001 grad_norm=6.640806 mask_ratio_lastbatch=0.165030 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:12:17,065 | INFO | SYSTEM | epoch=31 time=43.54s lr=0.0001 grad_norm=6.682620 mask_ratio_lastbatch=0.161768 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:13:00,588 | INFO | SYSTEM | epoch=32 time=43.52s lr=0.0001 grad_norm=6.664794 mask_ratio_lastbatch=0.174939 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:13:44,131 | INFO | SYSTEM | epoch=33 time=43.54s lr=0.0001 grad_norm=6.736513 mask_ratio_lastbatch=0.165915 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:14:27,644 | INFO | SYSTEM | epoch=34 time=43.51s lr=0.0001 grad_norm=6.745573 mask_ratio_lastbatch=0.162927 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:15:11,146 | INFO | SYSTEM | epoch=35 time=43.50s lr=0.0001 grad_norm=6.695040 mask_ratio_lastbatch=0.166098 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:15:54,601 | INFO | SYSTEM | epoch=36 time=43.45s lr=0.0001 grad_norm=6.707979 mask_ratio_lastbatch=0.153354 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:16:38,077 | INFO | SYSTEM | epoch=37 time=43.47s lr=0.0001 grad_norm=6.705683 mask_ratio_lastbatch=0.178933 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:17:21,620 | INFO | SYSTEM | epoch=38 time=43.54s lr=0.0001 grad_norm=6.684631 mask_ratio_lastbatch=0.165122 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:18:05,065 | INFO | SYSTEM | epoch=39 time=43.44s lr=0.0001 grad_norm=6.719604 mask_ratio_lastbatch=0.173445 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:18:48,534 | INFO | SYSTEM | epoch=40 time=43.47s lr=0.0001 grad_norm=6.732404 mask_ratio_lastbatch=0.168506 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:19:32,096 | INFO | SYSTEM | epoch=41 time=43.56s lr=0.0001 grad_norm=6.724229 mask_ratio_lastbatch=0.161250 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:20:20,365 | INFO | SYSTEM | epoch=42 time=48.27s lr=0.0001 grad_norm=6.695298 mask_ratio_lastbatch=0.163659 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:21:03,895 | INFO | SYSTEM | epoch=43 time=43.53s lr=0.0001 grad_norm=6.722337 mask_ratio_lastbatch=0.169543 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:21:47,413 | INFO | SYSTEM | epoch=44 time=43.52s lr=0.0001 grad_norm=6.680121 mask_ratio_lastbatch=0.191067 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:22:30,905 | INFO | SYSTEM | epoch=45 time=43.49s lr=0.0001 grad_norm=6.682170 mask_ratio_lastbatch=0.174116 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:23:14,452 | INFO | SYSTEM | epoch=46 time=43.55s lr=0.0001 grad_norm=6.775840 mask_ratio_lastbatch=0.159390 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:23:58,006 | INFO | SYSTEM | epoch=47 time=43.55s lr=0.0001 grad_norm=6.729893 mask_ratio_lastbatch=0.171707 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:24:41,568 | INFO | SYSTEM | epoch=48 time=43.56s lr=0.0001 grad_norm=6.711966 mask_ratio_lastbatch=0.177622 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:25:25,065 | INFO | SYSTEM | epoch=49 time=43.50s lr=0.0001 grad_norm=6.746888 mask_ratio_lastbatch=0.169726 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:26:08,535 | INFO | SYSTEM | epoch=50 time=43.47s lr=0.0001 grad_norm=6.833450 mask_ratio_lastbatch=0.162226 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:26:52,023 | INFO | SYSTEM | epoch=51 time=43.49s lr=0.0001 grad_norm=6.715992 mask_ratio_lastbatch=0.163659 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:27:35,588 | INFO | SYSTEM | epoch=52 time=43.56s lr=0.0001 grad_norm=6.777465 mask_ratio_lastbatch=0.157439 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:28:19,135 | INFO | SYSTEM | epoch=53 time=43.55s lr=0.0001 grad_norm=6.779953 mask_ratio_lastbatch=0.178720 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:29:02,680 | INFO | SYSTEM | epoch=54 time=43.54s lr=0.0001 grad_norm=6.875639 mask_ratio_lastbatch=0.186738 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:29:46,182 | INFO | SYSTEM | epoch=55 time=43.50s lr=0.0001 grad_norm=6.736363 mask_ratio_lastbatch=0.157805 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:30:29,659 | INFO | SYSTEM | epoch=56 time=43.48s lr=0.0001 grad_norm=6.735457 mask_ratio_lastbatch=0.172043 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:31:13,118 | INFO | SYSTEM | epoch=57 time=43.46s lr=0.0001 grad_norm=6.768094 mask_ratio_lastbatch=0.169055 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:31:56,607 | INFO | SYSTEM | epoch=58 time=43.49s lr=0.0001 grad_norm=6.736779 mask_ratio_lastbatch=0.168902 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:32:40,124 | INFO | SYSTEM | epoch=59 time=43.52s lr=0.0001 grad_norm=6.811746 mask_ratio_lastbatch=0.164238 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:33:23,607 | INFO | SYSTEM | epoch=60 time=43.48s lr=0.0001 grad_norm=6.788868 mask_ratio_lastbatch=0.182622 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:34:07,121 | INFO | SYSTEM | epoch=61 time=43.51s lr=0.0001 grad_norm=6.771386 mask_ratio_lastbatch=0.166220 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:34:50,637 | INFO | SYSTEM | epoch=62 time=43.51s lr=0.0001 grad_norm=6.752483 mask_ratio_lastbatch=0.173140 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:35:34,126 | INFO | SYSTEM | epoch=63 time=43.49s lr=0.0001 grad_norm=6.850280 mask_ratio_lastbatch=0.185701 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:36:17,605 | INFO | SYSTEM | epoch=64 time=43.48s lr=0.0001 grad_norm=6.853750 mask_ratio_lastbatch=0.165366 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:37:01,102 | INFO | SYSTEM | epoch=65 time=43.50s lr=0.0001 grad_norm=6.863921 mask_ratio_lastbatch=0.172226 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:37:44,653 | INFO | SYSTEM | epoch=66 time=43.55s lr=0.0001 grad_norm=6.855012 mask_ratio_lastbatch=0.167835 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:38:28,173 | INFO | SYSTEM | epoch=67 time=43.52s lr=0.0001 grad_norm=6.849390 mask_ratio_lastbatch=0.172348 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:39:11,643 | INFO | SYSTEM | epoch=68 time=43.47s lr=0.0001 grad_norm=6.865484 mask_ratio_lastbatch=0.168933 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:39:55,172 | INFO | SYSTEM | epoch=69 time=43.53s lr=0.0001 grad_norm=6.890581 mask_ratio_lastbatch=0.174970 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:40:38,672 | INFO | SYSTEM | epoch=70 time=43.50s lr=0.0001 grad_norm=6.899843 mask_ratio_lastbatch=0.181951 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:41:22,202 | INFO | SYSTEM | epoch=71 time=43.53s lr=0.0001 grad_norm=6.901134 mask_ratio_lastbatch=0.166006 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
2025-12-21 08:42:05,729 | INFO | SYSTEM | epoch=72 time=43.53s lr=0.0001 grad_norm=6.912853 mask_ratio_lastbatch=0.175183 cuda_mem_alloc_mb=243.65 cuda_mem_reserved_mb=4866.00 cuda_mem_max_alloc_mb=4524.56
