2025-12-21 14:21:24,215 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.435164 diff=-0.564836 abs_err=0.564836
2025-12-21 14:21:24,215 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.463358 diff=-0.477541 abs_err=0.477541
2025-12-21 14:21:24,215 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=29 t=6 var_idx=28 tp=1.250000 y_true=0.000000 y_pred=0.449553 diff=0.449553 abs_err=0.449553
2025-12-21 14:21:24,215 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.442158 diff=0.442158 abs_err=0.442158
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.439842 diff=0.439842 abs_err=0.439842
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=25 t=8 var_idx=15 tp=1.333333 y_true=0.000000 y_pred=0.437961 diff=0.437961 abs_err=0.437961
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=25 t=4 var_idx=15 tp=1.166667 y_true=0.000000 y_pred=0.435678 diff=0.435678 abs_err=0.435678
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.153044 diff=-0.430290 abs_err=0.430290
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.154902 diff=-0.428431 abs_err=0.428431
2025-12-21 14:21:24,216 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=16 t=18 var_idx=15 tp=1.750000 y_true=0.583333 y_pred=0.156896 diff=-0.426438 abs_err=0.426438
2025-12-21 14:21:24,217 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=18 t=22 var_idx=28 tp=1.916667 y_true=0.466837 y_pred=0.466820 diff=-0.000017 abs_err=0.000017
2025-12-21 14:21:24,217 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=4 t=3 var_idx=24 tp=1.125000 y_true=0.000000 y_pred=0.000019 diff=0.000019 abs_err=0.000019
2025-12-21 14:21:24,217 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=7 t=16 var_idx=24 tp=1.666667 y_true=0.000000 y_pred=0.000023 diff=0.000023 abs_err=0.000023
2025-12-21 14:21:24,217 | INFO | TOP_OK | split=test epoch=0 rank=1/3 b=3 t=2 var_idx=29 tp=1.083333 y_true=0.330000 y_pred=0.330000
2025-12-21 14:22:35,341 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=10 t=21 var_idx=15 tp=1.875000 y_true=1.000000 y_pred=0.461931 diff=-0.538069 abs_err=0.538069
2025-12-21 14:22:35,341 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=21 t=18 var_idx=19 tp=1.791667 y_true=0.940898 y_pred=0.469005 diff=-0.471894 abs_err=0.471894
2025-12-21 14:22:35,341 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=25 t=20 var_idx=15 tp=1.833333 y_true=0.000000 y_pred=0.467242 diff=0.467242 abs_err=0.467242
2025-12-21 14:22:35,342 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=16 t=10 var_idx=15 tp=1.416667 y_true=0.583333 y_pred=0.116650 diff=-0.466683 abs_err=0.466683
2025-12-21 14:22:35,342 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=16 t=14 var_idx=15 tp=1.583333 y_true=0.583333 y_pred=0.119059 diff=-0.464274 abs_err=0.464274
2025-12-21 14:22:35,342 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=25 t=12 var_idx=15 tp=1.500000 y_true=0.000000 y_pred=0.463030 diff=0.463030 abs_err=0.463030
