2025-12-21 11:23:05,157 | INFO | SYSTEM | epoch=0 time=37.89s lr=0.0001 grad_norm=19.638714 mask_ratio_lastbatch=0.185549 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3506.00 cuda_mem_max_alloc_mb=3185.21
2025-12-21 11:23:42,525 | INFO | SYSTEM | epoch=1 time=37.37s lr=0.0001 grad_norm=19.977182 mask_ratio_lastbatch=0.157957 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:24:16,796 | INFO | SYSTEM | epoch=2 time=34.27s lr=0.0001 grad_norm=20.097619 mask_ratio_lastbatch=0.168140 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:24:54,304 | INFO | SYSTEM | epoch=3 time=37.51s lr=0.0001 grad_norm=20.255430 mask_ratio_lastbatch=0.162652 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:25:28,027 | INFO | SYSTEM | epoch=4 time=33.72s lr=0.0001 grad_norm=20.393458 mask_ratio_lastbatch=0.177073 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:26:02,120 | INFO | SYSTEM | epoch=5 time=34.09s lr=0.0001 grad_norm=20.571769 mask_ratio_lastbatch=0.173445 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:26:39,748 | INFO | SYSTEM | epoch=6 time=37.63s lr=0.0001 grad_norm=20.667098 mask_ratio_lastbatch=0.168049 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:27:17,305 | INFO | SYSTEM | epoch=7 time=37.56s lr=0.0001 grad_norm=20.660554 mask_ratio_lastbatch=0.174573 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:27:51,110 | INFO | SYSTEM | epoch=8 time=33.80s lr=0.0001 grad_norm=20.687805 mask_ratio_lastbatch=0.172348 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:28:24,916 | INFO | SYSTEM | epoch=9 time=33.81s lr=0.0001 grad_norm=20.676663 mask_ratio_lastbatch=0.169268 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:28:58,743 | INFO | SYSTEM | epoch=10 time=33.83s lr=0.0001 grad_norm=20.634352 mask_ratio_lastbatch=0.164787 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:29:32,552 | INFO | SYSTEM | epoch=11 time=33.81s lr=0.0001 grad_norm=20.685496 mask_ratio_lastbatch=0.172683 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:30:10,137 | INFO | SYSTEM | epoch=12 time=37.58s lr=0.0001 grad_norm=20.702931 mask_ratio_lastbatch=0.174329 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:30:47,809 | INFO | SYSTEM | epoch=13 time=37.67s lr=0.0001 grad_norm=20.773369 mask_ratio_lastbatch=0.165274 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:31:21,675 | INFO | SYSTEM | epoch=14 time=33.87s lr=0.0001 grad_norm=20.810150 mask_ratio_lastbatch=0.179817 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:31:55,544 | INFO | SYSTEM | epoch=15 time=33.87s lr=0.0001 grad_norm=20.754673 mask_ratio_lastbatch=0.182012 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:32:29,402 | INFO | SYSTEM | epoch=16 time=33.86s lr=0.0001 grad_norm=20.622043 mask_ratio_lastbatch=0.165762 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:33:03,227 | INFO | SYSTEM | epoch=17 time=33.82s lr=0.0001 grad_norm=20.924887 mask_ratio_lastbatch=0.155030 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:33:40,858 | INFO | SYSTEM | epoch=18 time=37.63s lr=0.0001 grad_norm=20.919442 mask_ratio_lastbatch=0.171220 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:34:18,506 | INFO | SYSTEM | epoch=19 time=37.65s lr=0.0001 grad_norm=20.821413 mask_ratio_lastbatch=0.161189 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:34:52,394 | INFO | SYSTEM | epoch=20 time=33.89s lr=0.0001 grad_norm=20.768472 mask_ratio_lastbatch=0.165579 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:35:26,202 | INFO | SYSTEM | epoch=21 time=33.81s lr=0.0001 grad_norm=20.904624 mask_ratio_lastbatch=0.161616 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:36:00,054 | INFO | SYSTEM | epoch=22 time=33.85s lr=0.0001 grad_norm=20.847222 mask_ratio_lastbatch=0.173201 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:36:33,923 | INFO | SYSTEM | epoch=23 time=33.87s lr=0.0001 grad_norm=20.888716 mask_ratio_lastbatch=0.165305 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:37:11,536 | INFO | SYSTEM | epoch=24 time=37.61s lr=0.0001 grad_norm=20.908511 mask_ratio_lastbatch=0.172530 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:37:45,403 | INFO | SYSTEM | epoch=25 time=33.87s lr=0.0001 grad_norm=20.883777 mask_ratio_lastbatch=0.172530 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:38:19,274 | INFO | SYSTEM | epoch=26 time=33.87s lr=0.0001 grad_norm=21.057627 mask_ratio_lastbatch=0.170122 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:38:53,111 | INFO | SYSTEM | epoch=27 time=33.84s lr=0.0001 grad_norm=20.901139 mask_ratio_lastbatch=0.180091 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:39:30,724 | INFO | SYSTEM | epoch=28 time=37.61s lr=0.0001 grad_norm=20.937746 mask_ratio_lastbatch=0.176829 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:40:04,550 | INFO | SYSTEM | epoch=29 time=33.83s lr=0.0001 grad_norm=20.950413 mask_ratio_lastbatch=0.178659 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3508.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:40:38,445 | INFO | SYSTEM | epoch=30 time=33.89s lr=0.0001 grad_norm=20.891241 mask_ratio_lastbatch=0.168445 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3510.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:41:16,147 | INFO | SYSTEM | epoch=31 time=37.70s lr=0.0001 grad_norm=20.955272 mask_ratio_lastbatch=0.195427 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3510.00 cuda_mem_max_alloc_mb=3186.57
2025-12-21 11:41:49,974 | INFO | SYSTEM | epoch=32 time=33.83s lr=0.0001 grad_norm=20.949604 mask_ratio_lastbatch=0.169329 cuda_mem_alloc_mb=243.39 cuda_mem_reserved_mb=3510.00 cuda_mem_max_alloc_mb=3186.57
