2025-12-20 15:46:42,337 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.625918 diff=0.625918 abs_err=0.625918
2025-12-20 15:46:42,337 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.625594 diff=0.625594 abs_err=0.625594
2025-12-20 15:46:42,337 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=25 t=12 var_idx=15 tp=0.750000 y_true=0.000000 y_pred=0.625266 diff=0.625266 abs_err=0.625266
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=25 t=20 var_idx=15 tp=0.916667 y_true=0.000000 y_pred=0.624596 diff=0.624596 abs_err=0.624596
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=13 t=4 var_idx=34 tp=0.583333 y_true=0.980000 y_pred=0.374329 diff=-0.605671 abs_err=0.605671
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=14 t=20 var_idx=34 tp=0.916667 y_true=0.950000 y_pred=0.353495 diff=-0.596505 abs_err=0.596505
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=13 t=6 var_idx=34 tp=0.625000 y_true=0.970000 y_pred=0.374358 diff=-0.595642 abs_err=0.595642
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=10 t=3 var_idx=34 tp=0.562500 y_true=0.970000 y_pred=0.380498 diff=-0.589502 abs_err=0.589502
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=21 t=18 var_idx=19 tp=0.895833 y_true=0.940898 y_pred=0.462838 diff=-0.478060 abs_err=0.478060
2025-12-20 15:46:42,338 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=29 t=6 var_idx=28 tp=0.625000 y_true=0.000000 y_pred=0.433062 diff=0.433062 abs_err=0.433062
2025-12-20 15:46:42,339 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=10 t=4 var_idx=13 tp=0.583333 y_true=0.216117 y_pred=0.216102 diff=-0.000015 abs_err=0.000015
2025-12-20 15:46:42,339 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=9 t=2 var_idx=4 tp=0.541667 y_true=0.172304 y_pred=0.172327 diff=0.000023 abs_err=0.000023
2025-12-20 15:46:42,339 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=16 t=23 var_idx=23 tp=0.979167 y_true=0.273490 y_pred=0.273541 diff=0.000051 abs_err=0.000051
2025-12-20 15:46:42,339 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-20 15:47:48,152 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=25 t=20 var_idx=15 tp=0.916667 y_true=0.000000 y_pred=0.656452 diff=0.656452 abs_err=0.656452
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=25 t=12 var_idx=15 tp=0.750000 y_true=0.000000 y_pred=0.656410 diff=0.656410 abs_err=0.656410
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.656348 diff=0.656348 abs_err=0.656348
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.656261 diff=0.656261 abs_err=0.656261
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=21 t=18 var_idx=19 tp=0.895833 y_true=0.940898 y_pred=0.463434 diff=-0.477464 abs_err=0.477464
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=29 t=6 var_idx=28 tp=0.625000 y_true=0.000000 y_pred=0.437398 diff=0.437398 abs_err=0.437398
2025-12-20 15:47:48,153 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=10 t=21 var_idx=15 tp=0.937500 y_true=1.000000 y_pred=0.567862 diff=-0.432138 abs_err=0.432138
2025-12-20 15:47:48,154 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=21 t=20 var_idx=19 tp=0.937500 y_true=0.851064 y_pred=0.463357 diff=-0.387706 abs_err=0.387706
2025-12-20 15:47:48,154 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=8 t=2 var_idx=15 tp=0.541667 y_true=0.000000 y_pred=0.375324 diff=0.375324 abs_err=0.375324
2025-12-20 15:47:48,154 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=8 t=0 var_idx=15 tp=0.500000 y_true=0.000000 y_pred=0.375117 diff=0.375117 abs_err=0.375117
2025-12-20 15:47:48,154 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=12 t=16 var_idx=33 tp=0.833333 y_true=0.210000 y_pred=0.209988 diff=-0.000012 abs_err=0.000012
2025-12-20 15:47:48,154 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=20 t=10 var_idx=13 tp=0.708333 y_true=0.205128 y_pred=0.205141 diff=0.000012 abs_err=0.000012
2025-12-20 15:47:48,155 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=22 t=9 var_idx=40 tp=0.687500 y_true=0.015909 y_pred=0.015936 diff=0.000027 abs_err=0.000027
2025-12-20 15:47:48,155 | INFO | TOP_OK | split=test epoch=1 rank=1/3 b=12 t=11 var_idx=26 tp=0.729167 y_true=0.320442 y_pred=0.320442
2025-12-20 15:48:53,936 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.693871 diff=0.693871 abs_err=0.693871
2025-12-20 15:48:53,937 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.693699 diff=0.693699 abs_err=0.693699
2025-12-20 15:48:53,937 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=25 t=12 var_idx=15 tp=0.750000 y_true=0.000000 y_pred=0.693528 diff=0.693528 abs_err=0.693528
2025-12-20 15:48:53,937 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=25 t=20 var_idx=15 tp=0.916667 y_true=0.000000 y_pred=0.693187 diff=0.693187 abs_err=0.693187
2025-12-20 15:48:53,937 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=10 t=21 var_idx=15 tp=0.937500 y_true=1.000000 y_pred=0.509357 diff=-0.490643 abs_err=0.490643
2025-12-20 15:48:53,937 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=21 t=18 var_idx=19 tp=0.895833 y_true=0.940898 y_pred=0.467527 diff=-0.473372 abs_err=0.473372
2025-12-20 15:48:53,938 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=29 t=6 var_idx=28 tp=0.625000 y_true=0.000000 y_pred=0.429338 diff=0.429338 abs_err=0.429338
2025-12-20 15:48:53,938 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=13 t=2 var_idx=15 tp=0.541667 y_true=0.250000 y_pred=0.655254 diff=0.405254 abs_err=0.405254
2025-12-20 15:48:53,938 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=16 t=10 var_idx=15 tp=0.708333 y_true=0.583333 y_pred=0.181573 diff=-0.401760 abs_err=0.401760
2025-12-20 15:48:53,938 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=16 t=14 var_idx=15 tp=0.791667 y_true=0.583333 y_pred=0.182153 diff=-0.401180 abs_err=0.401180
2025-12-20 15:48:53,938 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=27 t=5 var_idx=4 tp=0.604167 y_true=0.217759 y_pred=0.217758 diff=-0.000001 abs_err=0.000001
2025-12-20 15:48:53,939 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=10 t=11 var_idx=39 tp=0.729167 y_true=0.010455 y_pred=0.010456 diff=0.000001 abs_err=0.000001
2025-12-20 15:48:53,939 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=30 t=20 var_idx=6 tp=0.916667 y_true=0.029771 y_pred=0.029794 diff=0.000023 abs_err=0.000023
2025-12-20 15:48:53,939 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-20 15:49:59,671 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.677612 diff=0.677612 abs_err=0.677612
2025-12-20 15:49:59,672 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.677451 diff=0.677451 abs_err=0.677451
2025-12-20 15:49:59,672 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=25 t=12 var_idx=15 tp=0.750000 y_true=0.000000 y_pred=0.677290 diff=0.677290 abs_err=0.677290
2025-12-20 15:49:59,672 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=25 t=20 var_idx=15 tp=0.916667 y_true=0.000000 y_pred=0.676965 diff=0.676965 abs_err=0.676965
2025-12-20 15:49:59,672 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=10 t=21 var_idx=15 tp=0.937500 y_true=1.000000 y_pred=0.474846 diff=-0.525154 abs_err=0.525154
2025-12-20 15:49:59,672 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=21 t=18 var_idx=19 tp=0.895833 y_true=0.940898 y_pred=0.461265 diff=-0.479633 abs_err=0.479633
2025-12-20 15:49:59,673 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=29 t=6 var_idx=28 tp=0.625000 y_true=0.000000 y_pred=0.433719 diff=0.433719 abs_err=0.433719
2025-12-20 15:49:59,673 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=13 t=2 var_idx=15 tp=0.541667 y_true=0.250000 y_pred=0.668004 diff=0.418004 abs_err=0.418004
2025-12-20 15:49:59,673 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=16 t=10 var_idx=15 tp=0.708333 y_true=0.583333 y_pred=0.169138 diff=-0.414196 abs_err=0.414196
2025-12-20 15:49:59,673 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=16 t=14 var_idx=15 tp=0.791667 y_true=0.583333 y_pred=0.169642 diff=-0.413691 abs_err=0.413691
2025-12-20 15:49:59,673 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=5 t=20 var_idx=4 tp=0.916667 y_true=0.124736 y_pred=0.124726 diff=-0.000010 abs_err=0.000010
2025-12-20 15:49:59,674 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=3 t=10 var_idx=30 tp=0.708333 y_true=0.250000 y_pred=0.250013 diff=0.000013 abs_err=0.000013
2025-12-20 15:49:59,674 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=4 t=12 var_idx=13 tp=0.750000 y_true=0.300366 y_pred=0.300347 diff=-0.000019 abs_err=0.000019
2025-12-20 15:49:59,674 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-20 15:51:05,457 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.720086 diff=0.720086 abs_err=0.720086
2025-12-20 15:51:05,457 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.719998 diff=0.719998 abs_err=0.719998
2025-12-20 15:51:05,457 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=25 t=12 var_idx=15 tp=0.750000 y_true=0.000000 y_pred=0.719912 diff=0.719912 abs_err=0.719912
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=25 t=20 var_idx=15 tp=0.916667 y_true=0.000000 y_pred=0.719741 diff=0.719741 abs_err=0.719741
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=10 t=21 var_idx=15 tp=0.937500 y_true=1.000000 y_pred=0.460498 diff=-0.539502 abs_err=0.539502
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=21 t=18 var_idx=19 tp=0.895833 y_true=0.940898 y_pred=0.448955 diff=-0.491943 abs_err=0.491943
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=13 t=2 var_idx=15 tp=0.541667 y_true=0.250000 y_pred=0.716918 diff=0.466918 abs_err=0.466918
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=29 t=6 var_idx=28 tp=0.625000 y_true=0.000000 y_pred=0.442339 diff=0.442339 abs_err=0.442339
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=21 t=20 var_idx=19 tp=0.937500 y_true=0.851064 y_pred=0.448954 diff=-0.402110 abs_err=0.402110
2025-12-20 15:51:05,458 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=21 t=19 var_idx=19 tp=0.916667 y_true=0.831560 y_pred=0.448956 diff=-0.382604 abs_err=0.382604
2025-12-20 15:51:05,459 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=27 t=23 var_idx=39 tp=1.000000 y_true=0.007273 y_pred=0.007241 diff=-0.000032 abs_err=0.000032
2025-12-20 15:51:05,459 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=30 t=5 var_idx=13 tp=0.604167 y_true=0.227106 y_pred=0.227073 diff=-0.000033 abs_err=0.000033
2025-12-20 15:51:05,459 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=18 t=16 var_idx=39 tp=0.833333 y_true=0.005455 y_pred=0.005488 diff=0.000034 abs_err=0.000034
2025-12-20 15:51:05,459 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
2025-12-20 15:52:11,288 | INFO | TOP_ERR | split=test epoch=5 rank=1/10 b=25 t=4 var_idx=15 tp=0.583333 y_true=0.000000 y_pred=0.711543 diff=0.711543 abs_err=0.711543
2025-12-20 15:52:11,289 | INFO | TOP_ERR | split=test epoch=5 rank=2/10 b=25 t=8 var_idx=15 tp=0.666667 y_true=0.000000 y_pred=0.711101 diff=0.711101 abs_err=0.711101
