INFO | 2025-12-23 08:55:28
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-3 --patience 50 --epoch 300 --nhead 8 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 4,8 --multi_strides 2,4 --fusion concat
INFO | ExpID=88551 PID=537423 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=304929
INFO | ckpt_path=experiments/experiment_88551.ckpt
INFO | args=Namespace(multi_scales='4,8', multi_strides='2,4', fusion='concat', state='def', n=100000000, hop=1, nhead=8, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=537423, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=18.77s lr=0.001 grad_norm=0.284813 mask_ratio_lastbatch=0.096853 cuda_mem_alloc_mb=280.68 cuda_mem_reserved_mb=5464.00 cuda_mem_max_alloc_mb=3512.24
INFO | SYSTEM | epoch=1 time=18.12s lr=0.001 grad_norm=0.284097 mask_ratio_lastbatch=0.094589 cuda_mem_alloc_mb=280.76 cuda_mem_reserved_mb=5464.00 cuda_mem_max_alloc_mb=3519.41
INFO | SYSTEM | epoch=2 time=19.15s lr=0.001 grad_norm=0.162370 mask_ratio_lastbatch=0.101120 cuda_mem_alloc_mb=280.65 cuda_mem_reserved_mb=5464.00 cuda_mem_max_alloc_mb=3519.41
INFO | SYSTEM | epoch=3 time=18.73s lr=0.001 grad_norm=0.216363 mask_ratio_lastbatch=0.102716 cuda_mem_alloc_mb=280.79 cuda_mem_reserved_mb=5464.00 cuda_mem_max_alloc_mb=3519.46
INFO | SYSTEM | epoch=4 time=18.65s lr=0.001 grad_norm=0.186940 mask_ratio_lastbatch=0.108345 cuda_mem_alloc_mb=280.48 cuda_mem_reserved_mb=5464.00 cuda_mem_max_alloc_mb=3519.50
INFO | SYSTEM | epoch=5 time=18.37s lr=0.001 grad_norm=0.524441 mask_ratio_lastbatch=0.098363 cuda_mem_alloc_mb=280.67 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.50
INFO | SYSTEM | epoch=6 time=18.27s lr=0.001 grad_norm=0.385169 mask_ratio_lastbatch=0.103640 cuda_mem_alloc_mb=280.47 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.50
INFO | SYSTEM | epoch=7 time=18.39s lr=0.001 grad_norm=0.864027 mask_ratio_lastbatch=0.099843 cuda_mem_alloc_mb=280.58 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.50
INFO | SYSTEM | epoch=8 time=18.61s lr=0.001 grad_norm=0.949097 mask_ratio_lastbatch=0.102863 cuda_mem_alloc_mb=280.42 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=9 time=18.83s lr=0.001 grad_norm=1.560662 mask_ratio_lastbatch=0.099723 cuda_mem_alloc_mb=280.82 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=10 time=18.19s lr=0.001 grad_norm=0.784636 mask_ratio_lastbatch=0.098358 cuda_mem_alloc_mb=280.43 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=11 time=16.06s lr=0.001 grad_norm=1.390701 mask_ratio_lastbatch=0.110196 cuda_mem_alloc_mb=280.22 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=12 time=16.46s lr=0.001 grad_norm=0.645840 mask_ratio_lastbatch=0.100064 cuda_mem_alloc_mb=280.27 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=13 time=16.42s lr=0.001 grad_norm=0.600667 mask_ratio_lastbatch=0.092216 cuda_mem_alloc_mb=280.45 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=14 time=15.98s lr=0.001 grad_norm=0.799367 mask_ratio_lastbatch=0.104348 cuda_mem_alloc_mb=280.46 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=15 time=15.93s lr=0.001 grad_norm=0.568256 mask_ratio_lastbatch=0.106809 cuda_mem_alloc_mb=280.13 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=16 time=16.84s lr=0.001 grad_norm=0.385282 mask_ratio_lastbatch=0.098669 cuda_mem_alloc_mb=280.63 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=17 time=16.26s lr=0.001 grad_norm=1.218645 mask_ratio_lastbatch=0.092618 cuda_mem_alloc_mb=280.58 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=18 time=16.39s lr=0.001 grad_norm=0.917526 mask_ratio_lastbatch=0.105069 cuda_mem_alloc_mb=280.14 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=19 time=16.37s lr=0.0005 grad_norm=0.524337 mask_ratio_lastbatch=0.097172 cuda_mem_alloc_mb=280.39 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=20 time=16.41s lr=0.0005 grad_norm=0.501060 mask_ratio_lastbatch=0.108034 cuda_mem_alloc_mb=280.48 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=21 time=16.17s lr=0.0005 grad_norm=0.640042 mask_ratio_lastbatch=0.112155 cuda_mem_alloc_mb=280.50 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=22 time=16.39s lr=0.0005 grad_norm=0.489405 mask_ratio_lastbatch=0.091233 cuda_mem_alloc_mb=280.51 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=23 time=16.04s lr=0.0005 grad_norm=0.353224 mask_ratio_lastbatch=0.097067 cuda_mem_alloc_mb=280.33 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3519.56
INFO | SYSTEM | epoch=24 time=16.17s lr=0.0005 grad_norm=1.736653 mask_ratio_lastbatch=0.106948 cuda_mem_alloc_mb=280.56 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
INFO | SYSTEM | epoch=25 time=16.47s lr=0.0005 grad_norm=0.756609 mask_ratio_lastbatch=0.095857 cuda_mem_alloc_mb=280.26 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
INFO | SYSTEM | epoch=26 time=16.24s lr=0.0005 grad_norm=0.420578 mask_ratio_lastbatch=0.100058 cuda_mem_alloc_mb=280.39 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
INFO | SYSTEM | epoch=27 time=16.26s lr=0.0005 grad_norm=0.338384 mask_ratio_lastbatch=0.102956 cuda_mem_alloc_mb=280.45 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
INFO | SYSTEM | epoch=28 time=16.26s lr=0.0005 grad_norm=0.636855 mask_ratio_lastbatch=0.095745 cuda_mem_alloc_mb=280.22 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
INFO | SYSTEM | epoch=29 time=16.29s lr=0.00025 grad_norm=0.461906 mask_ratio_lastbatch=0.105467 cuda_mem_alloc_mb=280.11 cuda_mem_reserved_mb=7664.00 cuda_mem_max_alloc_mb=3587.51
