INFO | 2025-12-23 10:58:01
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-4 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 15 --node_dim 10 --hid_dim 32 --seed 1 --gpu 0 --multi_scales 3,12 --multi_strides 1,6 --fusion concat
INFO | ExpID=85978 PID=539849 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=317563
INFO | ckpt_path=experiments/experiment_85978.ckpt
INFO | args=Namespace(multi_scales='3,12', multi_strides='1,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.0001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=32, te_dim=15, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=539849, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=17.43s lr=0.0001 grad_norm=0.084348 mask_ratio_lastbatch=0.095640 cuda_mem_alloc_mb=282.11 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3265.65
INFO | SYSTEM | epoch=1 time=17.39s lr=0.0001 grad_norm=0.174257 mask_ratio_lastbatch=0.113097 cuda_mem_alloc_mb=281.33 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3275.35
INFO | SYSTEM | epoch=2 time=17.44s lr=0.0001 grad_norm=0.170683 mask_ratio_lastbatch=0.107669 cuda_mem_alloc_mb=281.45 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3275.35
INFO | SYSTEM | epoch=3 time=17.44s lr=0.0001 grad_norm=0.130442 mask_ratio_lastbatch=0.105771 cuda_mem_alloc_mb=283.38 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3275.45
INFO | SYSTEM | epoch=4 time=17.35s lr=0.0001 grad_norm=0.243483 mask_ratio_lastbatch=0.100113 cuda_mem_alloc_mb=281.65 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=5 time=17.32s lr=0.0001 grad_norm=0.111759 mask_ratio_lastbatch=0.100263 cuda_mem_alloc_mb=283.01 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=6 time=17.32s lr=0.0001 grad_norm=0.655745 mask_ratio_lastbatch=0.107303 cuda_mem_alloc_mb=281.01 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=7 time=17.44s lr=0.0001 grad_norm=0.297470 mask_ratio_lastbatch=0.092113 cuda_mem_alloc_mb=281.59 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=8 time=17.35s lr=0.0001 grad_norm=0.249033 mask_ratio_lastbatch=0.092697 cuda_mem_alloc_mb=283.13 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=9 time=17.34s lr=0.0001 grad_norm=0.207652 mask_ratio_lastbatch=0.090101 cuda_mem_alloc_mb=281.88 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.30
INFO | SYSTEM | epoch=10 time=17.36s lr=0.0001 grad_norm=0.227364 mask_ratio_lastbatch=0.095522 cuda_mem_alloc_mb=282.00 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.91
INFO | SYSTEM | epoch=11 time=17.40s lr=0.0001 grad_norm=0.197315 mask_ratio_lastbatch=0.103973 cuda_mem_alloc_mb=281.28 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.91
INFO | SYSTEM | epoch=12 time=17.33s lr=0.0001 grad_norm=0.198285 mask_ratio_lastbatch=0.100815 cuda_mem_alloc_mb=281.47 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.91
INFO | SYSTEM | epoch=13 time=17.32s lr=0.0001 grad_norm=0.361311 mask_ratio_lastbatch=0.087191 cuda_mem_alloc_mb=282.56 cuda_mem_reserved_mb=4250.00 cuda_mem_max_alloc_mb=3276.91
