INFO | SYSTEM | epoch=0 time=11.48s lr=0.0001 grad_norm=0.104596 mask_ratio_lastbatch=0.141721 cuda_mem_alloc_mb=218.14 cuda_mem_reserved_mb=1526.00 cuda_mem_max_alloc_mb=745.64
INFO | SYSTEM | epoch=1 time=10.93s lr=0.0001 grad_norm=0.141108 mask_ratio_lastbatch=0.134337 cuda_mem_alloc_mb=218.23 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=750.00
INFO | SYSTEM | epoch=2 time=10.89s lr=0.0001 grad_norm=0.073185 mask_ratio_lastbatch=0.145627 cuda_mem_alloc_mb=218.17 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=750.00
INFO | SYSTEM | epoch=3 time=12.30s lr=0.0001 grad_norm=0.118069 mask_ratio_lastbatch=0.144973 cuda_mem_alloc_mb=218.15 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=750.00
INFO | SYSTEM | epoch=4 time=11.57s lr=0.0001 grad_norm=0.100306 mask_ratio_lastbatch=0.141146 cuda_mem_alloc_mb=218.13 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=750.00
INFO | SYSTEM | epoch=5 time=11.00s lr=0.0001 grad_norm=0.175252 mask_ratio_lastbatch=0.143028 cuda_mem_alloc_mb=218.19 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=760.78
INFO | SYSTEM | epoch=6 time=11.46s lr=0.0001 grad_norm=0.170182 mask_ratio_lastbatch=0.147095 cuda_mem_alloc_mb=218.17 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=760.78
INFO | SYSTEM | epoch=7 time=11.30s lr=0.0001 grad_norm=0.096469 mask_ratio_lastbatch=0.147975 cuda_mem_alloc_mb=218.06 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=760.78
INFO | SYSTEM | epoch=8 time=11.39s lr=0.0001 grad_norm=0.088150 mask_ratio_lastbatch=0.141771 cuda_mem_alloc_mb=218.16 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=760.78
INFO | SYSTEM | epoch=9 time=11.30s lr=0.0001 grad_norm=0.187418 mask_ratio_lastbatch=0.139878 cuda_mem_alloc_mb=218.24 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=761.45
INFO | SYSTEM | epoch=10 time=11.42s lr=0.0001 grad_norm=0.397518 mask_ratio_lastbatch=0.139016 cuda_mem_alloc_mb=218.18 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=761.45
INFO | SYSTEM | epoch=11 time=11.08s lr=0.0001 grad_norm=0.242277 mask_ratio_lastbatch=0.139242 cuda_mem_alloc_mb=218.14 cuda_mem_reserved_mb=1890.00 cuda_mem_max_alloc_mb=761.45
