INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=191 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.115048 diff=-8.518195 abs_err=8.518195
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=185 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=189 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=188 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=187 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=184 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=186 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.203586 diff=-8.429656 abs_err=8.429656
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=190 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.252009 diff=-8.381234 abs_err=8.381233
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=183 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.305716 diff=-8.327527 abs_err=8.327526
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=173 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.326546 diff=-8.306696 abs_err=8.306696
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=16 t=94 var_idx=1 tp=1.581000 y_true=-0.127970 y_pred=-0.127903 diff=0.000067 abs_err=0.000067
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=27 t=22 var_idx=4 tp=1.118000 y_true=-0.480973 y_pred=-0.480857 diff=0.000117 abs_err=0.000117
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=18 t=79 var_idx=1 tp=1.478000 y_true=-0.127970 y_pred=-0.128099 diff=-0.000129 abs_err=0.000129
INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=191 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.313639 diff=-8.319604 abs_err=8.319604
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=185 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=189 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=188 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=187 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=184 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=186 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435997 diff=-8.197245 abs_err=8.197245
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=190 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.450719 diff=-8.182523 abs_err=8.182523
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=182 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.675926 diff=-7.957317 abs_err=7.957317
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=183 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.718096 diff=-7.915147 abs_err=7.915147
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=35 t=94 var_idx=3 tp=1.472000 y_true=0.080268 y_pred=0.080279 diff=0.000011 abs_err=0.000011
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=69 t=66 var_idx=3 tp=1.401000 y_true=-0.444868 y_pred=-0.444899 diff=-0.000031 abs_err=0.000031
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=131 t=17 var_idx=2 tp=1.149000 y_true=-0.173762 y_pred=-0.173805 diff=-0.000043 abs_err=0.000043
INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=191 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.372000 diff=-8.261243 abs_err=8.261243
INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=185 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=189 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=188 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=187 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=184 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=186 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.594312 diff=-8.038931 abs_err=8.038931
INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=190 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.616721 diff=-8.016522 abs_err=8.016522
INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=178 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.823264 diff=-7.809978 abs_err=7.809978
INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=176 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.837855 diff=-7.795388 abs_err=7.795388
INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=118 t=107 var_idx=2 tp=1.658000 y_true=-0.173762 y_pred=-0.173761 diff=0.000001 abs_err=0.000001
INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=43 t=88 var_idx=1 tp=1.431000 y_true=-0.127970 y_pred=-0.127966 diff=0.000004 abs_err=0.000004
INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=42 t=120 var_idx=1 tp=1.631000 y_true=-0.127970 y_pred=-0.127961 diff=0.000009 abs_err=0.000009
INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=191 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.350092 diff=-8.283150 abs_err=8.283151
INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=190 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.367064 diff=-8.266179 abs_err=8.266179
INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=185 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435527 diff=-8.197716 abs_err=8.197716
INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=189 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435527 diff=-8.197716 abs_err=8.197716
INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=186 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435527 diff=-8.197716 abs_err=8.197716
INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=184 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435527 diff=-8.197716 abs_err=8.197716
INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=187 t=23 var_idx=1 tp=1.136000 y_true=8.633243 y_pred=0.435527 diff=-8.197716 abs_err=8.197716
