INFO | 2025-12-23 08:52:52
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-3 --patience 50 --epoch 300 --nhead 8 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 4,8 --multi_strides 4,8 --fusion concat
INFO | ExpID=54832 PID=537342 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=304928
INFO | ckpt_path=experiments/experiment_54832.ckpt
INFO | args=Namespace(multi_scales='4,8', multi_strides='4,8', fusion='concat', state='def', n=100000000, hop=1, nhead=8, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=537342, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=12.54s lr=0.001 grad_norm=0.389150 mask_ratio_lastbatch=0.095571 cuda_mem_alloc_mb=269.14 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1852.74
INFO | SYSTEM | epoch=1 time=12.83s lr=0.001 grad_norm=0.087280 mask_ratio_lastbatch=0.092091 cuda_mem_alloc_mb=269.05 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=2 time=12.66s lr=0.001 grad_norm=0.262118 mask_ratio_lastbatch=0.104161 cuda_mem_alloc_mb=269.07 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=3 time=12.95s lr=0.001 grad_norm=0.530673 mask_ratio_lastbatch=0.104342 cuda_mem_alloc_mb=268.86 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=4 time=12.84s lr=0.001 grad_norm=0.412221 mask_ratio_lastbatch=0.108940 cuda_mem_alloc_mb=269.19 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=5 time=12.45s lr=0.001 grad_norm=0.537655 mask_ratio_lastbatch=0.101593 cuda_mem_alloc_mb=269.23 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=6 time=13.01s lr=0.001 grad_norm=1.782345 mask_ratio_lastbatch=0.098856 cuda_mem_alloc_mb=269.24 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=7 time=12.63s lr=0.001 grad_norm=0.813729 mask_ratio_lastbatch=0.105836 cuda_mem_alloc_mb=269.07 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=8 time=12.98s lr=0.001 grad_norm=0.871780 mask_ratio_lastbatch=0.110363 cuda_mem_alloc_mb=269.06 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=9 time=11.32s lr=0.001 grad_norm=0.635093 mask_ratio_lastbatch=0.100159 cuda_mem_alloc_mb=268.97 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=10 time=11.17s lr=0.001 grad_norm=1.127876 mask_ratio_lastbatch=0.101548 cuda_mem_alloc_mb=268.93 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=11 time=10.80s lr=0.001 grad_norm=1.668750 mask_ratio_lastbatch=0.102488 cuda_mem_alloc_mb=268.89 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=12 time=10.78s lr=0.001 grad_norm=1.551631 mask_ratio_lastbatch=0.095950 cuda_mem_alloc_mb=269.06 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=13 time=10.46s lr=0.001 grad_norm=1.208948 mask_ratio_lastbatch=0.100475 cuda_mem_alloc_mb=269.05 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=14 time=10.80s lr=0.001 grad_norm=1.071830 mask_ratio_lastbatch=0.098598 cuda_mem_alloc_mb=269.01 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=15 time=10.53s lr=0.001 grad_norm=0.388468 mask_ratio_lastbatch=0.098895 cuda_mem_alloc_mb=268.98 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
