INFO | 2025-12-23 10:47:45
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-3 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 15 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 4,12 --multi_strides 2,6 --fusion concat
INFO | ExpID=40691 PID=539630 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=317163
INFO | ckpt_path=experiments/experiment_40691.ckpt
INFO | args=Namespace(multi_scales='4,12', multi_strides='2,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=15, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=539630, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=20.24s lr=0.001 grad_norm=0.497180 mask_ratio_lastbatch=0.102669 cuda_mem_alloc_mb=279.42 cuda_mem_reserved_mb=6778.00 cuda_mem_max_alloc_mb=4280.74
INFO | SYSTEM | epoch=1 time=20.18s lr=0.001 grad_norm=0.421790 mask_ratio_lastbatch=0.097232 cuda_mem_alloc_mb=279.24 cuda_mem_reserved_mb=6182.00 cuda_mem_max_alloc_mb=4285.50
INFO | SYSTEM | epoch=2 time=20.14s lr=0.001 grad_norm=0.309902 mask_ratio_lastbatch=0.103931 cuda_mem_alloc_mb=279.28 cuda_mem_reserved_mb=6702.00 cuda_mem_max_alloc_mb=4285.62
INFO | SYSTEM | epoch=3 time=20.36s lr=0.001 grad_norm=0.298641 mask_ratio_lastbatch=0.102398 cuda_mem_alloc_mb=279.26 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4285.62
INFO | SYSTEM | epoch=4 time=20.22s lr=0.001 grad_norm=0.488896 mask_ratio_lastbatch=0.102229 cuda_mem_alloc_mb=279.28 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4285.62
INFO | SYSTEM | epoch=5 time=20.26s lr=0.001 grad_norm=0.541223 mask_ratio_lastbatch=0.105023 cuda_mem_alloc_mb=279.27 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4347.29
INFO | SYSTEM | epoch=6 time=17.74s lr=0.001 grad_norm=2.458055 mask_ratio_lastbatch=0.094320 cuda_mem_alloc_mb=279.25 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4347.29
INFO | SYSTEM | epoch=7 time=17.79s lr=0.001 grad_norm=0.721197 mask_ratio_lastbatch=0.098503 cuda_mem_alloc_mb=279.15 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4347.29
INFO | SYSTEM | epoch=8 time=17.97s lr=0.001 grad_norm=0.889345 mask_ratio_lastbatch=0.100626 cuda_mem_alloc_mb=279.26 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4347.29
INFO | SYSTEM | epoch=9 time=17.77s lr=0.001 grad_norm=0.909093 mask_ratio_lastbatch=0.103300 cuda_mem_alloc_mb=279.27 cuda_mem_reserved_mb=6704.00 cuda_mem_max_alloc_mb=4347.29
