INFO | 2025-12-23 10:32:22
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 256 --lr 1e-3 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 32 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 4,12 --multi_strides 4,12 --fusion concat
INFO | ExpID=25086 PID=539233 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=305860
INFO | ckpt_path=experiments/experiment_25086.ckpt
INFO | args=Namespace(multi_scales='4,12', multi_strides='4,12', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=256, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=32, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=539233, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=63 n_val_batches=21 n_test_batches=21 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=19.82s lr=0.001 grad_norm=0.651837 mask_ratio_lastbatch=0.094421 cuda_mem_alloc_mb=278.66 cuda_mem_reserved_mb=4522.00 cuda_mem_max_alloc_mb=5352.47
INFO | SYSTEM | epoch=1 time=19.66s lr=0.001 grad_norm=0.203031 mask_ratio_lastbatch=0.090144 cuda_mem_alloc_mb=278.62 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.11
INFO | SYSTEM | epoch=2 time=19.70s lr=0.001 grad_norm=0.672509 mask_ratio_lastbatch=0.099520 cuda_mem_alloc_mb=278.58 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.12
INFO | SYSTEM | epoch=3 time=19.65s lr=0.001 grad_norm=0.717266 mask_ratio_lastbatch=0.096609 cuda_mem_alloc_mb=278.68 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.20
INFO | SYSTEM | epoch=4 time=19.64s lr=0.001 grad_norm=1.600302 mask_ratio_lastbatch=0.097004 cuda_mem_alloc_mb=278.58 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.20
INFO | SYSTEM | epoch=5 time=19.64s lr=0.001 grad_norm=0.667833 mask_ratio_lastbatch=0.111517 cuda_mem_alloc_mb=278.43 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.20
INFO | SYSTEM | epoch=6 time=19.68s lr=0.001 grad_norm=0.411996 mask_ratio_lastbatch=0.098937 cuda_mem_alloc_mb=278.43 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.20
INFO | SYSTEM | epoch=7 time=17.26s lr=0.001 grad_norm=0.968251 mask_ratio_lastbatch=0.102582 cuda_mem_alloc_mb=278.73 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.21
INFO | SYSTEM | epoch=8 time=17.28s lr=0.001 grad_norm=1.311159 mask_ratio_lastbatch=0.099851 cuda_mem_alloc_mb=278.80 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.39
INFO | SYSTEM | epoch=9 time=19.76s lr=0.001 grad_norm=0.449192 mask_ratio_lastbatch=0.110725 cuda_mem_alloc_mb=278.45 cuda_mem_reserved_mb=6566.00 cuda_mem_max_alloc_mb=5357.39
