INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.004924 diff=-6.111214 abs_err=6.111214
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.004924 diff=-6.111214 abs_err=6.111214
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.004924 diff=-6.111214 abs_err=6.111214
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.004924 diff=-6.111214 abs_err=6.111214
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004527 diff=-5.368376 abs_err=5.368376
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004443 diff=-5.368292 abs_err=5.368292
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004331 diff=-5.368180 abs_err=5.368180
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004269 diff=-5.368117 abs_err=5.368117
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.004118 diff=-5.367967 abs_err=5.367967
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.003815 diff=-5.367664 abs_err=5.367664
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=136 t=42 var_idx=3 tp=3.214000 y_true=0.032528 y_pred=0.032183 diff=-0.000346 abs_err=0.000346
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=135 t=42 var_idx=3 tp=3.214000 y_true=0.032528 y_pred=0.032183 diff=-0.000346 abs_err=0.000346
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=134 t=42 var_idx=3 tp=3.214000 y_true=0.032528 y_pred=0.032183 diff=-0.000346 abs_err=0.000346
INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.022833 diff=-6.129123 abs_err=6.129123
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.022833 diff=-6.129123 abs_err=6.129123
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.022833 diff=-6.129123 abs_err=6.129123
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.022833 diff=-6.129123 abs_err=6.129123
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.041826 diff=-5.405675 abs_err=5.405674
