INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.030656 diff=-6.136946 abs_err=6.136946
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.030656 diff=-6.136946 abs_err=6.136946
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.030656 diff=-6.136946 abs_err=6.136946
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.030656 diff=-6.136946 abs_err=6.136946
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.044158 diff=-5.408007 abs_err=5.408007
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.042696 diff=-5.406545 abs_err=5.406545
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.021088 diff=-5.384936 abs_err=5.384936
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.015296 diff=-5.379145 abs_err=5.379145
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.013600 diff=-5.377449 abs_err=5.377449
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.011832 diff=-5.375681 abs_err=5.375681
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=182 t=20 var_idx=3 tp=1.190000 y_true=-0.970004 y_pred=-0.969254 diff=0.000749 abs_err=0.000749
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=155 t=35 var_idx=0 tp=1.476000 y_true=-0.001974 y_pred=-0.002889 diff=-0.000915 abs_err=0.000915
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=45 t=20 var_idx=3 tp=1.244000 y_true=-0.110690 y_pred=-0.109308 diff=0.001382 abs_err=0.001382
INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
