INFO | 2025-12-23 10:49:03
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-4 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 15 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 3,12 --multi_strides 1,6 --fusion concat
INFO | ExpID=65111 PID=539737 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=317562
INFO | ckpt_path=experiments/experiment_65111.ckpt
INFO | args=Namespace(multi_scales='3,12', multi_strides='1,6', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.0001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=15, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=539737, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=27.07s lr=0.0001 grad_norm=0.793782 mask_ratio_lastbatch=0.092196 cuda_mem_alloc_mb=290.01 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5864.83
INFO | SYSTEM | epoch=1 time=27.06s lr=0.0001 grad_norm=0.654666 mask_ratio_lastbatch=0.101082 cuda_mem_alloc_mb=291.30 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=2 time=27.11s lr=0.0001 grad_norm=0.145850 mask_ratio_lastbatch=0.101709 cuda_mem_alloc_mb=289.61 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=3 time=27.02s lr=0.0001 grad_norm=2.282610 mask_ratio_lastbatch=0.098880 cuda_mem_alloc_mb=289.26 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=4 time=27.10s lr=0.0001 grad_norm=1.054318 mask_ratio_lastbatch=0.109809 cuda_mem_alloc_mb=289.95 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=5 time=26.94s lr=0.0001 grad_norm=1.388813 mask_ratio_lastbatch=0.098877 cuda_mem_alloc_mb=289.67 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=6 time=26.95s lr=0.0001 grad_norm=0.337848 mask_ratio_lastbatch=0.101990 cuda_mem_alloc_mb=290.12 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=7 time=27.16s lr=0.0001 grad_norm=0.210957 mask_ratio_lastbatch=0.098519 cuda_mem_alloc_mb=290.12 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=8 time=23.95s lr=0.0001 grad_norm=0.510434 mask_ratio_lastbatch=0.103955 cuda_mem_alloc_mb=289.25 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=9 time=23.88s lr=0.0001 grad_norm=0.274445 mask_ratio_lastbatch=0.100133 cuda_mem_alloc_mb=289.06 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=10 time=27.01s lr=0.0001 grad_norm=1.098389 mask_ratio_lastbatch=0.102974 cuda_mem_alloc_mb=290.05 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=11 time=26.95s lr=0.0001 grad_norm=0.735183 mask_ratio_lastbatch=0.098007 cuda_mem_alloc_mb=290.01 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=12 time=27.03s lr=0.0001 grad_norm=0.599529 mask_ratio_lastbatch=0.102669 cuda_mem_alloc_mb=289.35 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=13 time=27.00s lr=0.0001 grad_norm=0.307002 mask_ratio_lastbatch=0.093915 cuda_mem_alloc_mb=289.06 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=14 time=26.99s lr=0.0001 grad_norm=1.102984 mask_ratio_lastbatch=0.104567 cuda_mem_alloc_mb=289.38 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=15 time=23.85s lr=0.0001 grad_norm=0.376186 mask_ratio_lastbatch=0.087285 cuda_mem_alloc_mb=289.08 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5885.29
INFO | SYSTEM | epoch=16 time=27.10s lr=0.0001 grad_norm=0.411519 mask_ratio_lastbatch=0.095131 cuda_mem_alloc_mb=289.41 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=17 time=26.99s lr=0.0001 grad_norm=0.557503 mask_ratio_lastbatch=0.099289 cuda_mem_alloc_mb=289.25 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=18 time=23.81s lr=0.0001 grad_norm=0.878957 mask_ratio_lastbatch=0.102410 cuda_mem_alloc_mb=289.02 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=19 time=23.92s lr=0.0001 grad_norm=0.927124 mask_ratio_lastbatch=0.099288 cuda_mem_alloc_mb=288.82 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=20 time=24.01s lr=0.0001 grad_norm=0.524077 mask_ratio_lastbatch=0.096023 cuda_mem_alloc_mb=289.12 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=21 time=26.99s lr=0.0001 grad_norm=0.690672 mask_ratio_lastbatch=0.099702 cuda_mem_alloc_mb=289.92 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=22 time=27.05s lr=0.0001 grad_norm=0.319587 mask_ratio_lastbatch=0.094257 cuda_mem_alloc_mb=288.99 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=23 time=23.97s lr=0.0001 grad_norm=0.528287 mask_ratio_lastbatch=0.110306 cuda_mem_alloc_mb=290.04 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=24 time=23.97s lr=0.0001 grad_norm=1.046510 mask_ratio_lastbatch=0.095530 cuda_mem_alloc_mb=289.15 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=25 time=24.01s lr=0.0001 grad_norm=0.644094 mask_ratio_lastbatch=0.105150 cuda_mem_alloc_mb=288.69 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=26 time=24.13s lr=0.0001 grad_norm=1.081055 mask_ratio_lastbatch=0.111710 cuda_mem_alloc_mb=288.91 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
INFO | SYSTEM | epoch=27 time=23.96s lr=0.0001 grad_norm=0.667296 mask_ratio_lastbatch=0.103310 cuda_mem_alloc_mb=289.19 cuda_mem_reserved_mb=7130.00 cuda_mem_max_alloc_mb=5886.96
