INFO | SYSTEM | epoch=0 time=15.01s lr=0.001 grad_norm=0.395431 mask_ratio_lastbatch=0.099414 cuda_mem_alloc_mb=273.49 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2569.23
INFO | SYSTEM | epoch=1 time=14.57s lr=0.001 grad_norm=0.592044 mask_ratio_lastbatch=0.107562 cuda_mem_alloc_mb=273.18 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2574.90
INFO | SYSTEM | epoch=2 time=12.83s lr=0.001 grad_norm=0.254648 mask_ratio_lastbatch=0.102354 cuda_mem_alloc_mb=273.42 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2574.99
INFO | SYSTEM | epoch=3 time=14.66s lr=0.001 grad_norm=0.385277 mask_ratio_lastbatch=0.100541 cuda_mem_alloc_mb=273.55 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.08
INFO | SYSTEM | epoch=4 time=14.81s lr=0.001 grad_norm=0.191041 mask_ratio_lastbatch=0.090085 cuda_mem_alloc_mb=273.40 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.08
INFO | SYSTEM | epoch=5 time=14.75s lr=0.001 grad_norm=0.533021 mask_ratio_lastbatch=0.114185 cuda_mem_alloc_mb=273.26 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=6 time=14.79s lr=0.001 grad_norm=0.758643 mask_ratio_lastbatch=0.105860 cuda_mem_alloc_mb=273.53 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=7 time=14.91s lr=0.001 grad_norm=1.360892 mask_ratio_lastbatch=0.103329 cuda_mem_alloc_mb=273.52 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=8 time=14.72s lr=0.001 grad_norm=0.801268 mask_ratio_lastbatch=0.106556 cuda_mem_alloc_mb=273.28 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=9 time=12.87s lr=0.001 grad_norm=1.816508 mask_ratio_lastbatch=0.101260 cuda_mem_alloc_mb=273.60 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=10 time=12.89s lr=0.001 grad_norm=3.094146 mask_ratio_lastbatch=0.102344 cuda_mem_alloc_mb=273.43 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=11 time=12.88s lr=0.001 grad_norm=0.468601 mask_ratio_lastbatch=0.098457 cuda_mem_alloc_mb=273.50 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=12 time=12.78s lr=0.001 grad_norm=1.499193 mask_ratio_lastbatch=0.101508 cuda_mem_alloc_mb=273.45 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=13 time=14.66s lr=0.001 grad_norm=1.314177 mask_ratio_lastbatch=0.096592 cuda_mem_alloc_mb=273.56 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=14 time=12.80s lr=0.001 grad_norm=1.038083 mask_ratio_lastbatch=0.097364 cuda_mem_alloc_mb=273.44 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=15 time=14.68s lr=0.001 grad_norm=0.618709 mask_ratio_lastbatch=0.101343 cuda_mem_alloc_mb=273.46 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=16 time=12.82s lr=0.001 grad_norm=1.092836 mask_ratio_lastbatch=0.095404 cuda_mem_alloc_mb=273.51 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.11
INFO | SYSTEM | epoch=17 time=13.03s lr=0.001 grad_norm=0.827162 mask_ratio_lastbatch=0.095111 cuda_mem_alloc_mb=273.79 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.15
INFO | SYSTEM | epoch=18 time=14.73s lr=0.001 grad_norm=0.613525 mask_ratio_lastbatch=0.101502 cuda_mem_alloc_mb=273.61 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.15
INFO | SYSTEM | epoch=19 time=12.85s lr=0.001 grad_norm=0.609513 mask_ratio_lastbatch=0.105226 cuda_mem_alloc_mb=273.49 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.15
INFO | SYSTEM | epoch=20 time=12.80s lr=0.001 grad_norm=1.058258 mask_ratio_lastbatch=0.101883 cuda_mem_alloc_mb=273.47 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.15
INFO | SYSTEM | epoch=21 time=14.73s lr=0.001 grad_norm=0.785762 mask_ratio_lastbatch=0.092484 cuda_mem_alloc_mb=273.67 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2575.15
INFO | SYSTEM | epoch=22 time=12.80s lr=0.001 grad_norm=0.946201 mask_ratio_lastbatch=0.099881 cuda_mem_alloc_mb=273.53 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.38
INFO | SYSTEM | epoch=23 time=12.84s lr=0.001 grad_norm=0.978973 mask_ratio_lastbatch=0.102975 cuda_mem_alloc_mb=273.80 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=24 time=12.81s lr=0.001 grad_norm=1.886633 mask_ratio_lastbatch=0.104775 cuda_mem_alloc_mb=273.65 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=25 time=12.82s lr=0.001 grad_norm=1.259954 mask_ratio_lastbatch=0.109527 cuda_mem_alloc_mb=273.65 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=26 time=12.85s lr=0.001 grad_norm=0.776160 mask_ratio_lastbatch=0.095279 cuda_mem_alloc_mb=273.71 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=27 time=12.93s lr=0.001 grad_norm=0.461611 mask_ratio_lastbatch=0.095789 cuda_mem_alloc_mb=273.44 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=28 time=12.81s lr=0.001 grad_norm=0.866324 mask_ratio_lastbatch=0.097449 cuda_mem_alloc_mb=273.41 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
INFO | SYSTEM | epoch=29 time=12.82s lr=0.001 grad_norm=0.593000 mask_ratio_lastbatch=0.097096 cuda_mem_alloc_mb=273.62 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2640.48
