INFO | SYSTEM | epoch=0 time=14.46s lr=0.001 grad_norm=0.077890 mask_ratio_lastbatch=0.148280 cuda_mem_alloc_mb=230.54 cuda_mem_reserved_mb=3052.00 cuda_mem_max_alloc_mb=1297.24
INFO | SYSTEM | epoch=1 time=14.14s lr=0.001 grad_norm=0.617031 mask_ratio_lastbatch=0.134905 cuda_mem_alloc_mb=230.76 cuda_mem_reserved_mb=3052.00 cuda_mem_max_alloc_mb=1300.22
INFO | SYSTEM | epoch=2 time=14.31s lr=0.001 grad_norm=0.274504 mask_ratio_lastbatch=0.142812 cuda_mem_alloc_mb=230.56 cuda_mem_reserved_mb=3052.00 cuda_mem_max_alloc_mb=1300.22
INFO | SYSTEM | epoch=3 time=14.00s lr=0.001 grad_norm=0.269837 mask_ratio_lastbatch=0.146215 cuda_mem_alloc_mb=230.55 cuda_mem_reserved_mb=3052.00 cuda_mem_max_alloc_mb=1300.36
INFO | SYSTEM | epoch=4 time=13.99s lr=0.001 grad_norm=1.607694 mask_ratio_lastbatch=0.150108 cuda_mem_alloc_mb=230.54 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=5 time=12.04s lr=0.001 grad_norm=1.533554 mask_ratio_lastbatch=0.137171 cuda_mem_alloc_mb=231.10 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=6 time=13.97s lr=0.001 grad_norm=3.206499 mask_ratio_lastbatch=0.147241 cuda_mem_alloc_mb=230.63 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=7 time=13.99s lr=0.001 grad_norm=3.973136 mask_ratio_lastbatch=0.140497 cuda_mem_alloc_mb=230.70 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=8 time=14.14s lr=0.001 grad_norm=1.889642 mask_ratio_lastbatch=0.146415 cuda_mem_alloc_mb=230.59 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=9 time=12.12s lr=0.001 grad_norm=1.472693 mask_ratio_lastbatch=0.143078 cuda_mem_alloc_mb=230.94 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=10 time=12.21s lr=0.001 grad_norm=2.242119 mask_ratio_lastbatch=0.143206 cuda_mem_alloc_mb=230.95 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=11 time=12.18s lr=0.001 grad_norm=3.600565 mask_ratio_lastbatch=0.144148 cuda_mem_alloc_mb=230.96 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=12 time=12.18s lr=0.001 grad_norm=2.911355 mask_ratio_lastbatch=0.151119 cuda_mem_alloc_mb=231.03 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=13 time=13.98s lr=0.001 grad_norm=1.852497 mask_ratio_lastbatch=0.140360 cuda_mem_alloc_mb=230.66 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=14 time=12.04s lr=0.001 grad_norm=3.631077 mask_ratio_lastbatch=0.145042 cuda_mem_alloc_mb=230.92 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=15 time=12.45s lr=0.001 grad_norm=0.719371 mask_ratio_lastbatch=0.134827 cuda_mem_alloc_mb=231.03 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=16 time=12.22s lr=0.001 grad_norm=2.993367 mask_ratio_lastbatch=0.143853 cuda_mem_alloc_mb=231.01 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=17 time=12.06s lr=0.001 grad_norm=1.359278 mask_ratio_lastbatch=0.134302 cuda_mem_alloc_mb=230.86 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=18 time=12.15s lr=0.001 grad_norm=1.129939 mask_ratio_lastbatch=0.151173 cuda_mem_alloc_mb=230.90 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=19 time=12.16s lr=0.001 grad_norm=2.751536 mask_ratio_lastbatch=0.140944 cuda_mem_alloc_mb=230.90 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=20 time=12.38s lr=0.001 grad_norm=1.049618 mask_ratio_lastbatch=0.134750 cuda_mem_alloc_mb=231.15 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=21 time=14.05s lr=0.001 grad_norm=1.122085 mask_ratio_lastbatch=0.147463 cuda_mem_alloc_mb=230.67 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=22 time=12.11s lr=0.001 grad_norm=2.086005 mask_ratio_lastbatch=0.149605 cuda_mem_alloc_mb=231.03 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=23 time=12.02s lr=0.001 grad_norm=6.461981 mask_ratio_lastbatch=0.150855 cuda_mem_alloc_mb=230.81 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=24 time=12.20s lr=0.001 grad_norm=0.874298 mask_ratio_lastbatch=0.140505 cuda_mem_alloc_mb=231.03 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=25 time=12.11s lr=0.001 grad_norm=1.417622 mask_ratio_lastbatch=0.148417 cuda_mem_alloc_mb=230.84 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=26 time=12.17s lr=0.001 grad_norm=0.466038 mask_ratio_lastbatch=0.145038 cuda_mem_alloc_mb=230.89 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=27 time=12.14s lr=0.001 grad_norm=0.426987 mask_ratio_lastbatch=0.142904 cuda_mem_alloc_mb=231.02 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=28 time=12.17s lr=0.001 grad_norm=1.379120 mask_ratio_lastbatch=0.143852 cuda_mem_alloc_mb=231.02 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=29 time=12.17s lr=0.001 grad_norm=1.458268 mask_ratio_lastbatch=0.145350 cuda_mem_alloc_mb=230.91 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=30 time=12.15s lr=0.0005 grad_norm=0.577957 mask_ratio_lastbatch=0.151625 cuda_mem_alloc_mb=231.04 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=31 time=12.16s lr=0.0005 grad_norm=0.938271 mask_ratio_lastbatch=0.146798 cuda_mem_alloc_mb=230.99 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=32 time=12.37s lr=0.0005 grad_norm=0.768353 mask_ratio_lastbatch=0.137290 cuda_mem_alloc_mb=230.89 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=33 time=12.20s lr=0.0005 grad_norm=0.746492 mask_ratio_lastbatch=0.146515 cuda_mem_alloc_mb=230.80 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=34 time=14.07s lr=0.0005 grad_norm=1.424322 mask_ratio_lastbatch=0.142121 cuda_mem_alloc_mb=230.62 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=35 time=14.11s lr=0.0005 grad_norm=0.720988 mask_ratio_lastbatch=0.138996 cuda_mem_alloc_mb=230.58 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=36 time=12.15s lr=0.0005 grad_norm=0.818633 mask_ratio_lastbatch=0.136875 cuda_mem_alloc_mb=231.00 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=37 time=14.09s lr=0.0005 grad_norm=0.384508 mask_ratio_lastbatch=0.142267 cuda_mem_alloc_mb=230.76 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=38 time=12.10s lr=0.0005 grad_norm=1.159818 mask_ratio_lastbatch=0.150615 cuda_mem_alloc_mb=230.85 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=39 time=12.72s lr=0.0005 grad_norm=0.645760 mask_ratio_lastbatch=0.145492 cuda_mem_alloc_mb=231.00 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=40 time=14.12s lr=0.0005 grad_norm=0.810445 mask_ratio_lastbatch=0.138504 cuda_mem_alloc_mb=230.67 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=41 time=13.96s lr=0.0005 grad_norm=0.275740 mask_ratio_lastbatch=0.142183 cuda_mem_alloc_mb=230.55 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
INFO | SYSTEM | epoch=42 time=12.03s lr=0.0005 grad_norm=3.664438 mask_ratio_lastbatch=0.131977 cuda_mem_alloc_mb=230.95 cuda_mem_reserved_mb=3788.00 cuda_mem_max_alloc_mb=1332.08
