INFO | SYSTEM | epoch=0 time=12.71s lr=0.001 grad_norm=0.389150 mask_ratio_lastbatch=0.095571 cuda_mem_alloc_mb=269.14 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1852.74
INFO | SYSTEM | epoch=1 time=13.15s lr=0.001 grad_norm=0.087280 mask_ratio_lastbatch=0.092091 cuda_mem_alloc_mb=269.05 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=2 time=12.93s lr=0.001 grad_norm=0.262118 mask_ratio_lastbatch=0.104161 cuda_mem_alloc_mb=269.07 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=3 time=13.36s lr=0.001 grad_norm=0.530673 mask_ratio_lastbatch=0.104342 cuda_mem_alloc_mb=268.86 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=4 time=13.87s lr=0.001 grad_norm=0.412221 mask_ratio_lastbatch=0.108940 cuda_mem_alloc_mb=269.19 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=5 time=13.04s lr=0.001 grad_norm=0.537655 mask_ratio_lastbatch=0.101593 cuda_mem_alloc_mb=269.23 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=6 time=12.60s lr=0.001 grad_norm=1.782345 mask_ratio_lastbatch=0.098856 cuda_mem_alloc_mb=269.24 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=7 time=12.17s lr=0.001 grad_norm=0.813729 mask_ratio_lastbatch=0.105836 cuda_mem_alloc_mb=269.07 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=8 time=13.10s lr=0.001 grad_norm=0.871780 mask_ratio_lastbatch=0.110363 cuda_mem_alloc_mb=269.06 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=9 time=11.74s lr=0.001 grad_norm=0.635093 mask_ratio_lastbatch=0.100159 cuda_mem_alloc_mb=268.97 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=10 time=11.74s lr=0.001 grad_norm=1.127876 mask_ratio_lastbatch=0.101548 cuda_mem_alloc_mb=268.93 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=11 time=11.51s lr=0.001 grad_norm=1.668750 mask_ratio_lastbatch=0.102488 cuda_mem_alloc_mb=268.89 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=12 time=10.74s lr=0.001 grad_norm=1.551631 mask_ratio_lastbatch=0.095950 cuda_mem_alloc_mb=269.06 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=13 time=10.84s lr=0.001 grad_norm=1.208948 mask_ratio_lastbatch=0.100475 cuda_mem_alloc_mb=269.05 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=14 time=10.91s lr=0.001 grad_norm=1.071830 mask_ratio_lastbatch=0.098598 cuda_mem_alloc_mb=269.01 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=15 time=10.72s lr=0.001 grad_norm=0.388468 mask_ratio_lastbatch=0.098895 cuda_mem_alloc_mb=268.98 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=16 time=10.86s lr=0.001 grad_norm=1.023420 mask_ratio_lastbatch=0.101851 cuda_mem_alloc_mb=269.08 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=17 time=11.26s lr=0.0005 grad_norm=1.347005 mask_ratio_lastbatch=0.095666 cuda_mem_alloc_mb=268.93 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=18 time=11.20s lr=0.0005 grad_norm=0.459014 mask_ratio_lastbatch=0.110446 cuda_mem_alloc_mb=269.06 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=19 time=10.93s lr=0.0005 grad_norm=0.662765 mask_ratio_lastbatch=0.099941 cuda_mem_alloc_mb=269.00 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=20 time=11.12s lr=0.0005 grad_norm=0.610883 mask_ratio_lastbatch=0.107568 cuda_mem_alloc_mb=268.97 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=21 time=11.20s lr=0.0005 grad_norm=0.450228 mask_ratio_lastbatch=0.100966 cuda_mem_alloc_mb=269.01 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=22 time=12.33s lr=0.0005 grad_norm=1.781297 mask_ratio_lastbatch=0.108352 cuda_mem_alloc_mb=268.82 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=23 time=11.72s lr=0.0005 grad_norm=1.422322 mask_ratio_lastbatch=0.103749 cuda_mem_alloc_mb=269.09 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=24 time=10.40s lr=0.0005 grad_norm=0.692831 mask_ratio_lastbatch=0.109489 cuda_mem_alloc_mb=269.04 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=25 time=11.18s lr=0.0005 grad_norm=0.587096 mask_ratio_lastbatch=0.104279 cuda_mem_alloc_mb=268.93 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=26 time=11.02s lr=0.0005 grad_norm=0.598290 mask_ratio_lastbatch=0.105446 cuda_mem_alloc_mb=268.93 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=27 time=10.41s lr=0.00025 grad_norm=0.587537 mask_ratio_lastbatch=0.104103 cuda_mem_alloc_mb=269.03 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=28 time=12.39s lr=0.00025 grad_norm=0.707058 mask_ratio_lastbatch=0.102384 cuda_mem_alloc_mb=269.01 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=29 time=11.76s lr=0.00025 grad_norm=0.657230 mask_ratio_lastbatch=0.106139 cuda_mem_alloc_mb=269.02 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
INFO | SYSTEM | epoch=30 time=11.84s lr=0.00025 grad_norm=0.592468 mask_ratio_lastbatch=0.099995 cuda_mem_alloc_mb=269.03 cuda_mem_reserved_mb=3734.00 cuda_mem_max_alloc_mb=1858.19
