INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.014091 diff=-6.092198 abs_err=6.092198
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=176 t=82 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.014091 diff=-6.092198 abs_err=6.092198
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=178 t=71 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.014091 diff=-6.092198 abs_err=6.092198
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=179 t=60 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=0.014091 diff=-6.092198 abs_err=6.092198
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=184 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.002567 diff=-5.366416 abs_err=5.366416
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=185 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=-0.001822 diff=-5.365671 abs_err=5.365671
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=186 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.000480 diff=-5.363369 abs_err=5.363369
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=187 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.000574 diff=-5.363275 abs_err=5.363275
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=188 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.000926 diff=-5.362923 abs_err=5.362923
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=189 t=31 var_idx=0 tp=1.268000 y_true=5.363849 y_pred=0.000986 diff=-5.362863 abs_err=5.362863
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=129 t=1 var_idx=4 tp=2.628000 y_true=0.040776 y_pred=0.041412 diff=0.000637 abs_err=0.000637
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=128 t=3 var_idx=4 tp=2.628000 y_true=0.040776 y_pred=0.041412 diff=0.000637 abs_err=0.000637
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=127 t=8 var_idx=4 tp=2.628000 y_true=0.040776 y_pred=0.041412 diff=0.000637 abs_err=0.000637
INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=177 t=78 var_idx=0 tp=3.704000 y_true=6.106289 y_pred=-0.040011 diff=-6.146300 abs_err=6.146300
