INFO | SYSTEM | epoch=0 time=11.14s lr=0.0001 grad_norm=0.112267 mask_ratio_lastbatch=0.141721 cuda_mem_alloc_mb=217.72 cuda_mem_reserved_mb=1524.00 cuda_mem_max_alloc_mb=745.22
INFO | SYSTEM | epoch=1 time=11.43s lr=0.0001 grad_norm=0.133030 mask_ratio_lastbatch=0.134337 cuda_mem_alloc_mb=217.82 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=2 time=11.10s lr=0.0001 grad_norm=0.076320 mask_ratio_lastbatch=0.145627 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=3 time=11.09s lr=0.0001 grad_norm=0.125723 mask_ratio_lastbatch=0.144973 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=4 time=10.74s lr=0.0001 grad_norm=0.086611 mask_ratio_lastbatch=0.141146 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=5 time=11.39s lr=0.0001 grad_norm=0.168738 mask_ratio_lastbatch=0.143028 cuda_mem_alloc_mb=217.77 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=6 time=10.95s lr=0.0001 grad_norm=0.148315 mask_ratio_lastbatch=0.147095 cuda_mem_alloc_mb=217.77 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=7 time=10.76s lr=0.0001 grad_norm=0.094029 mask_ratio_lastbatch=0.147975 cuda_mem_alloc_mb=217.66 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=8 time=10.94s lr=0.0001 grad_norm=0.086416 mask_ratio_lastbatch=0.141771 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=9 time=11.57s lr=0.0001 grad_norm=0.219215 mask_ratio_lastbatch=0.139878 cuda_mem_alloc_mb=217.83 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=10 time=11.03s lr=0.0001 grad_norm=0.358633 mask_ratio_lastbatch=0.139016 cuda_mem_alloc_mb=217.77 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=11 time=11.33s lr=0.0001 grad_norm=0.221189 mask_ratio_lastbatch=0.139242 cuda_mem_alloc_mb=217.73 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=12 time=10.94s lr=0.0001 grad_norm=0.216212 mask_ratio_lastbatch=0.141535 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=13 time=11.17s lr=0.0001 grad_norm=0.301798 mask_ratio_lastbatch=0.141587 cuda_mem_alloc_mb=217.85 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=14 time=10.94s lr=0.0001 grad_norm=0.203206 mask_ratio_lastbatch=0.152160 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=15 time=10.85s lr=0.0001 grad_norm=0.152400 mask_ratio_lastbatch=0.159206 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=16 time=10.98s lr=0.0001 grad_norm=0.336049 mask_ratio_lastbatch=0.136551 cuda_mem_alloc_mb=217.77 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=17 time=11.14s lr=0.0001 grad_norm=0.421123 mask_ratio_lastbatch=0.152850 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=18 time=11.31s lr=0.0001 grad_norm=0.262834 mask_ratio_lastbatch=0.149508 cuda_mem_alloc_mb=217.80 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=19 time=10.97s lr=0.0001 grad_norm=0.328134 mask_ratio_lastbatch=0.147917 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=20 time=11.33s lr=0.0001 grad_norm=0.167564 mask_ratio_lastbatch=0.147299 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=21 time=10.84s lr=0.0001 grad_norm=0.316743 mask_ratio_lastbatch=0.149007 cuda_mem_alloc_mb=217.87 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=22 time=9.59s lr=0.0001 grad_norm=0.480876 mask_ratio_lastbatch=0.148871 cuda_mem_alloc_mb=217.67 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=23 time=12.48s lr=0.0001 grad_norm=0.452996 mask_ratio_lastbatch=0.141929 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=24 time=9.74s lr=0.0001 grad_norm=0.238973 mask_ratio_lastbatch=0.139314 cuda_mem_alloc_mb=217.71 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=25 time=10.97s lr=0.0001 grad_norm=0.501648 mask_ratio_lastbatch=0.144116 cuda_mem_alloc_mb=217.92 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=26 time=9.50s lr=0.0001 grad_norm=0.219183 mask_ratio_lastbatch=0.139214 cuda_mem_alloc_mb=217.70 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=27 time=9.44s lr=0.0001 grad_norm=0.209636 mask_ratio_lastbatch=0.139574 cuda_mem_alloc_mb=217.66 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=28 time=11.66s lr=0.0001 grad_norm=0.309500 mask_ratio_lastbatch=0.139630 cuda_mem_alloc_mb=217.83 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=29 time=11.21s lr=0.0001 grad_norm=0.464018 mask_ratio_lastbatch=0.154157 cuda_mem_alloc_mb=217.72 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=30 time=11.12s lr=0.0001 grad_norm=0.344693 mask_ratio_lastbatch=0.149735 cuda_mem_alloc_mb=217.78 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=31 time=9.67s lr=0.0001 grad_norm=0.437110 mask_ratio_lastbatch=0.145920 cuda_mem_alloc_mb=217.70 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=32 time=11.59s lr=0.0001 grad_norm=0.269309 mask_ratio_lastbatch=0.145185 cuda_mem_alloc_mb=217.81 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=33 time=9.92s lr=0.0001 grad_norm=0.391965 mask_ratio_lastbatch=0.132471 cuda_mem_alloc_mb=217.79 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=34 time=11.12s lr=0.0001 grad_norm=0.147557 mask_ratio_lastbatch=0.138992 cuda_mem_alloc_mb=217.83 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
INFO | SYSTEM | epoch=35 time=9.51s lr=0.0001 grad_norm=0.230325 mask_ratio_lastbatch=0.147276 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=761.03
