INFO | 2025-12-23 09:02:09
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 192 --lr 1e-3 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 64 --seed 1 --gpu 0 --multi_scales 2,12 --multi_strides 2,12 --fusion concat
INFO | ExpID=3740 PID=537750 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=304934
INFO | ckpt_path=experiments/experiment_3740.ckpt
INFO | args=Namespace(multi_scales='2,12', multi_strides='2,12', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=192, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=64, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=537750, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=84 n_val_batches=28 n_test_batches=28 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=13.04s lr=0.001 grad_norm=0.088672 mask_ratio_lastbatch=0.099770 cuda_mem_alloc_mb=270.54 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2082.35
INFO | SYSTEM | epoch=1 time=12.92s lr=0.001 grad_norm=0.216109 mask_ratio_lastbatch=0.099150 cuda_mem_alloc_mb=270.26 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=2 time=12.96s lr=0.001 grad_norm=0.277022 mask_ratio_lastbatch=0.102309 cuda_mem_alloc_mb=270.32 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=3 time=12.99s lr=0.001 grad_norm=0.506206 mask_ratio_lastbatch=0.107121 cuda_mem_alloc_mb=270.30 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=4 time=12.98s lr=0.001 grad_norm=0.192637 mask_ratio_lastbatch=0.095522 cuda_mem_alloc_mb=270.52 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=5 time=12.96s lr=0.001 grad_norm=0.876359 mask_ratio_lastbatch=0.106540 cuda_mem_alloc_mb=270.24 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=6 time=13.01s lr=0.001 grad_norm=0.540316 mask_ratio_lastbatch=0.095470 cuda_mem_alloc_mb=270.38 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=7 time=13.08s lr=0.001 grad_norm=1.562090 mask_ratio_lastbatch=0.094579 cuda_mem_alloc_mb=270.30 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.32
INFO | SYSTEM | epoch=8 time=13.00s lr=0.001 grad_norm=1.495666 mask_ratio_lastbatch=0.099587 cuda_mem_alloc_mb=270.44 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=9 time=12.96s lr=0.001 grad_norm=1.817044 mask_ratio_lastbatch=0.097069 cuda_mem_alloc_mb=270.58 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=10 time=11.25s lr=0.001 grad_norm=0.901425 mask_ratio_lastbatch=0.099246 cuda_mem_alloc_mb=270.69 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=11 time=12.95s lr=0.001 grad_norm=2.195542 mask_ratio_lastbatch=0.095888 cuda_mem_alloc_mb=270.33 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=12 time=11.32s lr=0.001 grad_norm=0.336869 mask_ratio_lastbatch=0.102016 cuda_mem_alloc_mb=270.66 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=13 time=11.24s lr=0.001 grad_norm=1.146726 mask_ratio_lastbatch=0.098424 cuda_mem_alloc_mb=270.70 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=14 time=12.96s lr=0.001 grad_norm=1.472686 mask_ratio_lastbatch=0.090256 cuda_mem_alloc_mb=270.35 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=15 time=12.98s lr=0.001 grad_norm=0.558857 mask_ratio_lastbatch=0.101336 cuda_mem_alloc_mb=270.46 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=16 time=11.30s lr=0.001 grad_norm=0.523802 mask_ratio_lastbatch=0.103806 cuda_mem_alloc_mb=270.40 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=17 time=11.40s lr=0.001 grad_norm=0.633074 mask_ratio_lastbatch=0.091808 cuda_mem_alloc_mb=270.54 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=18 time=11.29s lr=0.001 grad_norm=1.167967 mask_ratio_lastbatch=0.105056 cuda_mem_alloc_mb=270.42 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=19 time=11.31s lr=0.001 grad_norm=1.010909 mask_ratio_lastbatch=0.111514 cuda_mem_alloc_mb=270.63 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=20 time=11.27s lr=0.001 grad_norm=1.034366 mask_ratio_lastbatch=0.104679 cuda_mem_alloc_mb=270.59 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=21 time=11.27s lr=0.001 grad_norm=1.479306 mask_ratio_lastbatch=0.096718 cuda_mem_alloc_mb=270.56 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=22 time=11.28s lr=0.001 grad_norm=0.646843 mask_ratio_lastbatch=0.095243 cuda_mem_alloc_mb=270.64 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.43
INFO | SYSTEM | epoch=23 time=11.25s lr=0.001 grad_norm=0.391807 mask_ratio_lastbatch=0.103712 cuda_mem_alloc_mb=270.38 cuda_mem_reserved_mb=6042.00 cuda_mem_max_alloc_mb=2133.63
