INFO | SYSTEM | epoch=0 time=13.54s lr=0.001 grad_norm=0.356127 mask_ratio_lastbatch=0.098405 cuda_mem_alloc_mb=271.76 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2303.29
INFO | SYSTEM | epoch=1 time=13.52s lr=0.001 grad_norm=0.327162 mask_ratio_lastbatch=0.096094 cuda_mem_alloc_mb=271.48 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.65
INFO | SYSTEM | epoch=2 time=13.48s lr=0.001 grad_norm=0.234827 mask_ratio_lastbatch=0.107451 cuda_mem_alloc_mb=271.62 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.65
INFO | SYSTEM | epoch=3 time=13.62s lr=0.001 grad_norm=0.264487 mask_ratio_lastbatch=0.103131 cuda_mem_alloc_mb=271.52 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=4 time=13.63s lr=0.001 grad_norm=1.027680 mask_ratio_lastbatch=0.095989 cuda_mem_alloc_mb=271.42 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=5 time=13.60s lr=0.001 grad_norm=0.754618 mask_ratio_lastbatch=0.106063 cuda_mem_alloc_mb=271.63 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=6 time=13.60s lr=0.001 grad_norm=0.553577 mask_ratio_lastbatch=0.102544 cuda_mem_alloc_mb=271.48 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=7 time=13.74s lr=0.001 grad_norm=0.880995 mask_ratio_lastbatch=0.092058 cuda_mem_alloc_mb=271.73 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=8 time=13.61s lr=0.001 grad_norm=1.173059 mask_ratio_lastbatch=0.096632 cuda_mem_alloc_mb=271.42 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.78
INFO | SYSTEM | epoch=9 time=11.84s lr=0.001 grad_norm=0.817350 mask_ratio_lastbatch=0.100096 cuda_mem_alloc_mb=271.96 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.88
INFO | SYSTEM | epoch=10 time=13.59s lr=0.001 grad_norm=0.713935 mask_ratio_lastbatch=0.103179 cuda_mem_alloc_mb=271.43 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.91
INFO | SYSTEM | epoch=11 time=11.85s lr=0.001 grad_norm=2.933535 mask_ratio_lastbatch=0.098208 cuda_mem_alloc_mb=271.72 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.91
INFO | SYSTEM | epoch=12 time=13.60s lr=0.001 grad_norm=0.631628 mask_ratio_lastbatch=0.097523 cuda_mem_alloc_mb=271.60 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=13 time=13.69s lr=0.001 grad_norm=0.824527 mask_ratio_lastbatch=0.102650 cuda_mem_alloc_mb=271.65 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=14 time=11.87s lr=0.001 grad_norm=0.793896 mask_ratio_lastbatch=0.102893 cuda_mem_alloc_mb=271.75 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=15 time=13.63s lr=0.001 grad_norm=1.142685 mask_ratio_lastbatch=0.105619 cuda_mem_alloc_mb=271.56 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=16 time=11.86s lr=0.001 grad_norm=0.481674 mask_ratio_lastbatch=0.099298 cuda_mem_alloc_mb=271.94 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=17 time=11.96s lr=0.001 grad_norm=1.084333 mask_ratio_lastbatch=0.097040 cuda_mem_alloc_mb=271.82 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2308.96
INFO | SYSTEM | epoch=18 time=11.89s lr=0.001 grad_norm=0.415652 mask_ratio_lastbatch=0.098905 cuda_mem_alloc_mb=271.64 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.04
INFO | SYSTEM | epoch=19 time=11.85s lr=0.001 grad_norm=1.036935 mask_ratio_lastbatch=0.097523 cuda_mem_alloc_mb=271.73 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=20 time=11.84s lr=0.001 grad_norm=0.547276 mask_ratio_lastbatch=0.111286 cuda_mem_alloc_mb=271.56 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=21 time=11.85s lr=0.001 grad_norm=1.490185 mask_ratio_lastbatch=0.104781 cuda_mem_alloc_mb=271.64 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=22 time=11.87s lr=0.001 grad_norm=0.652668 mask_ratio_lastbatch=0.102170 cuda_mem_alloc_mb=271.80 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=23 time=11.88s lr=0.001 grad_norm=2.535019 mask_ratio_lastbatch=0.107940 cuda_mem_alloc_mb=271.75 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=24 time=11.84s lr=0.0005 grad_norm=0.997412 mask_ratio_lastbatch=0.098385 cuda_mem_alloc_mb=271.75 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=25 time=11.86s lr=0.0005 grad_norm=0.619236 mask_ratio_lastbatch=0.099517 cuda_mem_alloc_mb=272.16 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=26 time=11.85s lr=0.0005 grad_norm=0.935493 mask_ratio_lastbatch=0.100143 cuda_mem_alloc_mb=271.74 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=27 time=11.97s lr=0.0005 grad_norm=0.379843 mask_ratio_lastbatch=0.109688 cuda_mem_alloc_mb=271.95 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=28 time=11.87s lr=0.0005 grad_norm=0.324248 mask_ratio_lastbatch=0.105442 cuda_mem_alloc_mb=271.60 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=29 time=11.87s lr=0.0005 grad_norm=0.371531 mask_ratio_lastbatch=0.098575 cuda_mem_alloc_mb=271.75 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=30 time=11.86s lr=0.0005 grad_norm=1.036200 mask_ratio_lastbatch=0.099838 cuda_mem_alloc_mb=271.93 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=31 time=11.87s lr=0.0005 grad_norm=0.825202 mask_ratio_lastbatch=0.098164 cuda_mem_alloc_mb=271.84 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=32 time=11.85s lr=0.0005 grad_norm=0.861114 mask_ratio_lastbatch=0.101325 cuda_mem_alloc_mb=271.73 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=33 time=11.82s lr=0.0005 grad_norm=0.692953 mask_ratio_lastbatch=0.107069 cuda_mem_alloc_mb=271.69 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=34 time=11.89s lr=0.00025 grad_norm=0.557727 mask_ratio_lastbatch=0.101183 cuda_mem_alloc_mb=271.77 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=35 time=11.85s lr=0.00025 grad_norm=0.485012 mask_ratio_lastbatch=0.099075 cuda_mem_alloc_mb=271.78 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=36 time=11.86s lr=0.00025 grad_norm=0.450459 mask_ratio_lastbatch=0.103167 cuda_mem_alloc_mb=271.48 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=37 time=11.89s lr=0.00025 grad_norm=0.887430 mask_ratio_lastbatch=0.098503 cuda_mem_alloc_mb=271.82 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=38 time=12.00s lr=0.00025 grad_norm=0.562572 mask_ratio_lastbatch=0.099171 cuda_mem_alloc_mb=271.67 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=39 time=11.84s lr=0.00025 grad_norm=1.573814 mask_ratio_lastbatch=0.103999 cuda_mem_alloc_mb=271.79 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=40 time=11.88s lr=0.00025 grad_norm=0.972360 mask_ratio_lastbatch=0.096827 cuda_mem_alloc_mb=271.62 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=41 time=11.86s lr=0.00025 grad_norm=0.442253 mask_ratio_lastbatch=0.106547 cuda_mem_alloc_mb=271.72 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=42 time=11.86s lr=0.00025 grad_norm=1.023886 mask_ratio_lastbatch=0.106363 cuda_mem_alloc_mb=271.83 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=43 time=11.84s lr=0.00025 grad_norm=0.995938 mask_ratio_lastbatch=0.104822 cuda_mem_alloc_mb=271.44 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=44 time=11.84s lr=0.000125 grad_norm=0.305547 mask_ratio_lastbatch=0.102386 cuda_mem_alloc_mb=271.88 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=45 time=11.91s lr=0.000125 grad_norm=0.286584 mask_ratio_lastbatch=0.106244 cuda_mem_alloc_mb=271.92 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=46 time=11.86s lr=0.000125 grad_norm=0.326007 mask_ratio_lastbatch=0.091846 cuda_mem_alloc_mb=271.99 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=47 time=11.85s lr=0.000125 grad_norm=0.269786 mask_ratio_lastbatch=0.096669 cuda_mem_alloc_mb=272.03 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=48 time=12.00s lr=0.000125 grad_norm=0.574040 mask_ratio_lastbatch=0.095241 cuda_mem_alloc_mb=271.82 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
INFO | SYSTEM | epoch=49 time=11.88s lr=0.000125 grad_norm=0.776335 mask_ratio_lastbatch=0.098923 cuda_mem_alloc_mb=272.04 cuda_mem_reserved_mb=5766.00 cuda_mem_max_alloc_mb=2309.12
