INFO | SYSTEM | epoch=0 time=11.43s lr=0.01 grad_norm=0.572867 mask_ratio_lastbatch=0.141721 cuda_mem_alloc_mb=217.72 cuda_mem_reserved_mb=1524.00 cuda_mem_max_alloc_mb=745.22
INFO | SYSTEM | epoch=1 time=10.95s lr=0.01 grad_norm=0.499849 mask_ratio_lastbatch=0.134337 cuda_mem_alloc_mb=217.82 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=2 time=11.32s lr=0.01 grad_norm=0.482144 mask_ratio_lastbatch=0.145627 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=3 time=10.94s lr=0.01 grad_norm=0.704094 mask_ratio_lastbatch=0.144973 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=4 time=10.94s lr=0.01 grad_norm=0.901174 mask_ratio_lastbatch=0.141146 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=749.58
INFO | SYSTEM | epoch=5 time=11.21s lr=0.01 grad_norm=0.706389 mask_ratio_lastbatch=0.143028 cuda_mem_alloc_mb=217.77 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=6 time=9.63s lr=0.01 grad_norm=0.801548 mask_ratio_lastbatch=0.147095 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=7 time=9.34s lr=0.01 grad_norm=0.848553 mask_ratio_lastbatch=0.134158 cuda_mem_alloc_mb=217.83 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=8 time=9.58s lr=0.01 grad_norm=0.563939 mask_ratio_lastbatch=0.145512 cuda_mem_alloc_mb=217.67 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=9 time=9.28s lr=0.01 grad_norm=0.554774 mask_ratio_lastbatch=0.145853 cuda_mem_alloc_mb=217.72 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=10 time=10.91s lr=0.01 grad_norm=0.851838 mask_ratio_lastbatch=0.139878 cuda_mem_alloc_mb=217.83 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=11 time=9.92s lr=0.01 grad_norm=0.865440 mask_ratio_lastbatch=0.139016 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=12 time=10.74s lr=0.01 grad_norm=1.122523 mask_ratio_lastbatch=0.147463 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=13 time=10.62s lr=0.01 grad_norm=0.851489 mask_ratio_lastbatch=0.141420 cuda_mem_alloc_mb=217.91 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=14 time=9.84s lr=0.01 grad_norm=0.861103 mask_ratio_lastbatch=0.135361 cuda_mem_alloc_mb=217.72 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.36
INFO | SYSTEM | epoch=15 time=9.55s lr=0.01 grad_norm=1.118582 mask_ratio_lastbatch=0.133594 cuda_mem_alloc_mb=217.82 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=16 time=9.83s lr=0.01 grad_norm=0.256923 mask_ratio_lastbatch=0.146846 cuda_mem_alloc_mb=217.65 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=17 time=10.98s lr=0.01 grad_norm=0.227595 mask_ratio_lastbatch=0.159206 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=18 time=9.21s lr=0.01 grad_norm=0.716319 mask_ratio_lastbatch=0.136551 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=19 time=9.45s lr=0.01 grad_norm=0.831968 mask_ratio_lastbatch=0.146241 cuda_mem_alloc_mb=217.70 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=20 time=9.59s lr=0.01 grad_norm=0.724425 mask_ratio_lastbatch=0.135291 cuda_mem_alloc_mb=217.88 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=21 time=9.55s lr=0.01 grad_norm=1.895491 mask_ratio_lastbatch=0.142158 cuda_mem_alloc_mb=217.64 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=22 time=9.35s lr=0.01 grad_norm=1.151566 mask_ratio_lastbatch=0.147917 cuda_mem_alloc_mb=217.66 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=23 time=11.09s lr=0.01 grad_norm=0.645243 mask_ratio_lastbatch=0.132256 cuda_mem_alloc_mb=217.90 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=24 time=9.21s lr=0.01 grad_norm=0.992865 mask_ratio_lastbatch=0.137819 cuda_mem_alloc_mb=217.71 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=25 time=9.76s lr=0.01 grad_norm=1.008339 mask_ratio_lastbatch=0.147440 cuda_mem_alloc_mb=217.69 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=26 time=9.68s lr=0.01 grad_norm=0.535268 mask_ratio_lastbatch=0.138345 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=27 time=11.36s lr=0.01 grad_norm=0.204037 mask_ratio_lastbatch=0.141040 cuda_mem_alloc_mb=217.74 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=28 time=9.66s lr=0.01 grad_norm=0.446729 mask_ratio_lastbatch=0.140053 cuda_mem_alloc_mb=217.75 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=29 time=9.80s lr=0.01 grad_norm=1.036617 mask_ratio_lastbatch=0.147216 cuda_mem_alloc_mb=217.67 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=30 time=11.11s lr=0.01 grad_norm=1.534581 mask_ratio_lastbatch=0.139214 cuda_mem_alloc_mb=217.78 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=31 time=9.85s lr=0.01 grad_norm=0.423638 mask_ratio_lastbatch=0.147264 cuda_mem_alloc_mb=217.80 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=32 time=9.67s lr=0.01 grad_norm=0.388167 mask_ratio_lastbatch=0.146378 cuda_mem_alloc_mb=217.68 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=33 time=9.31s lr=0.01 grad_norm=1.423694 mask_ratio_lastbatch=0.154157 cuda_mem_alloc_mb=217.64 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=34 time=9.57s lr=0.01 grad_norm=0.642886 mask_ratio_lastbatch=0.140981 cuda_mem_alloc_mb=217.62 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=35 time=9.90s lr=0.01 grad_norm=0.538097 mask_ratio_lastbatch=0.146089 cuda_mem_alloc_mb=217.67 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=36 time=10.04s lr=0.01 grad_norm=0.970374 mask_ratio_lastbatch=0.143712 cuda_mem_alloc_mb=217.71 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=37 time=10.02s lr=0.01 grad_norm=1.086696 mask_ratio_lastbatch=0.141388 cuda_mem_alloc_mb=217.76 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
INFO | SYSTEM | epoch=38 time=9.50s lr=0.01 grad_norm=0.501092 mask_ratio_lastbatch=0.132471 cuda_mem_alloc_mb=217.79 cuda_mem_reserved_mb=1888.00 cuda_mem_max_alloc_mb=760.97
