INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.030301 diff=-15.672514 abs_err=15.672514
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=103 t=20 var_idx=4 tp=1.338000 y_true=0.510349 y_pred=0.511727 diff=0.001378 abs_err=0.001378
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=34 t=71 var_idx=4 tp=1.734000 y_true=0.040776 y_pred=0.042593 diff=0.001818 abs_err=0.001818
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=34 t=62 var_idx=4 tp=1.684000 y_true=0.040776 y_pred=0.038493 diff=-0.002283 abs_err=0.002283
INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.035557 diff=-15.677770 abs_err=15.677770
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=140 t=40 var_idx=0 tp=1.442000 y_true=0.031773 y_pred=0.031710 diff=-0.000063 abs_err=0.000063
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=138 t=2 var_idx=3 tp=1.018000 y_true=-0.779045 y_pred=-0.778909 diff=0.000136 abs_err=0.000136
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=107 t=3 var_idx=4 tp=1.042000 y_true=-0.428798 y_pred=-0.428991 diff=-0.000192 abs_err=0.000192
INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.070999 diff=-15.713212 abs_err=15.713212
INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=33 t=12 var_idx=3 tp=1.138000 y_true=-1.113223 y_pred=-1.112957 diff=0.000265 abs_err=0.000265
INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=138 t=48 var_idx=4 tp=1.530000 y_true=0.823399 y_pred=0.823701 diff=0.000302 abs_err=0.000302
INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=53 t=90 var_idx=0 tp=3.464000 y_true=-0.035722 y_pred=-0.035158 diff=0.000563 abs_err=0.000563
INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=-0.002583 diff=-15.644795 abs_err=15.644795
INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=34 t=56 var_idx=2 tp=1.606000 y_true=-0.173762 y_pred=-0.173385 diff=0.000377 abs_err=0.000377
INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=34 t=57 var_idx=2 tp=1.614000 y_true=-0.173762 y_pred=-0.174494 diff=-0.000732 abs_err=0.000732
INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=178 t=12 var_idx=4 tp=1.130000 y_true=-0.741848 y_pred=-0.742662 diff=-0.000815 abs_err=0.000815
INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.025119 diff=-15.617093 abs_err=15.617093
INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=30 t=37 var_idx=1 tp=1.448000 y_true=-0.127970 y_pred=-0.127983 diff=-0.000013 abs_err=0.000013
INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=30 t=48 var_idx=1 tp=1.538000 y_true=-0.127970 y_pred=-0.128154 diff=-0.000184 abs_err=0.000184
INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=31 t=48 var_idx=1 tp=1.538000 y_true=-0.127970 y_pred=-0.128236 diff=-0.000266 abs_err=0.000266
INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=6 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=7/10 b=182 t=77 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=8/10 b=183 t=66 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=9/10 b=188 t=31 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_ERR | split=test epoch=6 rank=10/10 b=189 t=22 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.098121 diff=-15.544092 abs_err=15.544092
INFO | TOP_BEST | split=test epoch=6 rank=1/3 b=30 t=37 var_idx=1 tp=1.448000 y_true=-0.127970 y_pred=-0.128012 diff=-0.000042 abs_err=0.000042
INFO | TOP_BEST | split=test epoch=6 rank=2/3 b=33 t=11 var_idx=3 tp=1.120000 y_true=-1.638358 y_pred=-1.638621 diff=-0.000263 abs_err=0.000263
INFO | TOP_BEST | split=test epoch=6 rank=3/3 b=88 t=69 var_idx=3 tp=3.366000 y_true=0.223487 y_pred=0.223074 diff=-0.000413 abs_err=0.000413
INFO | TOP_OK | split=test epoch=6 none_found (no exact matches)
INFO | TOP_ERR | split=test epoch=7 rank=1/10 b=187 t=36 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
INFO | TOP_ERR | split=test epoch=7 rank=2/10 b=186 t=44 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
INFO | TOP_ERR | split=test epoch=7 rank=3/10 b=184 t=57 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
INFO | TOP_ERR | split=test epoch=7 rank=4/10 b=185 t=49 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
INFO | TOP_ERR | split=test epoch=7 rank=5/10 b=181 t=85 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
INFO | TOP_ERR | split=test epoch=7 rank=6/10 b=180 t=94 var_idx=1 tp=2.046000 y_true=15.642213 y_pred=0.094449 diff=-15.547763 abs_err=15.547764
