INFO | 2025-12-23 09:24:52
INFO | command: RunModelsLogsUSHCN.py --dataset ushcn --state def --history 24 --batch_size 256 --lr 1e-3 --patience 50 --epoch 300 --nhead 4 --tf_layer 1 --nlayer 1 --te_dim 10 --node_dim 10 --hid_dim 96 --seed 1 --gpu 0 --multi_scales 4,12 --multi_strides 4,12 --fusion concat
INFO | ExpID=59122 PID=538186 host=stud-000 device=cuda CUDA_VISIBLE_DEVICES=0
INFO | SLURM_JOB_NAME=MH_USHCN_MS SLURM_JOB_ID=304938
INFO | ckpt_path=experiments/experiment_59122.ckpt
INFO | args=Namespace(multi_scales='4,12', multi_strides='4,12', fusion='concat', state='def', n=100000000, hop=1, nhead=4, tf_layer=1, nlayer=1, epoch=300, patience=50, history=24, patch_size=24, stride=24, logmode='a', lr=0.001, w_decay=0.0, batch_size=256, save='experiments/', load=None, seed=1, dataset='ushcn', quantization=0.0, model='tPatchGNN', outlayer='Linear', hid_dim=96, te_dim=10, node_dim=10, gpu='0', debug_internal=1, topk_err=10, data_sanity_batches=3, npatch=1, device=device(type='cuda'), PID=538186, n_months=48, pred_window=1, ndim=5)
INFO | data: input_dim=5 n_train_batches=63 n_val_batches=21 n_test_batches=21 quantization=0.0 history=24 patch_size=24 stride=24 npatch=1
INFO | SYSTEM | epoch=0 time=14.23s lr=0.001 grad_norm=0.082925 mask_ratio_lastbatch=0.097515 cuda_mem_alloc_mb=283.80 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3021.79
INFO | SYSTEM | epoch=1 time=14.11s lr=0.001 grad_norm=0.113665 mask_ratio_lastbatch=0.107686 cuda_mem_alloc_mb=283.81 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.42
INFO | SYSTEM | epoch=2 time=14.12s lr=0.001 grad_norm=0.136146 mask_ratio_lastbatch=0.103081 cuda_mem_alloc_mb=283.74 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.53
INFO | SYSTEM | epoch=3 time=12.34s lr=0.001 grad_norm=0.252664 mask_ratio_lastbatch=0.098729 cuda_mem_alloc_mb=284.08 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.53
INFO | SYSTEM | epoch=4 time=14.16s lr=0.001 grad_norm=0.565153 mask_ratio_lastbatch=0.098359 cuda_mem_alloc_mb=283.85 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
INFO | SYSTEM | epoch=5 time=14.14s lr=0.001 grad_norm=0.530062 mask_ratio_lastbatch=0.102055 cuda_mem_alloc_mb=283.84 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
INFO | SYSTEM | epoch=6 time=14.16s lr=0.001 grad_norm=0.280966 mask_ratio_lastbatch=0.104967 cuda_mem_alloc_mb=283.75 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
INFO | SYSTEM | epoch=7 time=14.15s lr=0.001 grad_norm=0.586264 mask_ratio_lastbatch=0.098752 cuda_mem_alloc_mb=283.78 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
INFO | SYSTEM | epoch=8 time=14.16s lr=0.001 grad_norm=0.468086 mask_ratio_lastbatch=0.101351 cuda_mem_alloc_mb=283.67 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
INFO | SYSTEM | epoch=9 time=14.27s lr=0.001 grad_norm=1.584786 mask_ratio_lastbatch=0.096979 cuda_mem_alloc_mb=283.77 cuda_mem_reserved_mb=5878.00 cuda_mem_max_alloc_mb=3028.71
