INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.808917 diff=0.546701 abs_err=0.546701
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.490596 diff=0.450957 abs_err=0.450957
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.324231 y_pred=0.767577 diff=0.443346 abs_err=0.443346
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.670168 y_pred=0.274538 diff=-0.395630 abs_err=0.395630
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.743767 y_pred=0.349495 diff=-0.394272 abs_err=0.394272
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=1 t=6 var_idx=9 tp=0.804451 y_true=0.358579 y_pred=0.749078 diff=0.390500 abs_err=0.390500
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.739735 y_pred=0.349440 diff=-0.390295 abs_err=0.390295
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=60 t=21 var_idx=10 tp=0.916229 y_true=0.205834 y_pred=0.592134 diff=0.386301 abs_err=0.386301
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=60 t=18 var_idx=10 tp=0.889222 y_true=0.206419 y_pred=0.592019 diff=0.385601 abs_err=0.385601
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=2 t=28 var_idx=0 tp=0.973243 y_true=0.304593 y_pred=0.685196 diff=0.380603 abs_err=0.380603
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=32 t=22 var_idx=4 tp=0.924481 y_true=0.464863 y_pred=0.464870 diff=0.000007 abs_err=0.000007
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=40 t=19 var_idx=6 tp=0.911228 y_true=0.810754 y_pred=0.810720 diff=-0.000034 abs_err=0.000034
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=48 t=7 var_idx=9 tp=0.809952 y_true=0.792034 y_pred=0.792181 diff=0.000147 abs_err=0.000147
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=2 var_idx=3 tp=0.763691 y_true=0.755550 y_pred=0.765688
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=5 var_idx=3 tp=0.790698 y_true=0.738569 y_pred=0.765945
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=6 var_idx=2 tp=0.797449 y_true=0.545803 y_pred=0.560935
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.768622 diff=0.506406 abs_err=0.506406
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.324231 y_pred=0.772260 diff=0.448029 abs_err=0.448029
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.743767 y_pred=0.370242 diff=-0.373525 abs_err=0.373525
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.739735 y_pred=0.370160 diff=-0.369574 abs_err=0.369574
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.670168 y_pred=0.309922 diff=-0.360246 abs_err=0.360246
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.396338 diff=0.356699 abs_err=0.356699
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.720162 y_pred=0.372531 diff=-0.347630 abs_err=0.347630
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.692128 y_pred=0.372663 diff=-0.319465 abs_err=0.319465
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=32 t=23 var_idx=2 tp=0.931233 y_true=0.747928 y_pred=0.437596 diff=-0.310332 abs_err=0.310332
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=60 t=21 var_idx=10 tp=0.916229 y_true=0.205834 y_pred=0.515599 diff=0.309765 abs_err=0.309765
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=15 t=22 var_idx=9 tp=0.926232 y_true=0.524993 y_pred=0.524999 diff=0.000006 abs_err=0.000006
INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=22 t=18 var_idx=0 tp=0.890473 y_true=0.417026 y_pred=0.417042 diff=0.000015 abs_err=0.000015
INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=21 t=22 var_idx=2 tp=0.951238 y_true=0.479606 y_pred=0.479623 diff=0.000017 abs_err=0.000017
