INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.839640 diff=0.577424 abs_err=0.577424
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.520245 diff=0.480607 abs_err=0.480607
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.324231 y_pred=0.790635 diff=0.466404 abs_err=0.466404
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=60 t=21 var_idx=10 tp=0.916229 y_true=0.205834 y_pred=0.628415 diff=0.422582 abs_err=0.422582
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=60 t=18 var_idx=10 tp=0.889222 y_true=0.206419 y_pred=0.628303 diff=0.421884 abs_err=0.421884
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=1 t=6 var_idx=9 tp=0.804451 y_true=0.358579 y_pred=0.777439 diff=0.418860 abs_err=0.418860
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=2 t=28 var_idx=0 tp=0.973243 y_true=0.304593 y_pred=0.716585 diff=0.411993 abs_err=0.411993
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.670168 y_pred=0.268393 diff=-0.401775 abs_err=0.401775
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=2 t=29 var_idx=9 tp=0.986747 y_true=0.289922 y_pred=0.684351 diff=0.394429 abs_err=0.394429
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.743767 y_pred=0.363928 diff=-0.379840 abs_err=0.379840
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=25 t=22 var_idx=0 tp=0.924481 y_true=0.489278 y_pred=0.489510 diff=0.000232 abs_err=0.000232
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=31 t=12 var_idx=2 tp=0.856964 y_true=0.463565 y_pred=0.463282 diff=-0.000283 abs_err=0.000283
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=1 t=30 var_idx=8 tp=0.986747 y_true=0.735703 y_pred=0.736207 diff=0.000504 abs_err=0.000504
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=2 var_idx=3 tp=0.763691 y_true=0.755550 y_pred=0.790836
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=7 var_idx=7 tp=0.804201 y_true=0.435217 y_pred=0.445434
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=20 var_idx=6 tp=0.912478 y_true=0.653786 y_pred=0.663522
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.761797 diff=0.499581 abs_err=0.499581
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.324231 y_pred=0.740906 diff=0.416675 abs_err=0.416675
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.743767 y_pred=0.358096 diff=-0.385672 abs_err=0.385672
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.739735 y_pred=0.358016 diff=-0.381719 abs_err=0.381719
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.670168 y_pred=0.301683 diff=-0.368485 abs_err=0.368485
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.720162 y_pred=0.363985 diff=-0.356177 abs_err=0.356177
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.391365 diff=0.351726 abs_err=0.351726
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=3 t=23 var_idx=10 tp=0.925982 y_true=0.806160 y_pred=0.477732 diff=-0.328428 abs_err=0.328428
INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=60 t=11 var_idx=9 tp=0.835209 y_true=0.692128 y_pred=0.364116 diff=-0.328012 abs_err=0.328012
INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=32 t=23 var_idx=2 tp=0.931233 y_true=0.747928 y_pred=0.421690 diff=-0.326238 abs_err=0.326238
INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=59 t=10 var_idx=10 tp=0.841960 y_true=0.481561 y_pred=0.481551 diff=-0.000010 abs_err=0.000010
