INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=28 t=17 var_idx=10 tp=0.917729 y_true=3.571157 y_pred=1.144898 diff=-2.426259 abs_err=2.426259
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=0 t=7 var_idx=6 tp=0.804201 y_true=4.108489 y_pred=1.746620 diff=-2.361869 abs_err=2.361869
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=0 t=0 var_idx=6 tp=0.750188 y_true=4.093217 y_pred=1.746181 diff=-2.347036 abs_err=2.347036
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=1.413673 y_pred=3.737783 diff=2.324110 abs_err=2.324110
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=0 t=13 var_idx=6 tp=0.858465 y_true=4.025798 y_pred=1.746810 diff=-2.278987 abs_err=2.278987
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.213703 y_pred=2.479233 diff=2.265530 abs_err=2.265530
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=60 t=18 var_idx=9 tp=0.889222 y_true=0.396922 y_pred=2.592945 diff=2.196023 abs_err=2.196023
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=60 t=21 var_idx=9 tp=0.916229 y_true=0.414801 y_pred=2.592835 diff=2.178035 abs_err=2.178035
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=1.678643 y_pred=3.840512 diff=2.161870 abs_err=2.161870
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=4 t=15 var_idx=9 tp=0.892223 y_true=0.207788 y_pred=2.324032 diff=2.116244 abs_err=2.116244
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=30 t=29 var_idx=4 tp=0.991998 y_true=1.094130 y_pred=1.093105 diff=-0.001025 abs_err=0.001025
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=15 t=31 var_idx=1 tp=0.993999 y_true=1.044799 y_pred=1.043378 diff=-0.001422 abs_err=0.001422
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=10 t=19 var_idx=11 tp=0.905976 y_true=0.869432 y_pred=0.867609 diff=-0.001824 abs_err=0.001824
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=3 var_idx=0 tp=0.770443 y_true=3.765904 y_pred=3.815938
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=6 var_idx=0 tp=0.797449 y_true=3.733145 y_pred=3.816054
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=6 var_idx=2 tp=0.797449 y_true=0.671501 y_pred=0.653256
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=1.413673 y_pred=4.307693 diff=2.894020 abs_err=2.894020
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=1.678643 y_pred=4.359110 diff=2.680468 abs_err=2.680468
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=3.767489 y_pred=1.133185 diff=-2.634305 abs_err=2.634305
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.213703 y_pred=2.215913 diff=2.002210 abs_err=2.002210
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=4.009846 y_pred=2.007711 diff=-2.002135 abs_err=2.002135
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=3.988104 y_pred=2.008214 diff=-1.979891 abs_err=1.979891
