INFO | SYSTEM | epoch=0 time=10.47s lr=0.001 grad_norm=0.062661 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1736.00 cuda_mem_max_alloc_mb=579.27
INFO | SYSTEM | epoch=1 time=4.10s lr=0.001 grad_norm=0.171439 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=2 time=3.20s lr=0.001 grad_norm=0.087686 mask_ratio_lastbatch=0.232599 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=3 time=4.09s lr=0.001 grad_norm=0.027065 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=4 time=3.22s lr=0.001 grad_norm=0.144428 mask_ratio_lastbatch=0.225260 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=5 time=4.11s lr=0.001 grad_norm=0.045729 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=6 time=4.12s lr=0.001 grad_norm=0.230400 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=7 time=3.20s lr=0.001 grad_norm=0.047589 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=8 time=3.23s lr=0.001 grad_norm=0.006974 mask_ratio_lastbatch=0.231416 cuda_mem_alloc_mb=88.81 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=9 time=3.22s lr=0.001 grad_norm=0.068504 mask_ratio_lastbatch=0.231771 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=10 time=3.21s lr=0.001 grad_norm=0.069154 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=11 time=3.25s lr=0.001 grad_norm=0.209897 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=12 time=4.19s lr=0.001 grad_norm=0.052892 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=13 time=3.23s lr=0.001 grad_norm=0.096340 mask_ratio_lastbatch=0.225142 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=14 time=4.12s lr=0.001 grad_norm=0.065900 mask_ratio_lastbatch=0.230942 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=15 time=3.32s lr=0.001 grad_norm=0.029710 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=16 time=3.22s lr=0.001 grad_norm=0.019668 mask_ratio_lastbatch=0.228220 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=17 time=3.23s lr=0.001 grad_norm=0.113621 mask_ratio_lastbatch=0.230942 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=18 time=3.21s lr=0.001 grad_norm=0.178093 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=19 time=4.11s lr=0.001 grad_norm=0.141271 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=20 time=3.20s lr=0.001 grad_norm=0.166159 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=21 time=3.20s lr=0.001 grad_norm=0.055885 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=22 time=4.12s lr=0.001 grad_norm=0.005014 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=23 time=3.21s lr=0.001 grad_norm=0.013810 mask_ratio_lastbatch=0.226207 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=24 time=3.19s lr=0.001 grad_norm=0.061723 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=25 time=3.23s lr=0.001 grad_norm=0.060787 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
INFO | SYSTEM | epoch=26 time=3.23s lr=0.001 grad_norm=0.075463 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=88.73 cuda_mem_reserved_mb=1738.00 cuda_mem_max_alloc_mb=579.46
