INFO | SYSTEM | epoch=0 time=9.68s lr=0.001 grad_norm=0.168225 mask_ratio_lastbatch=0.224432 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=682.00 cuda_mem_max_alloc_mb=251.91
INFO | SYSTEM | epoch=1 time=4.27s lr=0.001 grad_norm=0.095574 mask_ratio_lastbatch=0.233643 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=684.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=2 time=4.32s lr=0.001 grad_norm=0.039519 mask_ratio_lastbatch=0.224035 cuda_mem_alloc_mb=84.49 cuda_mem_reserved_mb=684.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=3 time=3.81s lr=0.001 grad_norm=0.114904 mask_ratio_lastbatch=0.225852 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=684.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=4 time=3.79s lr=0.001 grad_norm=0.026838 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=684.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=5 time=3.83s lr=0.001 grad_norm=0.036095 mask_ratio_lastbatch=0.233398 cuda_mem_alloc_mb=84.47 cuda_mem_reserved_mb=684.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=6 time=4.29s lr=0.001 grad_norm=0.102823 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=7 time=3.79s lr=0.001 grad_norm=0.023988 mask_ratio_lastbatch=0.226326 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=8 time=4.41s lr=0.001 grad_norm=0.071037 mask_ratio_lastbatch=0.226562 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=9 time=4.29s lr=0.001 grad_norm=0.015521 mask_ratio_lastbatch=0.232244 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=10 time=3.78s lr=0.001 grad_norm=0.097543 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=11 time=4.30s lr=0.001 grad_norm=0.172247 mask_ratio_lastbatch=0.237305 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.88
INFO | SYSTEM | epoch=12 time=3.78s lr=0.001 grad_norm=0.055852 mask_ratio_lastbatch=0.233398 cuda_mem_alloc_mb=84.47 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.89
INFO | SYSTEM | epoch=13 time=3.77s lr=0.001 grad_norm=0.055130 mask_ratio_lastbatch=0.232718 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=258.89
INFO | SYSTEM | epoch=14 time=3.93s lr=0.001 grad_norm=0.095757 mask_ratio_lastbatch=0.235840 cuda_mem_alloc_mb=84.47 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=259.89
INFO | SYSTEM | epoch=15 time=4.57s lr=0.001 grad_norm=0.146392 mask_ratio_lastbatch=0.234375 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=259.89
INFO | SYSTEM | epoch=16 time=4.27s lr=0.001 grad_norm=0.060394 mask_ratio_lastbatch=0.233902 cuda_mem_alloc_mb=84.48 cuda_mem_reserved_mb=686.00 cuda_mem_max_alloc_mb=259.89
