INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=0 t=16 var_idx=3 tp=0.894224 y_true=1.533539 y_pred=3.164514 diff=1.630974 abs_err=1.630974
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=6 t=8 var_idx=6 tp=0.819705 y_true=3.894900 y_pred=2.433359 diff=-1.461541 abs_err=1.461541
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=0 t=20 var_idx=0 tp=0.934734 y_true=1.822188 y_pred=3.269997 diff=1.447809 abs_err=1.447809
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=0 t=23 var_idx=9 tp=0.954989 y_true=1.444315 y_pred=2.851187 diff=1.406871 abs_err=1.406871
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=0 t=26 var_idx=3 tp=0.975244 y_true=1.810016 y_pred=3.172868 diff=1.362853 abs_err=1.362853
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=0 t=28 var_idx=6 tp=0.995499 y_true=1.648428 y_pred=3.000851 diff=1.352422 abs_err=1.352422
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=0 t=22 var_idx=3 tp=0.948237 y_true=1.832007 y_pred=3.170130 diff=1.338123 abs_err=1.338123
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=0 t=25 var_idx=6 tp=0.968492 y_true=1.703456 y_pred=2.997438 diff=1.293982 abs_err=1.293982
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=23 t=22 var_idx=10 tp=0.932733 y_true=0.300540 y_pred=1.542954 diff=1.242414 abs_err=1.242414
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=0 t=21 var_idx=6 tp=0.941485 y_true=1.772276 y_pred=2.993960 diff=1.221684 abs_err=1.221684
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=22 t=1 var_idx=0 tp=0.756939 y_true=3.114069 y_pred=3.114068 diff=-0.000000 abs_err=0.000000
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=13 t=24 var_idx=10 tp=0.946237 y_true=1.507328 y_pred=1.507339 diff=0.000011 abs_err=0.000011
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=9 t=21 var_idx=10 tp=0.921230 y_true=1.583138 y_pred=1.583121 diff=-0.000017 abs_err=0.000017
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=0 var_idx=7 tp=0.752188 y_true=1.883384 y_pred=1.889624
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=0 var_idx=8 tp=0.752188 y_true=1.263881 y_pred=1.244097
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=1 var_idx=4 tp=0.758940 y_true=2.061046 y_pred=1.965759
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=6 t=8 var_idx=6 tp=0.819705 y_true=3.894900 y_pred=2.286766 diff=-1.608134 abs_err=1.608134
