INFO | SYSTEM | epoch=0 time=9.07s lr=0.001 grad_norm=0.021632 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1644.00 cuda_mem_max_alloc_mb=525.03
INFO | SYSTEM | epoch=1 time=3.36s lr=0.001 grad_norm=0.028887 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1644.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=2 time=3.35s lr=0.001 grad_norm=0.052529 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=3 time=3.35s lr=0.001 grad_norm=0.062304 mask_ratio_lastbatch=0.227154 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=4 time=2.93s lr=0.001 grad_norm=0.097152 mask_ratio_lastbatch=0.231889 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=5 time=2.93s lr=0.001 grad_norm=0.207620 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=6 time=3.36s lr=0.001 grad_norm=0.016973 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.49
INFO | SYSTEM | epoch=7 time=3.37s lr=0.001 grad_norm=0.075942 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.57
INFO | SYSTEM | epoch=8 time=2.94s lr=0.001 grad_norm=0.024779 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.57
INFO | SYSTEM | epoch=9 time=3.51s lr=0.001 grad_norm=0.077109 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.57
INFO | SYSTEM | epoch=10 time=3.00s lr=0.001 grad_norm=0.055215 mask_ratio_lastbatch=0.231771 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=534.57
INFO | SYSTEM | epoch=11 time=3.00s lr=0.001 grad_norm=0.062873 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=12 time=3.00s lr=0.001 grad_norm=0.176803 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=13 time=2.98s lr=0.001 grad_norm=0.036135 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=14 time=3.00s lr=0.001 grad_norm=0.088728 mask_ratio_lastbatch=0.225024 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=15 time=3.42s lr=0.001 grad_norm=0.033508 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=16 time=3.39s lr=0.001 grad_norm=0.007537 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=17 time=2.99s lr=0.001 grad_norm=0.079875 mask_ratio_lastbatch=0.232599 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=18 time=2.96s lr=0.001 grad_norm=0.084942 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=19 time=2.96s lr=0.001 grad_norm=0.081958 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=20 time=2.96s lr=0.001 grad_norm=0.021446 mask_ratio_lastbatch=0.232955 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=21 time=3.39s lr=0.001 grad_norm=0.010924 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=88.75 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=22 time=2.95s lr=0.001 grad_norm=0.109043 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=23 time=2.98s lr=0.001 grad_norm=0.089991 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=24 time=3.00s lr=0.001 grad_norm=0.034602 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=25 time=2.97s lr=0.001 grad_norm=0.095755 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=26 time=3.00s lr=0.001 grad_norm=0.006574 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=27 time=2.99s lr=0.001 grad_norm=0.039473 mask_ratio_lastbatch=0.229995 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=28 time=3.00s lr=0.001 grad_norm=0.053631 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
INFO | SYSTEM | epoch=29 time=3.01s lr=0.001 grad_norm=0.049744 mask_ratio_lastbatch=0.226799 cuda_mem_alloc_mb=88.74 cuda_mem_reserved_mb=1646.00 cuda_mem_max_alloc_mb=535.72
