INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=28 t=17 var_idx=10 tp=0.917729 y_true=3.571157 y_pred=1.185993 diff=-2.385164 abs_err=2.385164
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=0 t=7 var_idx=6 tp=0.804201 y_true=4.108489 y_pred=1.764798 diff=-2.343691 abs_err=2.343691
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=0 t=0 var_idx=6 tp=0.750188 y_true=4.093217 y_pred=1.764370 diff=-2.328847 abs_err=2.328847
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=1.413673 y_pred=3.686487 diff=2.272813 abs_err=2.272813
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=0 t=13 var_idx=6 tp=0.858465 y_true=4.025798 y_pred=1.764975 diff=-2.260823 abs_err=2.260823
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.213703 y_pred=2.433716 diff=2.220013 abs_err=2.220013
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=60 t=18 var_idx=9 tp=0.889222 y_true=0.396922 y_pred=2.558146 diff=2.161225 abs_err=2.161225
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=60 t=21 var_idx=9 tp=0.916229 y_true=0.414801 y_pred=2.558038 diff=2.143238 abs_err=2.143238
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=1.678643 y_pred=3.770616 diff=2.091973 abs_err=2.091973
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=4 t=15 var_idx=9 tp=0.892223 y_true=0.207788 y_pred=2.293209 diff=2.085421 abs_err=2.085421
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=52 t=23 var_idx=8 tp=0.938485 y_true=0.713019 y_pred=0.712966 diff=-0.000053 abs_err=0.000053
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=27 t=21 var_idx=8 tp=0.917729 y_true=0.781116 y_pred=0.781222 diff=0.000106 abs_err=0.000106
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=51 t=20 var_idx=8 tp=0.918230 y_true=0.663506 y_pred=0.663760 diff=0.000254 abs_err=0.000254
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=3 var_idx=0 tp=0.770443 y_true=3.765904 y_pred=3.788199
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=6 var_idx=0 tp=0.797449 y_true=3.733145 y_pred=3.788362
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=6 var_idx=2 tp=0.797449 y_true=0.671501 y_pred=0.703585
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=1.413673 y_pred=4.430122 diff=3.016449 abs_err=3.016449
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=1.678643 y_pred=4.486617 diff=2.807974 abs_err=2.807974
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=3.767489 y_pred=1.203944 diff=-2.563545 abs_err=2.563545
