INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=171 t=4 var_idx=1 tp=0.568000 y_true=8.633243 y_pred=0.142980 diff=-8.490262 abs_err=8.490262
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=198 t=2 var_idx=0 tp=0.632000 y_true=6.679994 y_pred=0.019679 diff=-6.660314 abs_err=6.660314
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=116 t=2 var_idx=0 tp=0.926000 y_true=6.106289 y_pred=-0.131734 diff=-6.238023 abs_err=6.238023
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=61 t=2 var_idx=1 tp=0.784000 y_true=5.128757 y_pred=0.266762 diff=-4.861995 abs_err=4.861995
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=183 t=3 var_idx=1 tp=0.825000 y_true=5.128757 y_pred=0.324912 diff=-4.803846 abs_err=4.803846
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=133 t=0 var_idx=1 tp=0.771000 y_true=4.778309 y_pred=0.112304 diff=-4.666005 abs_err=4.666005
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=176 t=0 var_idx=0 tp=0.667000 y_true=4.283935 y_pred=-0.120341 diff=-4.404276 abs_err=4.404275
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=152 t=3 var_idx=0 tp=0.677000 y_true=4.385177 y_pred=0.113801 diff=-4.271376 abs_err=4.271376
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=156 t=5 var_idx=0 tp=0.757000 y_true=3.912714 y_pred=-0.057762 diff=-3.970476 abs_err=3.970476
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=2 t=4 var_idx=2 tp=0.558500 y_true=3.178822 y_pred=-0.054874 diff=-3.233696 abs_err=3.233696
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=7 t=10 var_idx=2 tp=0.659000 y_true=-0.173762 y_pred=-0.173428 diff=0.000334 abs_err=0.000334
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=8 t=3 var_idx=2 tp=0.681000 y_true=-0.173762 y_pred=-0.173336 diff=0.000426 abs_err=0.000426
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=7 t=9 var_idx=2 tp=0.658000 y_true=-0.173762 y_pred=-0.173323 diff=0.000439 abs_err=0.000439
