INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.494093 diff=0.454454 abs_err=0.454454
INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=4 t=15 var_idx=9 tp=0.892223 y_true=0.038542 y_pred=0.470961 diff=0.432419 abs_err=0.432419
INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=28 t=17 var_idx=10 tp=0.917729 y_true=0.911302 y_pred=0.480405 diff=-0.430897 abs_err=0.430897
INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=60 t=18 var_idx=9 tp=0.889222 y_true=0.073623 y_pred=0.490516 diff=0.416893 abs_err=0.416893
INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=60 t=21 var_idx=9 tp=0.916229 y_true=0.076939 y_pred=0.490534 diff=0.413595 abs_err=0.413595
INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=3 t=23 var_idx=11 tp=0.925982 y_true=0.941412 y_pred=0.542350 diff=-0.399062 abs_err=0.399062
INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.630299 diff=0.368083 abs_err=0.368083
INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=4 t=15 var_idx=11 tp=0.892223 y_true=0.927668 y_pred=0.562131 diff=-0.365538 abs_err=0.365538
INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=3 t=23 var_idx=10 tp=0.925982 y_true=0.806160 y_pred=0.459414 diff=-0.346746 abs_err=0.346746
INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=32 t=20 var_idx=6 tp=0.910978 y_true=0.803406 y_pred=0.470546 diff=-0.332860 abs_err=0.332860
INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=38 t=1 var_idx=7 tp=0.762441 y_true=0.451190 y_pred=0.451183 diff=-0.000007 abs_err=0.000007
INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=38 t=18 var_idx=10 tp=0.904476 y_true=0.450842 y_pred=0.450822 diff=-0.000020 abs_err=0.000020
INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=27 t=18 var_idx=9 tp=0.897474 y_true=0.528437 y_pred=0.528416 diff=-0.000021 abs_err=0.000021
INFO | TOP_OK | split=test epoch=0 rank=1/3 b=0 t=1 var_idx=10 tp=0.756939 y_true=0.479089 y_pred=0.468631
INFO | TOP_OK | split=test epoch=0 rank=2/3 b=0 t=4 var_idx=9 tp=0.783946 y_true=0.627416 y_pred=0.633360
INFO | TOP_OK | split=test epoch=0 rank=3/3 b=0 t=5 var_idx=5 tp=0.790698 y_true=0.580565 y_pred=0.575267
INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=47 t=28 var_idx=9 tp=0.978995 y_true=0.262216 y_pred=0.790570 diff=0.528354 abs_err=0.528354
INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=47 t=24 var_idx=6 tp=0.945236 y_true=0.324231 y_pred=0.766670 diff=0.442439 abs_err=0.442439
INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=9 t=23 var_idx=9 tp=0.939735 y_true=0.743767 y_pred=0.370557 diff=-0.373211 abs_err=0.373211
INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=7 t=7 var_idx=0 tp=0.804451 y_true=0.670168 y_pred=0.299714 diff=-0.370454 abs_err=0.370454
INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=9 t=19 var_idx=9 tp=0.912728 y_true=0.739735 y_pred=0.370556 diff=-0.369178 abs_err=0.369178
INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=60 t=7 var_idx=9 tp=0.808202 y_true=0.720162 y_pred=0.372139 diff=-0.348023 abs_err=0.348023
INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=3 t=23 var_idx=9 tp=0.925982 y_true=0.039639 y_pred=0.379547 diff=0.339908 abs_err=0.339908
INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=3 t=23 var_idx=10 tp=0.925982 y_true=0.806160 y_pred=0.484136 diff=-0.322024 abs_err=0.322024
