2025-12-22 02:52:52,094 | INFO | SYSTEM | epoch=0 time=5.53s lr=0.001 grad_norm=11.873207 mask_ratio_lastbatch=0.227450 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5424.00 cuda_mem_max_alloc_mb=2587.88
2025-12-22 02:52:56,932 | INFO | SYSTEM | epoch=1 time=4.84s lr=0.001 grad_norm=11.430896 mask_ratio_lastbatch=0.229818 cuda_mem_alloc_mb=103.29 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.33
2025-12-22 02:53:01,776 | INFO | SYSTEM | epoch=2 time=4.84s lr=0.001 grad_norm=11.536428 mask_ratio_lastbatch=0.230173 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.33
2025-12-22 02:53:06,595 | INFO | SYSTEM | epoch=3 time=4.82s lr=0.001 grad_norm=11.473726 mask_ratio_lastbatch=0.226385 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.33
2025-12-22 02:53:10,829 | INFO | SYSTEM | epoch=4 time=4.23s lr=0.001 grad_norm=11.543002 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.33
2025-12-22 02:53:15,688 | INFO | SYSTEM | epoch=5 time=4.86s lr=0.001 grad_norm=11.499002 mask_ratio_lastbatch=0.223690 cuda_mem_alloc_mb=102.95 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.34
2025-12-22 02:53:19,911 | INFO | SYSTEM | epoch=6 time=4.22s lr=0.001 grad_norm=11.575770 mask_ratio_lastbatch=0.227391 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.34
2025-12-22 02:53:24,724 | INFO | SYSTEM | epoch=7 time=4.81s lr=0.001 grad_norm=11.448440 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.34
2025-12-22 02:53:28,983 | INFO | SYSTEM | epoch=8 time=4.26s lr=0.001 grad_norm=11.577677 mask_ratio_lastbatch=0.228516 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:33,237 | INFO | SYSTEM | epoch=9 time=4.25s lr=0.001 grad_norm=11.531422 mask_ratio_lastbatch=0.227095 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:37,519 | INFO | SYSTEM | epoch=10 time=4.28s lr=0.001 grad_norm=11.482437 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:41,774 | INFO | SYSTEM | epoch=11 time=4.25s lr=0.001 grad_norm=11.651133 mask_ratio_lastbatch=0.222312 cuda_mem_alloc_mb=102.95 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:46,040 | INFO | SYSTEM | epoch=12 time=4.27s lr=0.001 grad_norm=11.542794 mask_ratio_lastbatch=0.230942 cuda_mem_alloc_mb=103.29 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:50,307 | INFO | SYSTEM | epoch=13 time=4.27s lr=0.001 grad_norm=11.556510 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:54,571 | INFO | SYSTEM | epoch=14 time=4.26s lr=0.001 grad_norm=11.569344 mask_ratio_lastbatch=0.230528 cuda_mem_alloc_mb=103.29 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:53:59,397 | INFO | SYSTEM | epoch=15 time=4.83s lr=0.001 grad_norm=11.525074 mask_ratio_lastbatch=0.227509 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:03,662 | INFO | SYSTEM | epoch=16 time=4.26s lr=0.001 grad_norm=11.556683 mask_ratio_lastbatch=0.228397 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:08,490 | INFO | SYSTEM | epoch=17 time=4.83s lr=0.001 grad_norm=11.516900 mask_ratio_lastbatch=0.229581 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:12,732 | INFO | SYSTEM | epoch=18 time=4.24s lr=0.001 grad_norm=11.620264 mask_ratio_lastbatch=0.227569 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:17,569 | INFO | SYSTEM | epoch=19 time=4.84s lr=0.001 grad_norm=11.443869 mask_ratio_lastbatch=0.222656 cuda_mem_alloc_mb=102.95 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:21,863 | INFO | SYSTEM | epoch=20 time=4.29s lr=0.001 grad_norm=11.593697 mask_ratio_lastbatch=0.221335 cuda_mem_alloc_mb=103.31 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:26,105 | INFO | SYSTEM | epoch=21 time=4.24s lr=0.001 grad_norm=11.585254 mask_ratio_lastbatch=0.226622 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:30,352 | INFO | SYSTEM | epoch=22 time=4.25s lr=0.001 grad_norm=11.505051 mask_ratio_lastbatch=0.229463 cuda_mem_alloc_mb=102.94 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
2025-12-22 02:54:34,618 | INFO | SYSTEM | epoch=23 time=4.27s lr=0.001 grad_norm=11.609418 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=103.29 cuda_mem_reserved_mb=5428.00 cuda_mem_max_alloc_mb=2591.36
