2025-12-22 02:01:41,710 | INFO | SYSTEM | epoch=0 time=4.87s lr=0.001 grad_norm=4.228877 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=96.60 cuda_mem_reserved_mb=1948.00 cuda_mem_max_alloc_mb=986.37
2025-12-22 02:01:45,929 | INFO | SYSTEM | epoch=1 time=4.22s lr=0.001 grad_norm=4.265218 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=96.60 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:01:50,161 | INFO | SYSTEM | epoch=2 time=4.23s lr=0.001 grad_norm=4.196468 mask_ratio_lastbatch=0.230942 cuda_mem_alloc_mb=96.60 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:01:53,916 | INFO | SYSTEM | epoch=3 time=3.75s lr=0.001 grad_norm=4.241654 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:01:58,133 | INFO | SYSTEM | epoch=4 time=4.22s lr=0.001 grad_norm=4.210556 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=96.60 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:01,868 | INFO | SYSTEM | epoch=5 time=3.73s lr=0.001 grad_norm=4.264590 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:05,608 | INFO | SYSTEM | epoch=6 time=3.74s lr=0.001 grad_norm=4.240371 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:09,779 | INFO | SYSTEM | epoch=7 time=4.17s lr=0.001 grad_norm=4.219445 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=96.60 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:13,741 | INFO | SYSTEM | epoch=8 time=3.84s lr=0.001 grad_norm=4.272098 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:17,470 | INFO | SYSTEM | epoch=9 time=3.72s lr=0.001 grad_norm=4.315603 mask_ratio_lastbatch=0.225497 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=3540.00 cuda_mem_max_alloc_mb=987.65
2025-12-22 02:02:21,203 | INFO | SYSTEM | epoch=10 time=3.73s lr=0.001 grad_norm=4.270708 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=96.42 cuda_mem_reserved_mb=4350.00 cuda_mem_max_alloc_mb=987.65
