2025-12-21 23:49:57,864 | INFO | SYSTEM | epoch=0 time=7.21s lr=0.0001 grad_norm=27.571104 mask_ratio_lastbatch=0.231771 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3054.00 cuda_mem_max_alloc_mb=1950.35
2025-12-21 23:50:04,369 | INFO | SYSTEM | epoch=1 time=6.50s lr=0.0001 grad_norm=27.189532 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3256.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:10,881 | INFO | SYSTEM | epoch=2 time=6.51s lr=0.0001 grad_norm=27.225084 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3460.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:17,413 | INFO | SYSTEM | epoch=3 time=6.53s lr=0.0001 grad_norm=27.166449 mask_ratio_lastbatch=0.236694 cuda_mem_alloc_mb=99.79 cuda_mem_reserved_mb=3460.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:23,906 | INFO | SYSTEM | epoch=4 time=6.49s lr=0.0001 grad_norm=27.460447 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3460.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:30,361 | INFO | SYSTEM | epoch=5 time=6.45s lr=0.0001 grad_norm=27.367802 mask_ratio_lastbatch=0.223460 cuda_mem_alloc_mb=99.81 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:36,836 | INFO | SYSTEM | epoch=6 time=6.47s lr=0.0001 grad_norm=27.412465 mask_ratio_lastbatch=0.229048 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.55
2025-12-21 23:50:43,309 | INFO | SYSTEM | epoch=7 time=6.47s lr=0.0001 grad_norm=27.403901 mask_ratio_lastbatch=0.221852 cuda_mem_alloc_mb=99.81 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:50:49,773 | INFO | SYSTEM | epoch=8 time=6.46s lr=0.0001 grad_norm=27.580131 mask_ratio_lastbatch=0.220244 cuda_mem_alloc_mb=99.81 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:50:56,252 | INFO | SYSTEM | epoch=9 time=6.48s lr=0.0001 grad_norm=27.551205 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:02,027 | INFO | SYSTEM | epoch=10 time=5.77s lr=0.0001 grad_norm=27.489702 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:08,519 | INFO | SYSTEM | epoch=11 time=6.49s lr=0.0001 grad_norm=27.537782 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:14,996 | INFO | SYSTEM | epoch=12 time=6.48s lr=0.0001 grad_norm=27.529246 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:21,463 | INFO | SYSTEM | epoch=13 time=6.47s lr=0.0001 grad_norm=27.643994 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:27,960 | INFO | SYSTEM | epoch=14 time=6.50s lr=0.0001 grad_norm=27.643639 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:33,747 | INFO | SYSTEM | epoch=15 time=5.79s lr=0.0001 grad_norm=27.592911 mask_ratio_lastbatch=0.224669 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:40,233 | INFO | SYSTEM | epoch=16 time=6.49s lr=0.0001 grad_norm=27.645235 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:46,716 | INFO | SYSTEM | epoch=17 time=6.48s lr=0.0001 grad_norm=27.674011 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:52,500 | INFO | SYSTEM | epoch=18 time=5.78s lr=0.0001 grad_norm=27.662026 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:51:58,294 | INFO | SYSTEM | epoch=19 time=5.79s lr=0.0001 grad_norm=27.649297 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:52:04,057 | INFO | SYSTEM | epoch=20 time=5.76s lr=0.0001 grad_norm=27.622987 mask_ratio_lastbatch=0.229048 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
2025-12-21 23:52:09,840 | INFO | SYSTEM | epoch=21 time=5.78s lr=0.0001 grad_norm=27.602914 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=99.80 cuda_mem_reserved_mb=3664.00 cuda_mem_max_alloc_mb=1951.56
