2025-12-22 02:23:29,983 | INFO | SYSTEM | epoch=0 time=8.67s lr=0.001 grad_norm=10.183614 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5304.00 cuda_mem_max_alloc_mb=2990.94
2025-12-22 02:23:37,941 | INFO | SYSTEM | epoch=1 time=7.96s lr=0.001 grad_norm=10.231112 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.49
2025-12-22 02:23:45,978 | INFO | SYSTEM | epoch=2 time=8.04s lr=0.001 grad_norm=10.332371 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.49
2025-12-22 02:23:53,977 | INFO | SYSTEM | epoch=3 time=8.00s lr=0.001 grad_norm=10.263480 mask_ratio_lastbatch=0.227509 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.49
2025-12-22 02:24:01,103 | INFO | SYSTEM | epoch=4 time=7.13s lr=0.001 grad_norm=10.428269 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.50
2025-12-22 02:24:09,112 | INFO | SYSTEM | epoch=5 time=8.01s lr=0.001 grad_norm=10.107425 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.50
2025-12-22 02:24:17,131 | INFO | SYSTEM | epoch=6 time=8.02s lr=0.001 grad_norm=10.160288 mask_ratio_lastbatch=0.220818 cuda_mem_alloc_mb=100.83 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:24:24,259 | INFO | SYSTEM | epoch=7 time=7.13s lr=0.001 grad_norm=10.256918 mask_ratio_lastbatch=0.232599 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:24:32,237 | INFO | SYSTEM | epoch=8 time=7.98s lr=0.001 grad_norm=10.106409 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:24:39,363 | INFO | SYSTEM | epoch=9 time=7.13s lr=0.001 grad_norm=10.165813 mask_ratio_lastbatch=0.229995 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:24:46,497 | INFO | SYSTEM | epoch=10 time=7.13s lr=0.001 grad_norm=10.278906 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:24:53,649 | INFO | SYSTEM | epoch=11 time=7.15s lr=0.001 grad_norm=10.307548 mask_ratio_lastbatch=0.227509 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:01,665 | INFO | SYSTEM | epoch=12 time=8.02s lr=0.001 grad_norm=10.034032 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:08,797 | INFO | SYSTEM | epoch=13 time=7.13s lr=0.001 grad_norm=10.191729 mask_ratio_lastbatch=0.229285 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:15,909 | INFO | SYSTEM | epoch=14 time=7.11s lr=0.001 grad_norm=10.155854 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:23,044 | INFO | SYSTEM | epoch=15 time=7.14s lr=0.001 grad_norm=10.129281 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:30,198 | INFO | SYSTEM | epoch=16 time=7.15s lr=0.001 grad_norm=10.187405 mask_ratio_lastbatch=0.225852 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:37,338 | INFO | SYSTEM | epoch=17 time=7.14s lr=0.001 grad_norm=10.127090 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:44,483 | INFO | SYSTEM | epoch=18 time=7.14s lr=0.001 grad_norm=10.148908 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:52,508 | INFO | SYSTEM | epoch=19 time=8.02s lr=0.001 grad_norm=10.081314 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:25:59,652 | INFO | SYSTEM | epoch=20 time=7.14s lr=0.001 grad_norm=10.151149 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=101.00 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:06,793 | INFO | SYSTEM | epoch=21 time=7.14s lr=0.001 grad_norm=10.189072 mask_ratio_lastbatch=0.233546 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:13,943 | INFO | SYSTEM | epoch=22 time=7.15s lr=0.001 grad_norm=10.120853 mask_ratio_lastbatch=0.230824 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:21,099 | INFO | SYSTEM | epoch=23 time=7.16s lr=0.001 grad_norm=10.141541 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:28,269 | INFO | SYSTEM | epoch=24 time=7.17s lr=0.001 grad_norm=10.099503 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:35,391 | INFO | SYSTEM | epoch=25 time=7.12s lr=0.001 grad_norm=10.174322 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:42,546 | INFO | SYSTEM | epoch=26 time=7.15s lr=0.001 grad_norm=10.194785 mask_ratio_lastbatch=0.231416 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:49,712 | INFO | SYSTEM | epoch=27 time=7.17s lr=0.001 grad_norm=10.042732 mask_ratio_lastbatch=0.230114 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:26:56,879 | INFO | SYSTEM | epoch=28 time=7.17s lr=0.0005 grad_norm=10.135239 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:04,036 | INFO | SYSTEM | epoch=29 time=7.16s lr=0.0005 grad_norm=10.119432 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:11,188 | INFO | SYSTEM | epoch=30 time=7.15s lr=0.0005 grad_norm=10.066594 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:18,333 | INFO | SYSTEM | epoch=31 time=7.14s lr=0.0005 grad_norm=10.040171 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:25,508 | INFO | SYSTEM | epoch=32 time=7.17s lr=0.0005 grad_norm=10.150939 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=101.00 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:32,645 | INFO | SYSTEM | epoch=33 time=7.14s lr=0.0005 grad_norm=10.083716 mask_ratio_lastbatch=0.231416 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:39,781 | INFO | SYSTEM | epoch=34 time=7.14s lr=0.0005 grad_norm=10.057377 mask_ratio_lastbatch=0.236572 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:46,943 | INFO | SYSTEM | epoch=35 time=7.16s lr=0.0005 grad_norm=9.985416 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:27:54,081 | INFO | SYSTEM | epoch=36 time=7.14s lr=0.0005 grad_norm=10.130184 mask_ratio_lastbatch=0.225616 cuda_mem_alloc_mb=101.00 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
2025-12-22 02:28:01,226 | INFO | SYSTEM | epoch=37 time=7.14s lr=0.0005 grad_norm=10.118085 mask_ratio_lastbatch=0.226207 cuda_mem_alloc_mb=100.82 cuda_mem_reserved_mb=5306.00 cuda_mem_max_alloc_mb=2992.51
