2025-12-22 02:25:28,778 | INFO | SYSTEM | epoch=0 time=6.06s lr=0.001 grad_norm=3.663074 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=2956.00 cuda_mem_max_alloc_mb=1349.36
2025-12-22 02:25:34,150 | INFO | SYSTEM | epoch=1 time=5.37s lr=0.001 grad_norm=3.715340 mask_ratio_lastbatch=0.232363 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.91
2025-12-22 02:25:39,404 | INFO | SYSTEM | epoch=2 time=5.25s lr=0.001 grad_norm=3.676580 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.91
2025-12-22 02:25:44,215 | INFO | SYSTEM | epoch=3 time=4.81s lr=0.001 grad_norm=3.721250 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:25:49,043 | INFO | SYSTEM | epoch=4 time=4.83s lr=0.001 grad_norm=3.733247 mask_ratio_lastbatch=0.222312 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:25:53,730 | INFO | SYSTEM | epoch=5 time=4.69s lr=0.001 grad_norm=3.778418 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:25:59,189 | INFO | SYSTEM | epoch=6 time=5.46s lr=0.001 grad_norm=3.723651 mask_ratio_lastbatch=0.232244 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:04,263 | INFO | SYSTEM | epoch=7 time=5.07s lr=0.001 grad_norm=3.640337 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:08,923 | INFO | SYSTEM | epoch=8 time=4.66s lr=0.001 grad_norm=3.736402 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3758.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:13,694 | INFO | SYSTEM | epoch=9 time=4.77s lr=0.001 grad_norm=3.789757 mask_ratio_lastbatch=0.234863 cuda_mem_alloc_mb=98.04 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:19,134 | INFO | SYSTEM | epoch=10 time=5.44s lr=0.001 grad_norm=3.704647 mask_ratio_lastbatch=0.232126 cuda_mem_alloc_mb=98.05 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:24,073 | INFO | SYSTEM | epoch=11 time=4.94s lr=0.001 grad_norm=3.781260 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=98.23 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:28,899 | INFO | SYSTEM | epoch=12 time=4.83s lr=0.001 grad_norm=3.731881 mask_ratio_lastbatch=0.220588 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1350.92
2025-12-22 02:26:34,278 | INFO | SYSTEM | epoch=13 time=5.38s lr=0.001 grad_norm=3.796912 mask_ratio_lastbatch=0.222656 cuda_mem_alloc_mb=98.06 cuda_mem_reserved_mb=3760.00 cuda_mem_max_alloc_mb=1350.92
