2025-12-22 02:03:14,018 | INFO | SYSTEM | epoch=0 time=4.00s lr=0.001 grad_norm=10.133823 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=948.00 cuda_mem_max_alloc_mb=634.48
2025-12-22 02:03:17,262 | INFO | SYSTEM | epoch=1 time=3.24s lr=0.001 grad_norm=10.691653 mask_ratio_lastbatch=0.227983 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:20,525 | INFO | SYSTEM | epoch=2 time=3.26s lr=0.001 grad_norm=10.701654 mask_ratio_lastbatch=0.231652 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:23,797 | INFO | SYSTEM | epoch=3 time=3.27s lr=0.001 grad_norm=10.685651 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:27,579 | INFO | SYSTEM | epoch=4 time=3.78s lr=0.001 grad_norm=10.598918 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:30,469 | INFO | SYSTEM | epoch=5 time=2.89s lr=0.001 grad_norm=10.744362 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:33,396 | INFO | SYSTEM | epoch=6 time=2.93s lr=0.001 grad_norm=10.718455 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:36,312 | INFO | SYSTEM | epoch=7 time=2.92s lr=0.001 grad_norm=10.682278 mask_ratio_lastbatch=0.226207 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:39,161 | INFO | SYSTEM | epoch=8 time=2.85s lr=0.001 grad_norm=10.732111 mask_ratio_lastbatch=0.221967 cuda_mem_alloc_mb=95.32 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:42,056 | INFO | SYSTEM | epoch=9 time=2.89s lr=0.001 grad_norm=10.794086 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:44,940 | INFO | SYSTEM | epoch=10 time=2.88s lr=0.001 grad_norm=10.737193 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:47,862 | INFO | SYSTEM | epoch=11 time=2.92s lr=0.001 grad_norm=10.679704 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:51,479 | INFO | SYSTEM | epoch=12 time=3.62s lr=0.001 grad_norm=10.715104 mask_ratio_lastbatch=0.228812 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:54,451 | INFO | SYSTEM | epoch=13 time=2.97s lr=0.001 grad_norm=10.781077 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:03:57,710 | INFO | SYSTEM | epoch=14 time=3.26s lr=0.001 grad_norm=10.695355 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:00,975 | INFO | SYSTEM | epoch=15 time=3.26s lr=0.001 grad_norm=10.623303 mask_ratio_lastbatch=0.226562 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:03,915 | INFO | SYSTEM | epoch=16 time=2.94s lr=0.001 grad_norm=10.751335 mask_ratio_lastbatch=0.231179 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:06,833 | INFO | SYSTEM | epoch=17 time=2.92s lr=0.001 grad_norm=10.722482 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:09,754 | INFO | SYSTEM | epoch=18 time=2.92s lr=0.001 grad_norm=10.840120 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=950.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:12,683 | INFO | SYSTEM | epoch=19 time=2.93s lr=0.001 grad_norm=10.770646 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:15,610 | INFO | SYSTEM | epoch=20 time=2.93s lr=0.001 grad_norm=10.814204 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:18,844 | INFO | SYSTEM | epoch=21 time=3.23s lr=0.001 grad_norm=10.703904 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:21,770 | INFO | SYSTEM | epoch=22 time=2.93s lr=0.001 grad_norm=10.767171 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:24,683 | INFO | SYSTEM | epoch=23 time=2.91s lr=0.001 grad_norm=10.740286 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:27,609 | INFO | SYSTEM | epoch=24 time=2.93s lr=0.001 grad_norm=10.746135 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:30,850 | INFO | SYSTEM | epoch=25 time=3.24s lr=0.001 grad_norm=10.779528 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:33,729 | INFO | SYSTEM | epoch=26 time=2.88s lr=0.001 grad_norm=10.763205 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:36,645 | INFO | SYSTEM | epoch=27 time=2.92s lr=0.001 grad_norm=10.843513 mask_ratio_lastbatch=0.222426 cuda_mem_alloc_mb=95.32 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:39,573 | INFO | SYSTEM | epoch=28 time=2.93s lr=0.001 grad_norm=10.746595 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:42,805 | INFO | SYSTEM | epoch=29 time=3.23s lr=0.001 grad_norm=10.710852 mask_ratio_lastbatch=0.221278 cuda_mem_alloc_mb=95.32 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:45,683 | INFO | SYSTEM | epoch=30 time=2.88s lr=0.001 grad_norm=10.774777 mask_ratio_lastbatch=0.221709 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:48,567 | INFO | SYSTEM | epoch=31 time=2.88s lr=0.001 grad_norm=10.831791 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:51,456 | INFO | SYSTEM | epoch=32 time=2.89s lr=0.001 grad_norm=10.786707 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:54,372 | INFO | SYSTEM | epoch=33 time=2.92s lr=0.001 grad_norm=10.875214 mask_ratio_lastbatch=0.228101 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:04:57,252 | INFO | SYSTEM | epoch=34 time=2.88s lr=0.001 grad_norm=10.779195 mask_ratio_lastbatch=0.229048 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:00,142 | INFO | SYSTEM | epoch=35 time=2.89s lr=0.001 grad_norm=10.825827 mask_ratio_lastbatch=0.229640 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:03,045 | INFO | SYSTEM | epoch=36 time=2.90s lr=0.001 grad_norm=10.857553 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:05,970 | INFO | SYSTEM | epoch=37 time=2.92s lr=0.001 grad_norm=10.827837 mask_ratio_lastbatch=0.227628 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:08,906 | INFO | SYSTEM | epoch=38 time=2.93s lr=0.0005 grad_norm=10.892135 mask_ratio_lastbatch=0.227746 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:11,816 | INFO | SYSTEM | epoch=39 time=2.91s lr=0.0005 grad_norm=10.779397 mask_ratio_lastbatch=0.230232 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:14,694 | INFO | SYSTEM | epoch=40 time=2.88s lr=0.0005 grad_norm=10.791912 mask_ratio_lastbatch=0.230705 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:17,599 | INFO | SYSTEM | epoch=41 time=2.90s lr=0.0005 grad_norm=10.785816 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:20,501 | INFO | SYSTEM | epoch=42 time=2.90s lr=0.0005 grad_norm=10.867626 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:23,430 | INFO | SYSTEM | epoch=43 time=2.93s lr=0.0005 grad_norm=10.807580 mask_ratio_lastbatch=0.231297 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:26,310 | INFO | SYSTEM | epoch=44 time=2.88s lr=0.0005 grad_norm=10.857164 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:29,602 | INFO | SYSTEM | epoch=45 time=3.29s lr=0.0005 grad_norm=10.807893 mask_ratio_lastbatch=0.227865 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:32,879 | INFO | SYSTEM | epoch=46 time=3.28s lr=0.0005 grad_norm=10.747625 mask_ratio_lastbatch=0.226681 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:35,772 | INFO | SYSTEM | epoch=47 time=2.89s lr=0.0005 grad_norm=10.873147 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:38,672 | INFO | SYSTEM | epoch=48 time=2.90s lr=0.0005 grad_norm=10.765254 mask_ratio_lastbatch=0.229403 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
2025-12-22 02:05:41,579 | INFO | SYSTEM | epoch=49 time=2.91s lr=0.0005 grad_norm=10.894153 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=95.31 cuda_mem_reserved_mb=952.00 cuda_mem_max_alloc_mb=635.56
