2025-12-22 01:31:57,337 | INFO | SYSTEM | epoch=0 time=5.45s lr=0.0001 grad_norm=43.035688 mask_ratio_lastbatch=0.229759 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1546.44
2025-12-22 01:32:02,086 | INFO | SYSTEM | epoch=1 time=4.75s lr=0.0001 grad_norm=43.296788 mask_ratio_lastbatch=0.222775 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:06,851 | INFO | SYSTEM | epoch=2 time=4.76s lr=0.0001 grad_norm=43.315796 mask_ratio_lastbatch=0.228575 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:11,621 | INFO | SYSTEM | epoch=3 time=4.77s lr=0.0001 grad_norm=43.582051 mask_ratio_lastbatch=0.230350 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:16,389 | INFO | SYSTEM | epoch=4 time=4.77s lr=0.0001 grad_norm=44.229422 mask_ratio_lastbatch=0.229522 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:21,159 | INFO | SYSTEM | epoch=5 time=4.77s lr=0.0001 grad_norm=44.607206 mask_ratio_lastbatch=0.221236 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:25,936 | INFO | SYSTEM | epoch=6 time=4.78s lr=0.0001 grad_norm=44.746120 mask_ratio_lastbatch=0.223920 cuda_mem_alloc_mb=98.34 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:30,828 | INFO | SYSTEM | epoch=7 time=4.89s lr=0.0001 grad_norm=44.815070 mask_ratio_lastbatch=0.230469 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:35,674 | INFO | SYSTEM | epoch=8 time=4.85s lr=0.0001 grad_norm=44.818509 mask_ratio_lastbatch=0.228338 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:40,481 | INFO | SYSTEM | epoch=9 time=4.81s lr=0.0001 grad_norm=44.866018 mask_ratio_lastbatch=0.223840 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:45,298 | INFO | SYSTEM | epoch=10 time=4.82s lr=0.0001 grad_norm=44.787989 mask_ratio_lastbatch=0.226918 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
2025-12-22 01:32:50,109 | INFO | SYSTEM | epoch=11 time=4.81s lr=0.0001 grad_norm=44.879876 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=98.33 cuda_mem_reserved_mb=2734.00 cuda_mem_max_alloc_mb=1547.47
