2025-12-22 02:23:14,999 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=86 t=25 var_idx=5 tp=1.317333 y_true=0.089555 y_pred=0.630987 diff=0.541432 abs_err=0.541432
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=71 t=3 var_idx=2 tp=1.028333 y_true=0.980937 y_pred=0.486027 diff=-0.494910 abs_err=0.494910
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=61 t=15 var_idx=9 tp=1.166333 y_true=0.062693 y_pred=0.556315 diff=0.493623 abs_err=0.493623
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=86 t=18 var_idx=5 tp=1.245000 y_true=0.145095 y_pred=0.630246 diff=0.485151 abs_err=0.485151
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=127 t=23 var_idx=10 tp=1.259333 y_true=0.035173 y_pred=0.505387 diff=0.470214 abs_err=0.470214
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=107 t=22 var_idx=0 tp=1.234333 y_true=0.073858 y_pred=0.496489 diff=0.422631 abs_err=0.422631
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=107 t=19 var_idx=0 tp=1.198333 y_true=0.074263 y_pred=0.496200 diff=0.421937 abs_err=0.421937
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=101 t=22 var_idx=3 tp=1.254667 y_true=0.130019 y_pred=0.548670 diff=0.418651 abs_err=0.418651
2025-12-22 02:23:15,000 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=108 t=8 var_idx=0 tp=1.081333 y_true=0.072436 y_pred=0.490670 diff=0.418234 abs_err=0.418234
2025-12-22 02:23:15,001 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=108 t=26 var_idx=0 tp=1.261667 y_true=0.074907 y_pred=0.492117 diff=0.417210 abs_err=0.417210
2025-12-22 02:23:15,001 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=7 t=27 var_idx=8 tp=1.305333 y_true=0.643815 y_pred=0.643816 diff=0.000002 abs_err=0.000002
2025-12-22 02:23:15,001 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=60 t=26 var_idx=0 tp=1.274333 y_true=0.505929 y_pred=0.505924 diff=-0.000005 abs_err=0.000005
2025-12-22 02:23:15,001 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=93 t=9 var_idx=6 tp=1.092333 y_true=0.504525 y_pred=0.504539 diff=0.000014 abs_err=0.000014
2025-12-22 02:23:15,001 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 02:23:19,719 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=103 t=23 var_idx=3 tp=1.243333 y_true=0.248866 y_pred=0.818475 diff=0.569609 abs_err=0.569609
2025-12-22 02:23:19,719 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=71 t=3 var_idx=2 tp=1.028333 y_true=0.980937 y_pred=0.418441 diff=-0.562496 abs_err=0.562496
2025-12-22 02:23:19,719 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=61 t=15 var_idx=10 tp=1.166333 y_true=0.187161 y_pred=0.706284 diff=0.519123 abs_err=0.519123
