2025-12-22 00:41:46,639 | INFO | SYSTEM | epoch=0 time=6.44s lr=0.0001 grad_norm=73.333095 mask_ratio_lastbatch=0.227036 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1746.00 cuda_mem_max_alloc_mb=796.47
2025-12-22 00:41:52,519 | INFO | SYSTEM | epoch=1 time=5.88s lr=0.0001 grad_norm=73.351383 mask_ratio_lastbatch=0.229167 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1746.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:41:58,369 | INFO | SYSTEM | epoch=2 time=5.85s lr=0.0001 grad_norm=74.281388 mask_ratio_lastbatch=0.228930 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1746.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:04,358 | INFO | SYSTEM | epoch=3 time=5.99s lr=0.0001 grad_norm=74.996804 mask_ratio_lastbatch=0.235840 cuda_mem_alloc_mb=96.93 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:10,619 | INFO | SYSTEM | epoch=4 time=6.26s lr=0.0001 grad_norm=75.281374 mask_ratio_lastbatch=0.233643 cuda_mem_alloc_mb=96.93 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:16,258 | INFO | SYSTEM | epoch=5 time=5.64s lr=0.0001 grad_norm=75.595587 mask_ratio_lastbatch=0.229877 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:22,916 | INFO | SYSTEM | epoch=6 time=6.66s lr=0.0001 grad_norm=75.512750 mask_ratio_lastbatch=0.231771 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:28,865 | INFO | SYSTEM | epoch=7 time=5.95s lr=0.0001 grad_norm=75.712130 mask_ratio_lastbatch=0.224432 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:35,395 | INFO | SYSTEM | epoch=8 time=6.53s lr=0.0001 grad_norm=75.808200 mask_ratio_lastbatch=0.228456 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=796.97
2025-12-22 00:42:40,826 | INFO | SYSTEM | epoch=9 time=5.43s lr=0.0001 grad_norm=75.820456 mask_ratio_lastbatch=0.227273 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=847.43
2025-12-22 00:42:46,889 | INFO | SYSTEM | epoch=10 time=6.06s lr=0.0001 grad_norm=75.813635 mask_ratio_lastbatch=0.234619 cuda_mem_alloc_mb=96.95 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=847.43
2025-12-22 00:42:52,581 | INFO | SYSTEM | epoch=11 time=5.69s lr=0.0001 grad_norm=75.878454 mask_ratio_lastbatch=0.226326 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=847.43
2025-12-22 00:42:58,499 | INFO | SYSTEM | epoch=12 time=5.92s lr=0.0001 grad_norm=75.882825 mask_ratio_lastbatch=0.228693 cuda_mem_alloc_mb=96.94 cuda_mem_reserved_mb=1748.00 cuda_mem_max_alloc_mb=847.43
