2025-12-22 01:31:57,334 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=37 t=28 var_idx=6 tp=1.313000 y_true=0.992233 y_pred=0.330845 diff=-0.661388 abs_err=0.661388
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=51 t=26 var_idx=6 tp=1.329000 y_true=0.920993 y_pred=0.330982 diff=-0.590011 abs_err=0.590011
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=38 t=6 var_idx=6 tp=1.088000 y_true=0.919100 y_pred=0.330071 diff=-0.589030 abs_err=0.589030
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=38 t=16 var_idx=6 tp=1.196000 y_true=0.916062 y_pred=0.330564 diff=-0.585498 abs_err=0.585498
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=48 t=9 var_idx=6 tp=1.106333 y_true=0.913059 y_pred=0.330444 diff=-0.582614 abs_err=0.582614
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=52 t=1 var_idx=6 tp=1.031667 y_true=0.908828 y_pred=0.330251 diff=-0.578577 abs_err=0.578577
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=54 t=9 var_idx=6 tp=1.121667 y_true=0.898450 y_pred=0.330542 diff=-0.567908 abs_err=0.567908
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=43 t=6 var_idx=6 tp=1.115000 y_true=0.898071 y_pred=0.330483 diff=-0.567588 abs_err=0.567588
2025-12-22 01:31:57,335 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=45 t=8 var_idx=6 tp=1.097000 y_true=0.896630 y_pred=0.330395 diff=-0.566235 abs_err=0.566235
2025-12-22 01:31:57,336 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=44 t=1 var_idx=6 tp=1.034000 y_true=0.890568 y_pred=0.330219 diff=-0.560349 abs_err=0.560349
2025-12-22 01:31:57,336 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=17 t=12 var_idx=10 tp=1.180333 y_true=0.544278 y_pred=0.544289 diff=0.000012 abs_err=0.000012
2025-12-22 01:31:57,336 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=15 t=7 var_idx=3 tp=1.085333 y_true=0.583216 y_pred=0.583199 diff=-0.000017 abs_err=0.000017
