2025-12-22 00:41:46,635 | INFO | TOP_ERR | split=test epoch=0 rank=1/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.543531 diff=0.504990 abs_err=0.504990
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=2/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.544148 diff=0.504509 abs_err=0.504509
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=3/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.477563 diff=-0.433739 abs_err=0.433739
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=4/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.562354 diff=-0.379058 abs_err=0.379058
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=5/10 b=4 t=15 var_idx=11 tp=1.189333 y_true=0.927668 y_pred=0.562614 diff=-0.365054 abs_err=0.365054
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=6/10 b=6 t=24 var_idx=9 tp=1.279667 y_true=0.197830 y_pred=0.542645 diff=0.344815 abs_err=0.344815
2025-12-22 00:41:46,636 | INFO | TOP_ERR | split=test epoch=0 rank=7/10 b=6 t=19 var_idx=9 tp=1.207333 y_true=0.198705 y_pred=0.541835 diff=0.343130 abs_err=0.343130
2025-12-22 00:41:46,637 | INFO | TOP_ERR | split=test epoch=0 rank=8/10 b=6 t=16 var_idx=9 tp=1.171333 y_true=0.200337 y_pred=0.541411 diff=0.341074 abs_err=0.341074
2025-12-22 00:41:46,637 | INFO | TOP_ERR | split=test epoch=0 rank=9/10 b=5 t=11 var_idx=9 tp=1.144333 y_true=0.202946 y_pred=0.542376 diff=0.339430 abs_err=0.339430
2025-12-22 00:41:46,637 | INFO | TOP_ERR | split=test epoch=0 rank=10/10 b=7 t=15 var_idx=9 tp=1.162333 y_true=0.211359 y_pred=0.542260 diff=0.330901 abs_err=0.330901
2025-12-22 00:41:46,637 | INFO | TOP_BEST | split=test epoch=0 rank=1/3 b=15 t=20 var_idx=5 tp=1.207667 y_true=0.590403 y_pred=0.590453 diff=0.000051 abs_err=0.000051
2025-12-22 00:41:46,637 | INFO | TOP_BEST | split=test epoch=0 rank=2/3 b=3 t=21 var_idx=2 tp=1.216333 y_true=0.451792 y_pred=0.451893 diff=0.000102 abs_err=0.000102
2025-12-22 00:41:46,638 | INFO | TOP_BEST | split=test epoch=0 rank=3/3 b=3 t=7 var_idx=2 tp=1.072333 y_true=0.450012 y_pred=0.450129 diff=0.000117 abs_err=0.000117
2025-12-22 00:41:46,638 | INFO | TOP_OK | split=test epoch=0 none_found (no exact matches)
2025-12-22 00:41:52,516 | INFO | TOP_ERR | split=test epoch=1 rank=1/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.416418 diff=0.376779 abs_err=0.376779
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=2/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.396751 diff=0.358209 abs_err=0.358209
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=3/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.557775 diff=-0.353527 abs_err=0.353527
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=4/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.404271 diff=-0.339497 abs_err=0.339497
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=5/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.403885 diff=-0.335850 abs_err=0.335850
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=6/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.485927 diff=-0.320232 abs_err=0.320232
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=7/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.633845 diff=-0.307567 abs_err=0.307567
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=8/10 b=5 t=6 var_idx=0 tp=1.090333 y_true=0.203071 y_pred=0.495512 diff=0.292440 abs_err=0.292440
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=9/10 b=0 t=17 var_idx=9 tp=1.189333 y_true=0.490908 y_pred=0.782196 diff=0.291288 abs_err=0.291288
2025-12-22 00:41:52,517 | INFO | TOP_ERR | split=test epoch=1 rank=10/10 b=0 t=14 var_idx=9 tp=1.153333 y_true=0.498529 y_pred=0.781487 diff=0.282957 abs_err=0.282957
2025-12-22 00:41:52,518 | INFO | TOP_BEST | split=test epoch=1 rank=1/3 b=8 t=3 var_idx=2 tp=1.027333 y_true=0.489156 y_pred=0.489123 diff=-0.000033 abs_err=0.000033
2025-12-22 00:41:52,518 | INFO | TOP_BEST | split=test epoch=1 rank=2/3 b=1 t=13 var_idx=9 tp=1.144333 y_true=0.548924 y_pred=0.548891 diff=-0.000033 abs_err=0.000033
2025-12-22 00:41:52,518 | INFO | TOP_BEST | split=test epoch=1 rank=3/3 b=20 t=5 var_idx=5 tp=1.052000 y_true=0.608040 y_pred=0.607995 diff=-0.000046 abs_err=0.000046
2025-12-22 00:41:52,518 | INFO | TOP_OK | split=test epoch=1 none_found (no exact matches)
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=1/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.372362 diff=-0.371406 abs_err=0.371406
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=2/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.372420 diff=-0.367315 abs_err=0.367315
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=3/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.383701 diff=0.344062 abs_err=0.344062
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=4/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.602822 diff=-0.308480 abs_err=0.308480
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=5/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.501129 diff=-0.305031 abs_err=0.305031
2025-12-22 00:41:58,367 | INFO | TOP_ERR | split=test epoch=2 rank=6/10 b=7 t=7 var_idx=0 tp=1.072333 y_true=0.670168 y_pred=0.368177 diff=-0.301991 abs_err=0.301991
2025-12-22 00:41:58,368 | INFO | TOP_ERR | split=test epoch=2 rank=7/10 b=4 t=15 var_idx=9 tp=1.189333 y_true=0.038542 y_pred=0.321098 diff=0.282556 abs_err=0.282556
2025-12-22 00:41:58,368 | INFO | TOP_ERR | split=test epoch=2 rank=8/10 b=26 t=0 var_idx=0 tp=1.007000 y_true=0.753568 y_pred=0.481768 diff=-0.271800 abs_err=0.271800
2025-12-22 00:41:58,368 | INFO | TOP_ERR | split=test epoch=2 rank=9/10 b=26 t=17 var_idx=0 tp=1.187333 y_true=0.752306 y_pred=0.482558 diff=-0.269748 abs_err=0.269748
2025-12-22 00:41:58,368 | INFO | TOP_ERR | split=test epoch=2 rank=10/10 b=26 t=7 var_idx=0 tp=1.079000 y_true=0.750080 y_pred=0.482169 diff=-0.267911 abs_err=0.267911
2025-12-22 00:41:58,368 | INFO | TOP_BEST | split=test epoch=2 rank=1/3 b=0 t=22 var_idx=5 tp=1.234333 y_true=0.570646 y_pred=0.570653 diff=0.000007 abs_err=0.000007
2025-12-22 00:41:58,368 | INFO | TOP_BEST | split=test epoch=2 rank=2/3 b=8 t=10 var_idx=1 tp=1.099333 y_true=0.399158 y_pred=0.399166 diff=0.000008 abs_err=0.000008
2025-12-22 00:41:58,369 | INFO | TOP_BEST | split=test epoch=2 rank=3/3 b=6 t=2 var_idx=7 tp=1.018333 y_true=0.486760 y_pred=0.486747 diff=-0.000014 abs_err=0.000014
2025-12-22 00:41:58,369 | INFO | TOP_OK | split=test epoch=2 none_found (no exact matches)
2025-12-22 00:42:04,355 | INFO | TOP_ERR | split=test epoch=3 rank=1/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.383047 diff=-0.360720 abs_err=0.360720
2025-12-22 00:42:04,355 | INFO | TOP_ERR | split=test epoch=3 rank=2/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.382942 diff=-0.356793 abs_err=0.356793
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=3/10 b=7 t=7 var_idx=0 tp=1.072333 y_true=0.670168 y_pred=0.326102 diff=-0.344066 abs_err=0.344066
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=4/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.367223 diff=0.327584 abs_err=0.327584
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=5/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.607023 diff=-0.304279 abs_err=0.304279
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=6/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.511737 diff=-0.294423 abs_err=0.294423
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=7/10 b=1 t=6 var_idx=9 tp=1.072333 y_true=0.358579 y_pred=0.639450 diff=0.280872 abs_err=0.280872
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=8/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.670364 diff=-0.271047 abs_err=0.271047
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=9/10 b=6 t=24 var_idx=10 tp=1.279667 y_true=0.766321 y_pred=0.497718 diff=-0.268603 abs_err=0.268603
2025-12-22 00:42:04,356 | INFO | TOP_ERR | split=test epoch=3 rank=10/10 b=14 t=21 var_idx=2 tp=1.225667 y_true=0.669667 y_pred=0.405251 diff=-0.264416 abs_err=0.264416
2025-12-22 00:42:04,357 | INFO | TOP_BEST | split=test epoch=3 rank=1/3 b=21 t=6 var_idx=9 tp=1.070000 y_true=0.514985 y_pred=0.514996 diff=0.000011 abs_err=0.000011
2025-12-22 00:42:04,357 | INFO | TOP_BEST | split=test epoch=3 rank=2/3 b=29 t=23 var_idx=11 tp=1.250333 y_true=0.601333 y_pred=0.601353 diff=0.000019 abs_err=0.000019
2025-12-22 00:42:04,357 | INFO | TOP_BEST | split=test epoch=3 rank=3/3 b=20 t=21 var_idx=5 tp=1.232000 y_true=0.599669 y_pred=0.599634 diff=-0.000035 abs_err=0.000035
2025-12-22 00:42:04,357 | INFO | TOP_OK | split=test epoch=3 none_found (no exact matches)
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=1/10 b=9 t=23 var_idx=9 tp=1.252667 y_true=0.743767 y_pred=0.366988 diff=-0.376779 abs_err=0.376779
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=2/10 b=9 t=19 var_idx=9 tp=1.216667 y_true=0.739735 y_pred=0.366850 diff=-0.372885 abs_err=0.372885
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=3/10 b=7 t=7 var_idx=0 tp=1.072333 y_true=0.670168 y_pred=0.306189 diff=-0.363979 abs_err=0.363979
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=4/10 b=28 t=17 var_idx=10 tp=1.223333 y_true=0.911302 y_pred=0.572840 diff=-0.338462 abs_err=0.338462
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=5/10 b=3 t=23 var_idx=10 tp=1.234333 y_true=0.806160 y_pred=0.473518 diff=-0.332642 abs_err=0.332642
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=6/10 b=6 t=24 var_idx=10 tp=1.279667 y_true=0.766321 y_pred=0.446431 diff=-0.319890 abs_err=0.319890
2025-12-22 00:42:10,617 | INFO | TOP_ERR | split=test epoch=4 rank=7/10 b=3 t=23 var_idx=9 tp=1.234333 y_true=0.039639 y_pred=0.340575 diff=0.300936 abs_err=0.300936
2025-12-22 00:42:10,618 | INFO | TOP_ERR | split=test epoch=4 rank=8/10 b=3 t=23 var_idx=11 tp=1.234333 y_true=0.941412 y_pred=0.645887 diff=-0.295524 abs_err=0.295524
2025-12-22 00:42:10,618 | INFO | TOP_ERR | split=test epoch=4 rank=9/10 b=14 t=21 var_idx=2 tp=1.225667 y_true=0.669667 y_pred=0.384734 diff=-0.284934 abs_err=0.284934
2025-12-22 00:42:10,618 | INFO | TOP_ERR | split=test epoch=4 rank=10/10 b=26 t=0 var_idx=0 tp=1.007000 y_true=0.753568 y_pred=0.470229 diff=-0.283339 abs_err=0.283339
2025-12-22 00:42:10,618 | INFO | TOP_BEST | split=test epoch=4 rank=1/3 b=13 t=4 var_idx=5 tp=1.045667 y_true=0.494497 y_pred=0.494493 diff=-0.000004 abs_err=0.000004
2025-12-22 00:42:10,618 | INFO | TOP_BEST | split=test epoch=4 rank=2/3 b=6 t=27 var_idx=7 tp=1.306667 y_true=0.477685 y_pred=0.477654 diff=-0.000032 abs_err=0.000032
2025-12-22 00:42:10,619 | INFO | TOP_BEST | split=test epoch=4 rank=3/3 b=7 t=16 var_idx=5 tp=1.171333 y_true=0.538889 y_pred=0.538923 diff=0.000034 abs_err=0.000034
2025-12-22 00:42:10,619 | INFO | TOP_OK | split=test epoch=4 none_found (no exact matches)
